"day","administrative_level_3","confirmed","confirmed_100k","confirmed_14","confirmed_14_100k","confirmed_male","confirmed_female","active","active_100k","recovered","deaths","population","downloaded","updated"
2020-06-06,"Tauragės r.",9,23.8,0,0,5,4,2,5.3,7,0,37805,2020-06-07 12:03:22,"2020-06-07 06:56:38"
2020-06-06,"Lazdijų r.",5,27.3,3,16.4,2,3,3,16.4,2,0,18331,2020-06-07 12:03:22,"2020-06-07 06:56:39"
2020-06-06,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-07 12:03:22,"2020-06-07 06:56:40"
2020-06-06,"Elektrėnų",7,29.2,1,4.2,2,5,4,16.7,3,0,23992,2020-06-07 12:03:22,"2020-06-07 06:56:40"
2020-06-06,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-07 12:03:22,"2020-06-07 06:56:41"
2020-06-06,"Mažeikių r.",7,13.7,0,0,4,3,1,2,5,1,51067,2020-06-07 12:03:22,"2020-06-07 06:56:42"
2020-06-06,"Ignalinos r.",5,34.6,2,13.9,1,4,2,13.9,3,0,14433,2020-06-07 12:03:22,"2020-06-07 06:56:43"
2020-06-06,"Telšių r.",10,25.4,0,0,5,5,0,0,8,2,39317,2020-06-07 12:03:22,"2020-06-07 06:56:43"
2020-06-06,"Plungės r.",8,24.3,1,3,5,3,1,3,7,0,32987,2020-06-07 12:03:22,"2020-06-07 06:56:44"
2020-06-06,"Kretingos r.",59,157.6,0,0,22,37,12,32.1,45,2,37427,2020-06-07 12:03:22,"2020-06-07 06:56:45"
2020-06-06,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-07 12:03:22,"2020-06-07 06:56:45"
2020-06-06,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-07 12:03:22,"2020-06-07 06:56:46"
2020-06-06,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-07 12:03:22,"2020-06-07 06:56:47"
2020-06-06,"Vilniaus m.",448,79.7,35,6.2,193,255,123,21.9,303,17,562030,2020-06-07 12:03:22,"2020-06-07 06:56:48"
2020-06-06,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-07 12:03:22,"2020-06-07 06:56:49"
2020-06-06,"Klaipėdos m.",276,185,4,2.7,92,184,43,28.8,217,16,149157,2020-06-07 12:03:22,"2020-06-07 06:56:50"
2020-06-06,"Visagino",3,16.4,0,0,1,2,0,0,3,0,18250,2020-06-07 12:03:22,"2020-06-07 06:56:51"
2020-06-06,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-06-07 12:03:22,"2020-06-07 06:56:51"
2020-06-06,"Panevėžio m.",21,24.5,0,0,13,8,0,0,20,1,85878,2020-06-07 12:03:22,"2020-06-07 06:56:52"
2020-06-06,"Šiaulių m.",14,13.8,0,0,9,5,1,1,12,1,101514,2020-06-07 12:03:22,"2020-06-07 06:56:53"
2020-06-06,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-06-07 12:03:22,"2020-06-07 06:56:53"
2020-06-06,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-06-07 12:03:22,"2020-06-07 06:56:53"
2020-06-07,"Utenos r.",5,13.4,1,2.7,2,3,1,2.7,4,0,37179,2020-06-08 21:29:30,"2020-06-08 06:55:09"
2020-06-07,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-06-08 21:29:30,"2020-06-08 06:55:09"
2020-06-07,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-06-08 21:29:30,"2020-06-08 06:55:10"
2020-06-07,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-06-08 21:29:30,"2020-06-08 06:55:11"
2020-06-07,"Jonavos r.",9,21.9,0,0,1,8,0,0,9,0,41163,2020-06-08 21:29:30,"2020-06-08 06:55:11"
2020-06-07,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-06-08 21:29:30,"2020-06-08 06:55:12"
2020-06-07,"Marijampolės",75,139.5,0,0,31,44,0,0,71,4,53772,2020-06-08 21:29:30,"2020-06-08 06:55:13"
2020-06-07,"Kauno m.",102,35.2,2,0.7,50,52,13,4.5,86,3,289380,2020-06-08 21:29:30,"2020-06-08 06:55:14"
2020-06-07,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-06-08 21:29:30,"2020-06-08 06:55:14"
2020-06-07,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-06-08 21:29:30,"2020-06-08 06:55:14"
2020-06-07,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-06-08 21:29:30,"2020-06-08 06:55:15"
2020-06-07,"Kazlų Rūdos",3,26.5,0,0,0,3,1,8.8,2,0,11337,2020-06-08 21:29:30,"2020-06-08 06:55:16"
2020-06-07,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-06-08 21:29:30,"2020-06-08 06:55:16"
2020-06-07,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-06-08 21:29:30,"2020-06-08 06:55:17"
2020-06-07,"Klaipėdos r.",59,98.1,4,6.7,27,32,5,8.3,51,3,60139,2020-06-08 21:29:30,"2020-06-08 06:55:18"
2020-06-07,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-06-08 21:29:30,"2020-06-08 06:55:19"
2020-06-07,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-06-08 21:29:30,"2020-06-08 06:55:19"
2020-06-07,"Molėtų r.",3,17.5,0,0,1,2,2,11.7,1,0,17153,2020-06-08 21:29:30,"2020-06-08 06:55:20"
2020-06-07,"Radviliškio r.",4,11.4,1,2.9,3,1,1,2.9,3,0,34995,2020-06-08 21:29:30,"2020-06-08 06:55:21"
2020-06-07,"Rokiškio r.",3,10.7,0,0,0,3,0,0,3,0,28070,2020-06-08 21:29:30,"2020-06-08 06:55:22"
2020-06-07,"Šakių r.",4,15,1,3.7,2,2,1,3.7,2,1,26698,2020-06-08 21:29:30,"2020-06-08 06:55:22"
2020-06-07,"Panevėžio r.",8,22.6,0,0,5,3,1,2.8,6,1,35324,2020-06-08 21:29:30,"2020-06-08 06:55:23"
2020-06-07,"Trakų r.",5,15.4,0,0,5,0,0,0,5,0,32546,2020-06-08 21:29:30,"2020-06-08 06:55:24"
2020-06-07,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-06-08 21:29:30,"2020-06-08 06:55:24"
2020-06-07,"Skuodo r.",3,18.7,1,6.2,1,2,1,6.2,2,0,16078,2020-06-08 21:29:30,"2020-06-08 06:55:25"
2020-06-07,"Palangos m.",12,74.8,0,0,6,6,4,24.9,7,1,16046,2020-06-08 21:29:30,"2020-06-08 06:55:25"
2020-06-07,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-06-08 21:29:30,"2020-06-08 06:55:26"
2020-06-07,"Šalčininkų r.",12,39.3,2,6.6,5,7,5,16.4,7,0,30520,2020-06-08 21:29:30,"2020-06-08 06:55:27"
2020-06-07,"Vilniaus r.",269,268.6,26,26,95,174,66,65.9,198,3,100158,2020-06-08 21:29:30,"2020-06-08 06:55:28"
2020-06-07,"Švenčionių r.",11,48,1,4.4,7,4,2,8.7,9,0,22932,2020-06-08 21:29:30,"2020-06-08 06:55:29"
2020-06-07,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-06-08 21:29:30,"2020-06-08 06:55:29"
2020-06-07,"Kėdainių r.",1,2.2,0,0,0,1,0,0,1,0,45285,2020-06-08 21:29:30,"2020-06-08 06:55:30"
2020-06-07,"Ukmergės r.",87,259.9,1,3,27,60,5,14.9,73,9,33471,2020-06-08 21:29:30,"2020-06-08 06:55:31"
2020-06-07,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-06-08 21:29:30,"2020-06-08 06:55:32"
2020-06-07,"Širvintų r.",12,79.6,4,26.5,7,5,5,33.2,6,0,15076,2020-06-08 21:29:30,"2020-06-08 06:55:33"
2020-06-07,"Kalvarijos",5,49.1,0,0,2,3,1,9.8,3,0,10190,2020-06-08 21:29:30,"2020-06-08 06:55:34"
2020-06-07,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-06-08 21:29:30,"2020-06-08 06:55:34"
2020-06-07,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-06-08 21:29:30,"2020-06-08 06:55:35"
2020-06-07,"Tauragės r.",9,23.8,0,0,5,4,2,5.3,7,0,37805,2020-06-08 21:29:30,"2020-06-08 06:55:36"
2020-06-07,"Lazdijų r.",5,27.3,1,5.5,2,3,3,16.4,2,0,18331,2020-06-08 21:29:30,"2020-06-08 06:55:36"
2020-06-07,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-08 21:29:30,"2020-06-08 06:55:37"
2020-06-07,"Elektrėnų",7,29.2,1,4.2,2,5,4,16.7,3,0,23992,2020-06-08 21:29:30,"2020-06-08 06:55:38"
2020-06-07,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-08 21:29:30,"2020-06-08 06:55:39"
2020-06-07,"Mažeikių r.",7,13.7,0,0,4,3,1,2,5,1,51067,2020-06-08 21:29:30,"2020-06-08 06:55:39"
2020-06-07,"Ignalinos r.",5,34.6,2,13.9,1,4,2,13.9,3,0,14433,2020-06-08 21:29:30,"2020-06-08 06:55:40"
2020-06-07,"Telšių r.",10,25.4,0,0,5,5,0,0,8,2,39317,2020-06-08 21:29:30,"2020-06-08 06:55:41"
2020-06-07,"Plungės r.",8,24.3,1,3,5,3,1,3,7,0,32987,2020-06-08 21:29:30,"2020-06-08 06:55:42"
2020-06-07,"Kretingos r.",59,157.6,0,0,22,37,12,32.1,45,2,37427,2020-06-08 21:29:30,"2020-06-08 06:55:42"
2020-06-07,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-08 21:29:30,"2020-06-08 06:55:43"
2020-06-07,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-08 21:29:30,"2020-06-08 06:55:44"
2020-06-07,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-08 21:29:30,"2020-06-08 06:55:44"
2020-06-07,"Vilniaus m.",448,79.7,31,5.5,193,255,123,21.9,303,17,562030,2020-06-08 21:29:30,"2020-06-08 06:55:45"
2020-06-07,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-08 21:29:30,"2020-06-08 06:55:46"
2020-06-07,"Klaipėdos m.",276,185,4,2.7,92,184,42,28.2,218,16,149157,2020-06-08 21:29:30,"2020-06-08 06:55:47"
2020-06-07,"Visagino",3,16.4,0,0,1,2,0,0,3,0,18250,2020-06-08 21:29:30,"2020-06-08 06:55:47"
2020-06-07,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-06-08 21:29:30,"2020-06-08 06:55:48"
2020-06-07,"Panevėžio m.",21,24.5,0,0,13,8,0,0,20,1,85878,2020-06-08 21:29:30,"2020-06-08 06:55:49"
2020-06-07,"Šiaulių m.",14,13.8,0,0,9,5,1,1,12,1,101514,2020-06-08 21:29:30,"2020-06-08 06:55:50"
2020-06-07,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-06-08 21:29:30,"2020-06-08 06:55:50"
2020-06-07,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-06-08 21:29:30,"2020-06-08 06:55:50"
2020-06-07,"Kita",0,0,0,0,9,5,1,0,12,1,0,2020-06-08 21:29:30,"2020-06-08 06:57:45"
2020-06-08,"Utenos r.",5,13.4,1,2.7,2,3,1,2.7,4,0,37179,2020-06-09 10:57:16,"2020-06-09 06:55:12"
2020-06-08,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-06-09 10:57:16,"2020-06-09 06:55:13"
2020-06-08,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-06-09 10:57:16,"2020-06-09 06:55:13"
2020-06-08,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-06-09 10:57:16,"2020-06-09 06:55:14"
2020-06-08,"Jonavos r.",11,26.7,2,4.9,2,9,2,4.9,9,0,41163,2020-06-09 10:57:16,"2020-06-09 06:55:14"
2020-06-08,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-06-09 10:57:16,"2020-06-09 06:55:15"
2020-06-08,"Marijampolės",75,139.5,0,0,31,44,0,0,71,4,53772,2020-06-09 10:57:16,"2020-06-09 06:55:16"
2020-06-08,"Kauno m.",103,35.6,2,0.7,51,52,12,4.1,87,4,289380,2020-06-09 10:57:16,"2020-06-09 06:55:17"
2020-06-08,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-06-09 10:57:16,"2020-06-09 06:55:17"
2020-06-08,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-06-09 10:57:16,"2020-06-09 06:55:18"
2020-06-08,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-06-09 10:57:16,"2020-06-09 06:55:18"
2020-06-08,"Kazlų Rūdos",3,26.5,0,0,0,3,1,8.8,2,0,11337,2020-06-09 10:57:16,"2020-06-09 06:55:19"
2020-06-08,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-06-09 10:57:16,"2020-06-09 06:55:20"
2020-06-08,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-06-09 10:57:16,"2020-06-09 06:55:21"
2020-06-08,"Klaipėdos r.",59,98.1,4,6.7,27,32,5,8.3,51,3,60139,2020-06-09 10:57:16,"2020-06-09 06:55:21"
2020-06-08,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-06-09 10:57:16,"2020-06-09 06:55:22"
2020-06-08,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-06-09 10:57:16,"2020-06-09 06:55:23"
2020-06-08,"Molėtų r.",3,17.5,0,0,1,2,2,11.7,1,0,17153,2020-06-09 10:57:16,"2020-06-09 06:55:23"
2020-06-08,"Radviliškio r.",4,11.4,1,2.9,3,1,1,2.9,3,0,34995,2020-06-09 10:57:16,"2020-06-09 06:55:24"
2020-06-08,"Rokiškio r.",3,10.7,0,0,0,3,0,0,3,0,28070,2020-06-09 10:57:16,"2020-06-09 06:55:25"
2020-06-08,"Šakių r.",4,15,1,3.7,2,2,1,3.7,2,1,26698,2020-06-09 10:57:16,"2020-06-09 06:55:25"
2020-06-08,"Panevėžio r.",8,22.6,0,0,5,3,0,0,7,1,35324,2020-06-09 10:57:16,"2020-06-09 06:55:26"
2020-06-08,"Trakų r.",5,15.4,0,0,5,0,0,0,5,0,32546,2020-06-09 10:57:16,"2020-06-09 06:55:27"
2020-06-08,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-06-09 10:57:16,"2020-06-09 06:55:27"
2020-06-08,"Skuodo r.",3,18.7,1,6.2,1,2,1,6.2,2,0,16078,2020-06-09 10:57:16,"2020-06-09 06:55:27"
2020-06-08,"Palangos m.",12,74.8,0,0,6,6,3,18.7,8,1,16046,2020-06-09 10:57:16,"2020-06-09 06:55:28"
2020-06-08,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-06-09 10:57:16,"2020-06-09 06:55:29"
2020-06-08,"Šalčininkų r.",12,39.3,1,3.3,5,7,5,16.4,7,0,30520,2020-06-09 10:57:16,"2020-06-09 06:55:29"
2020-06-08,"Vilniaus r.",272,271.6,29,29,95,177,69,68.9,198,3,100158,2020-06-09 10:57:16,"2020-06-09 06:55:30"
2020-06-08,"Švenčionių r.",11,48,1,4.4,7,4,2,8.7,9,0,22932,2020-06-09 10:57:16,"2020-06-09 06:55:31"
2020-06-08,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-06-09 10:57:16,"2020-06-09 06:55:32"
2020-06-08,"Kėdainių r.",1,2.2,0,0,0,1,0,0,1,0,45285,2020-06-09 10:57:16,"2020-06-09 06:55:32"
2020-06-08,"Ukmergės r.",88,262.9,2,6,28,60,6,17.9,73,9,33471,2020-06-09 10:57:16,"2020-06-09 06:55:33"
2020-06-08,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-06-09 10:57:16,"2020-06-09 06:55:34"
2020-06-08,"Širvintų r.",12,79.6,4,26.5,7,5,5,33.2,6,0,15076,2020-06-09 10:57:16,"2020-06-09 06:55:35"
2020-06-08,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-06-09 10:57:16,"2020-06-09 06:55:35"
2020-06-08,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-06-09 10:57:16,"2020-06-09 06:55:36"
2020-06-08,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-06-09 10:57:16,"2020-06-09 06:55:36"
2020-06-08,"Tauragės r.",9,23.8,0,0,5,4,2,5.3,7,0,37805,2020-06-09 10:57:16,"2020-06-09 06:55:37"
2020-06-08,"Lazdijų r.",5,27.3,1,5.5,2,3,3,16.4,2,0,18331,2020-06-09 10:57:16,"2020-06-09 06:55:38"
2020-06-08,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-09 10:57:16,"2020-06-09 06:55:38"
2020-06-08,"Elektrėnų",7,29.2,1,4.2,2,5,4,16.7,3,0,23992,2020-06-09 10:57:16,"2020-06-09 06:55:39"
2020-06-08,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-09 10:57:16,"2020-06-09 06:55:40"
2020-06-08,"Mažeikių r.",7,13.7,0,0,4,3,1,2,5,1,51067,2020-06-09 10:57:16,"2020-06-09 06:55:41"
2020-06-08,"Ignalinos r.",5,34.6,2,13.9,1,4,2,13.9,3,0,14433,2020-06-09 10:57:16,"2020-06-09 06:55:41"
2020-06-08,"Telšių r.",10,25.4,0,0,5,5,0,0,8,2,39317,2020-06-09 10:57:16,"2020-06-09 06:55:42"
2020-06-08,"Plungės r.",8,24.3,1,3,5,3,1,3,7,0,32987,2020-06-09 10:57:16,"2020-06-09 06:55:43"
2020-06-08,"Kretingos r.",59,157.6,0,0,22,37,11,29.4,46,2,37427,2020-06-09 10:57:16,"2020-06-09 06:55:44"
2020-06-08,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-09 10:57:16,"2020-06-09 06:55:44"
2020-06-08,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-09 10:57:16,"2020-06-09 06:55:45"
2020-06-08,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-09 10:57:16,"2020-06-09 06:55:46"
2020-06-08,"Vilniaus m.",451,80.2,32,5.7,195,256,126,22.4,303,17,562030,2020-06-09 10:57:16,"2020-06-09 06:55:47"
2020-06-08,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-09 10:57:16,"2020-06-09 06:55:48"
2020-06-08,"Klaipėdos m.",276,185,4,2.7,92,184,39,26.1,221,16,149157,2020-06-09 10:57:16,"2020-06-09 06:55:49"
2020-06-08,"Visagino",3,16.4,0,0,1,2,0,0,3,0,18250,2020-06-09 10:57:16,"2020-06-09 06:55:50"
2020-06-08,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-06-09 10:57:16,"2020-06-09 06:55:50"
2020-06-08,"Panevėžio m.",22,25.6,1,1.2,13,9,1,1.2,20,1,85878,2020-06-09 10:57:16,"2020-06-09 06:55:51"
2020-06-08,"Šiaulių m.",14,13.8,0,0,9,5,1,1,12,1,101514,2020-06-09 10:57:16,"2020-06-09 06:55:52"
2020-06-08,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-06-09 10:57:16,"2020-06-09 06:55:52"
2020-06-08,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-06-09 10:57:16,"2020-06-09 06:55:52"
2020-06-08,"Kita",0,0,0,0,9,5,1,0,12,1,0,2020-06-09 10:57:16,"2020-06-09 06:57:48"
2020-06-09,"Utenos r.",5,13.4,1,2.7,2,3,1,2.7,4,0,37179,2020-06-10 14:33:39,"2020-06-10 06:52:08"
2020-06-09,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-06-10 14:33:39,"2020-06-10 06:52:09"
2020-06-09,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-06-10 14:33:39,"2020-06-10 06:52:10"
2020-06-09,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-06-10 14:33:39,"2020-06-10 06:52:10"
2020-06-09,"Jonavos r.",11,26.7,2,4.9,2,9,2,4.9,9,0,41163,2020-06-10 14:33:39,"2020-06-10 06:52:11"
2020-06-09,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-06-10 14:33:39,"2020-06-10 06:52:12"
2020-06-09,"Marijampolės",75,139.5,0,0,31,44,0,0,71,4,53772,2020-06-10 14:33:39,"2020-06-10 06:52:13"
2020-06-09,"Kauno m.",103,35.6,2,0.7,51,52,11,3.8,88,3,289380,2020-06-10 14:33:39,"2020-06-10 06:52:13"
2020-06-09,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-06-10 14:33:39,"2020-06-10 06:52:14"
2020-06-09,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-06-10 14:33:39,"2020-06-10 06:52:14"
2020-06-09,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-06-10 14:33:39,"2020-06-10 06:52:15"
2020-06-09,"Kazlų Rūdos",3,26.5,0,0,0,3,1,8.8,2,0,11337,2020-06-10 14:33:39,"2020-06-10 06:52:16"
2020-06-09,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-06-10 14:33:39,"2020-06-10 06:52:16"
2020-06-09,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-06-10 14:33:39,"2020-06-10 06:52:17"
2020-06-09,"Klaipėdos r.",59,98.1,4,6.7,27,32,5,8.3,51,3,60139,2020-06-10 14:33:39,"2020-06-10 06:52:18"
2020-06-09,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-06-10 14:33:39,"2020-06-10 06:52:19"
2020-06-09,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-06-10 14:33:39,"2020-06-10 06:52:19"
2020-06-09,"Molėtų r.",3,17.5,0,0,1,2,2,11.7,1,0,17153,2020-06-10 14:33:39,"2020-06-10 06:52:20"
2020-06-09,"Radviliškio r.",4,11.4,1,2.9,3,1,1,2.9,3,0,34995,2020-06-10 14:33:39,"2020-06-10 06:52:21"
2020-06-09,"Rokiškio r.",3,10.7,0,0,0,3,0,0,3,0,28070,2020-06-10 14:33:39,"2020-06-10 06:52:22"
2020-06-09,"Šakių r.",4,15,1,3.7,2,2,1,3.7,2,1,26698,2020-06-10 14:33:39,"2020-06-10 06:52:22"
2020-06-09,"Panevėžio r.",8,22.6,0,0,5,3,0,0,7,1,35324,2020-06-10 14:33:39,"2020-06-10 06:52:23"
2020-06-09,"Trakų r.",5,15.4,0,0,5,0,0,0,5,0,32546,2020-06-10 14:33:39,"2020-06-10 06:52:24"
2020-06-09,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-06-10 14:33:39,"2020-06-10 06:52:24"
2020-06-09,"Skuodo r.",3,18.7,1,6.2,1,2,1,6.2,2,0,16078,2020-06-10 14:33:39,"2020-06-10 06:52:25"
2020-06-09,"Palangos m.",12,74.8,0,0,6,6,3,18.7,8,1,16046,2020-06-10 14:33:39,"2020-06-10 06:52:25"
2020-06-09,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-06-10 14:33:39,"2020-06-10 06:52:26"
2020-06-09,"Šalčininkų r.",12,39.3,0,0,5,7,5,16.4,7,0,30520,2020-06-10 14:33:39,"2020-06-10 06:52:27"
2020-06-09,"Vilniaus r.",274,273.6,28,28,95,179,60,59.9,209,3,100158,2020-06-10 14:33:39,"2020-06-10 06:52:28"
2020-06-09,"Švenčionių r.",11,48,1,4.4,7,4,2,8.7,9,0,22932,2020-06-10 14:33:39,"2020-06-10 06:52:28"
2020-06-09,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-06-10 14:33:39,"2020-06-10 06:52:29"
2020-06-09,"Kėdainių r.",1,2.2,0,0,0,1,0,0,1,0,45285,2020-06-10 14:33:39,"2020-06-10 06:52:30"
2020-06-09,"Ukmergės r.",88,262.9,2,6,28,60,6,17.9,73,9,33471,2020-06-10 14:33:39,"2020-06-10 06:52:31"
2020-06-09,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-06-10 14:33:39,"2020-06-10 06:52:31"
2020-06-09,"Širvintų r.",12,79.6,4,26.5,7,5,5,33.2,6,0,15076,2020-06-10 14:33:39,"2020-06-10 06:52:32"
2020-06-09,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-06-10 14:33:39,"2020-06-10 06:52:33"
2020-06-09,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-06-10 14:33:39,"2020-06-10 06:52:33"
2020-06-09,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-06-10 14:33:39,"2020-06-10 06:52:34"
2020-06-09,"Tauragės r.",9,23.8,0,0,5,4,2,5.3,7,0,37805,2020-06-10 14:33:39,"2020-06-10 06:52:35"
2020-06-09,"Lazdijų r.",5,27.3,1,5.5,2,3,3,16.4,2,0,18331,2020-06-10 14:33:39,"2020-06-10 06:52:36"
2020-06-09,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-10 14:33:39,"2020-06-10 06:52:36"
2020-06-09,"Elektrėnų",7,29.2,1,4.2,2,5,3,12.5,4,0,23992,2020-06-10 14:33:39,"2020-06-10 06:52:37"
2020-06-09,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-10 14:33:39,"2020-06-10 06:52:38"
2020-06-09,"Mažeikių r.",7,13.7,0,0,4,3,1,2,5,1,51067,2020-06-10 14:33:39,"2020-06-10 06:52:39"
2020-06-09,"Ignalinos r.",5,34.6,2,13.9,1,4,2,13.9,3,0,14433,2020-06-10 14:33:39,"2020-06-10 06:52:39"
2020-06-09,"Telšių r.",10,25.4,0,0,5,5,0,0,8,2,39317,2020-06-10 14:33:39,"2020-06-10 06:52:40"
2020-06-09,"Plungės r.",8,24.3,1,3,5,3,1,3,7,0,32987,2020-06-10 14:33:39,"2020-06-10 06:52:41"
2020-06-09,"Kretingos r.",59,157.6,0,0,22,37,11,29.4,46,2,37427,2020-06-10 14:33:39,"2020-06-10 06:52:41"
2020-06-09,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-10 14:33:39,"2020-06-10 06:52:42"
2020-06-09,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-10 14:33:39,"2020-06-10 06:52:43"
2020-06-09,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-10 14:33:39,"2020-06-10 06:52:43"
2020-06-09,"Vilniaus m.",454,80.8,31,5.5,197,257,113,20.1,316,20,562030,2020-06-10 14:33:39,"2020-06-10 06:52:45"
2020-06-09,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-10 14:33:39,"2020-06-10 06:52:45"
2020-06-09,"Klaipėdos m.",277,185.7,5,3.4,93,184,35,23.5,226,16,149157,2020-06-10 14:33:39,"2020-06-10 06:52:46"
