"day","evrk_group_code","evrk_group_title","tests_positive","tests"
2020-03-24,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",0,7
2020-03-24,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",0,2
2020-03-24,"641","Piniginis tarpininkavimas",0,1
2020-03-24,"651","Draudimas",0,2
2020-03-24,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",0,5
2020-03-24,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",0,2
2020-03-24,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",0,1
2020-03-24,"702","Konsultacinė valdymo veikla",1,7
2020-03-24,"710","Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė",0,1
2020-03-24,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",1,3
2020-03-24,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",0,1
2020-03-24,"731","Reklama",0,2
2020-03-24,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,1
2020-03-24,"782","Laikinojo įdarbinimo agentūrų veikla",0,1
2020-03-24,"783","Kitas darbo jėgos teikimas",0,1
2020-03-24,"791","Kelionių agentūrų ir ekskursijų organizatorių veikla",0,2
2020-03-24,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",0,1
2020-03-24,"801","Privati apsauga",0,1
2020-03-24,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,1
2020-03-24,"823","Posėdžių ir verslo renginių organizavimas",0,1
2020-03-24,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",0,9
2020-03-24,"842","Bendruomenei teikiamų paslaugų užtikrinimas",1,4
2020-03-24,"843","Privalomojo (valstybinio) socialinio draudimo veikla",0,1
2020-03-24,"851","Ikimokyklinis ugdymas",0,2
2020-03-24,"853","Vidurinis ugdymas",0,7
2020-03-24,"854","Aukštasis mokslas",1,10
2020-03-24,"860","Žmonių sveikatos priežiūros veikla",0,4
2020-03-24,"861","Ligoninių veikla",4,43
2020-03-24,"862","Medicininės ir odontologinės praktikos veikla",0,13
2020-03-24,"869","Kita žmonių sveikatos priežiūros veikla",1,13
2020-03-24,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",0,2
2020-03-24,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",0,1
2020-03-24,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",0,1
2020-03-24,"932","Pramogų ir poilsio organizavimo veikla",1,3
2020-03-24,"949","Kitų narystės organizacijų veikla",0,2
2020-03-24,"960","Kita asmenų aptarnavimo veikla",0,2
2020-03-25,"011","Vienmečių augalų auginimas",0,2
2020-03-25,"014","Gyvulininkystė",0,1
2020-03-25,"016","Žemės ūkiui būdingų paslaugų ir derliaus apdorojimo veikla",0,1
2020-03-25,"022","Medienos ruoša",1,2
2020-03-25,"024","Miškininkystei būdingų paslaugų veikla",0,1
2020-03-25,"081","Akmens, smėlio ir molio karjerų eksploatavimas",0,1
2020-03-25,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",0,1
2020-03-25,"102","Žuvų, vėžiagyvių ir moliuskų perdirbimas ir konservavimas",0,1
2020-03-25,"103","Vaisių ir daržovių perdirbimas ir konservavimas",0,2
2020-03-25,"105","Pieno produktų gamyba",0,1
2020-03-25,"106","Grūdų malimo produktų, krakmolo ir krakmolo produktų gamyba",0,2
2020-03-25,"133","Tekstilės apdaila",0,1
2020-03-25,"161","Medienos pjaustymas ir obliavimas",0,1
2020-03-25,"172","Popieriaus ir kartoninių gaminių gamyba",1,1
2020-03-25,"205","Kitų cheminių medžiagų gamyba",0,1
2020-03-25,"212","Farmacinių preparatų gamyba",0,1
2020-03-25,"222","Plastikinių gaminių gamyba",0,4
2020-03-25,"233","Statybinių medžiagų iš molio gamyba",0,1
2020-03-25,"236","Betono, cemento ir gipso gaminių bei dirbinių gamyba",0,1
2020-03-25,"251","Konstrukcinių metalo gaminių gamyba",0,2
2020-03-25,"255","Metalo kalimas, presavimas, štampavimas ir profiliavimas; miltelių metalurgija",0,1
2020-03-25,"256","Metalų apdorojimas ir dengimas; mechaninis apdirbimas",0,1
2020-03-25,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,1
2020-03-25,"275","Buitinių aparatų ir prietaisų gamyba",0,1
2020-03-25,"282","Kitų bendrosios paskirties mašinų ir įrangos gamyba",0,2
2020-03-25,"292","Variklinių transporto priemonių kėbulų gamyba; priekabų ir puspriekabių gamyba",1,1
2020-03-25,"293","Variklinių transporto priemonių dalių ir pagalbinių reikmenų gamyba",0,1
2020-03-25,"310","Baldų gamyba",0,2
2020-03-25,"320","Kita gamyba",0,2
2020-03-25,"325","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba",1,3
2020-03-25,"331","Metalo gaminių, mašinų ir įrangos remontas",0,3
2020-03-25,"332","Pramoninių mašinų ir įrangos įrengimas",0,1
2020-03-25,"351","Elektros energijos gamyba, perdavimas ir paskirstymas",0,2
2020-03-25,"353","Garo tiekimas ir oro kondicionavimas",0,1
2020-03-25,"360","Vandens surinkimas, valymas ir tiekimas",0,1
2020-03-25,"410","Pastatų statyba",0,1
2020-03-25,"411","Statybų plėtra",0,3
2020-03-25,"412","Gyvenamųjų ir negyvenamųjų pastatų statyba",1,9
2020-03-25,"420","Inžinerinių statinių statyba",0,3
2020-03-25,"421","Kelių ir geležinkelių tiesimas",0,3
2020-03-25,"422","Komunalinių statinių statyba",0,1
2020-03-25,"430","Specializuota statybos veikla",1,2
2020-03-25,"431","Statinių nugriovimas ir statybvietės paruošimas",0,1
2020-03-25,"432","Elektros, vandentiekio ir kitos įrangos įrengimas",0,6
2020-03-25,"433","Statybos baigimas ir apdaila",0,7
2020-03-25,"439","Kita specializuota statybos veikla",0,4
2020-03-25,"450","Variklinių transporto priemonių ir motociklų didmeninė ir mažmeninė prekyba bei remontas",0,2
2020-03-25,"451","Variklinių transporto priemonių pardavimas",0,5
2020-03-25,"452","Variklinių transporto priemonių techninė priežiūra ir remontas",1,3
2020-03-25,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",0,2
2020-03-25,"461","Didmeninė prekyba už atlygį ar pagal sutartį",0,4
2020-03-25,"462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba",1,3
2020-03-25,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",0,5
2020-03-25,"464","Namų ūkio reikmenų didmeninė prekyba",0,6
2020-03-25,"465","Informacijos ir ryšių technologijų (IRT) įrangos didmeninė prekyba",0,2
2020-03-25,"466","Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",0,7
2020-03-25,"467","Kita specializuota didmeninė prekyba",1,13
2020-03-25,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",0,1
2020-03-25,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",1,8
2020-03-25,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-03-25,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-03-25,"476","Kultūros ir poilsio prekių mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-03-25,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",0,10
2020-03-25,"479","Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",2,4
2020-03-25,"492","Krovininis geležinkelio transportas",0,3
2020-03-25,"493","Kitas keleivinis sausumos transportas",0,4
2020-03-25,"494","Krovininis kelių transportas ir perkraustymo veikla",2,45
2020-03-25,"511","Keleivinis oro transportas",0,1
2020-03-25,"522","Transportui būdingų paslaugų veikla",1,7
2020-03-25,"532","Kita pašto ir pasiuntinių (kurjerių) veikla",0,1
2020-03-25,"550","Apgyvendinimo veikla",0,2
2020-03-25,"551","Viešbučių ir panašių laikinų buveinių veikla",0,2
2020-03-25,"560","Maitinimo ir gėrimų teikimo veikla",0,1
2020-03-25,"561","Restoranų ir pagaminto valgio teikimo veikla",0,1
2020-03-25,"563","Gėrimų pardavimo vartoti vietoje veikla",0,1
2020-03-25,"581","Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",0,1
2020-03-25,"602","Televizijos programų rengimas ir transliavimas",0,1
2020-03-25,"611","Laidinio ryšio paslaugų veikla",0,1
2020-03-25,"612","Belaidžio ryšio paslaugų veikla",0,1
2020-03-25,"619","Kitų ryšių paslaugų veikla",0,1
2020-03-25,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",0,9
2020-03-25,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",0,1
2020-03-25,"639","Kita informacinių paslaugų veikla",0,1
2020-03-25,"641","Piniginis tarpininkavimas",0,3
2020-03-25,"642","Kontroliuojančiųjų bendrovių veikla",0,1
2020-03-25,"649","Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",0,2
2020-03-25,"650","Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",0,3
2020-03-25,"651","Draudimas",0,3
2020-03-25,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",0,4
2020-03-25,"691","Teisinė veikla",0,1
2020-03-25,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",0,1
2020-03-25,"701","Pagrindinių buveinių veikla",0,2
2020-03-25,"702","Konsultacinė valdymo veikla",0,9
2020-03-25,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",1,9
2020-03-25,"712","Techninis tikrinimas ir analizė",0,1
2020-03-25,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",0,8
2020-03-25,"730","Reklama ir rinkos tyrimas",1,1
2020-03-25,"731","Reklama",0,4
2020-03-25,"741","Specializuota projektavimo veikla",0,1
2020-03-25,"750","Veterinarinė veikla",1,1
2020-03-25,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,2
2020-03-25,"772","Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma",0,1
2020-03-25,"773","Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",0,1
2020-03-25,"780","Įdarbinimo veikla",0,3
2020-03-25,"782","Laikinojo įdarbinimo agentūrų veikla",0,4
2020-03-25,"783","Kitas darbo jėgos teikimas",0,2
2020-03-25,"790","Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",0,1
2020-03-25,"791","Kelionių agentūrų ir ekskursijų organizatorių veikla",0,1
2020-03-25,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",0,1
2020-03-25,"801","Privati apsauga",0,3
2020-03-25,"812","Valymo veikla",0,2
2020-03-25,"820","Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",0,1
2020-03-25,"821","Įstaigų administracinė ir aptarnavimo veikla",0,1
2020-03-25,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,1
2020-03-25,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",0,1
2020-03-25,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",2,11
2020-03-25,"842","Bendruomenei teikiamų paslaugų užtikrinimas",0,14
2020-03-25,"851","Ikimokyklinis ugdymas",1,2
2020-03-25,"852","Pradinis ugdymas",0,2
2020-03-25,"853","Vidurinis ugdymas",0,10
2020-03-25,"854","Aukštasis mokslas",3,21
2020-03-25,"855","Kitas mokymas",0,3
2020-03-25,"860","Žmonių sveikatos priežiūros veikla",0,2
2020-03-25,"861","Ligoninių veikla",11,96
2020-03-25,"862","Medicininės ir odontologinės praktikos veikla",1,44
2020-03-25,"869","Kita žmonių sveikatos priežiūros veikla",0,21
2020-03-25,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",0,1
2020-03-25,"879","Kita stacionarinė globos veikla",0,2
2020-03-25,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",0,1
2020-03-25,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",0,4
2020-03-25,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",1,1
2020-03-25,"932","Pramogų ir poilsio organizavimo veikla",0,2
2020-03-25,"940","Narystės organizacijų veikla",0,2
2020-03-25,"949","Kitų narystės organizacijų veikla",0,2
2020-03-25,"951","Kompiuterių ir ryšių įrangos remontas",1,1
2020-03-25,"960","Kita asmenų aptarnavimo veikla",0,2
2020-03-26,"015","Mišrusis žemės ūkis",0,1
2020-03-26,"021","Miško medžių auginimas ir kita miškininkystės veikla",1,1
2020-03-26,"089","Niekur kitur nepriskirta kasyba ir karjerų eksploatavimas",0,1
2020-03-26,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",0,1
2020-03-26,"102","Žuvų, vėžiagyvių ir moliuskų perdirbimas ir konservavimas",0,1
2020-03-26,"131","Tekstilės pluoštų paruošimas ir verpimas",0,1
2020-03-26,"139","Kitų tekstilės gaminių ir dirbinių gamyba",0,1
2020-03-26,"141","Drabužių, išskyrus kailinius drabužius, siuvimas (gamyba)",0,2
2020-03-26,"162","Gaminių ir dirbinių iš medienos, kamštienos, šiaudų ir pynimo medžiagų gamyba",0,2
2020-03-26,"170","Popieriaus ir popieriaus gaminių gamyba",0,1
2020-03-26,"212","Farmacinių preparatų gamyba",0,1
2020-03-26,"222","Plastikinių gaminių gamyba",0,1
2020-03-26,"251","Konstrukcinių metalo gaminių gamyba",0,1
2020-03-26,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,1
2020-03-26,"271","Elektros variklių, generatorių, transformatorių bei elektros skirstomosios ir valdymo įrangos gamyba",0,1
2020-03-26,"283","Žemės ir miškų ūkio mašinų gamyba",0,1
2020-03-26,"301","Įvairių tipų laivų statyba",0,1
2020-03-26,"310","Baldų gamyba",0,8
2020-03-26,"331","Metalo gaminių, mašinų ir įrangos remontas",0,1
2020-03-26,"410","Pastatų statyba",0,1
2020-03-26,"412","Gyvenamųjų ir negyvenamųjų pastatų statyba",0,6
2020-03-26,"421","Kelių ir geležinkelių tiesimas",1,2
2020-03-26,"430","Specializuota statybos veikla",0,1
2020-03-26,"431","Statinių nugriovimas ir statybvietės paruošimas",0,2
2020-03-26,"432","Elektros, vandentiekio ir kitos įrangos įrengimas",0,2
2020-03-26,"439","Kita specializuota statybos veikla",0,1
2020-03-26,"451","Variklinių transporto priemonių pardavimas",0,3
2020-03-26,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",0,1
2020-03-26,"460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",0,1
2020-03-26,"461","Didmeninė prekyba už atlygį ar pagal sutartį",0,1
2020-03-26,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",0,1
2020-03-26,"464","Namų ūkio reikmenų didmeninė prekyba",0,6
2020-03-26,"467","Kita specializuota didmeninė prekyba",0,9
2020-03-26,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",1,1
2020-03-26,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",0,5
2020-03-26,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-03-26,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",0,2
2020-03-26,"476","Kultūros ir poilsio prekių mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-03-26,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-03-26,"493","Kitas keleivinis sausumos transportas",0,3
2020-03-26,"494","Krovininis kelių transportas ir perkraustymo veikla",0,29
2020-03-26,"511","Keleivinis oro transportas",0,1
2020-03-26,"522","Transportui būdingų paslaugų veikla",0,7
2020-03-26,"531","Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla",0,1
2020-03-26,"551","Viešbučių ir panašių laikinų buveinių veikla",0,1
2020-03-26,"560","Maitinimo ir gėrimų teikimo veikla",0,2
2020-03-26,"561","Restoranų ir pagaminto valgio teikimo veikla",0,3
2020-03-26,"562","Pagaminto valgio tiekimas renginiams ir kitų maitinimo paslaugų veikla",0,1
2020-03-26,"581","Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",0,1
2020-03-26,"591","Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",0,1
2020-03-26,"611","Laidinio ryšio paslaugų veikla",0,2
2020-03-26,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",1,8
2020-03-26,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",0,1
2020-03-26,"641","Piniginis tarpininkavimas",0,2
2020-03-26,"642","Kontroliuojančiųjų bendrovių veikla",0,1
2020-03-26,"651","Draudimas",0,1
2020-03-26,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",0,3
2020-03-26,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",1,2
2020-03-26,"691","Teisinė veikla",0,1
2020-03-26,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",0,2
2020-03-26,"700","Pagrindinių buveinių veikla; konsultacinė valdymo veikla",0,1
2020-03-26,"701","Pagrindinių buveinių veikla",0,1
2020-03-26,"702","Konsultacinė valdymo veikla",0,1
2020-03-26,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",0,3
2020-03-26,"712","Techninis tikrinimas ir analizė",0,2
2020-03-26,"730","Reklama ir rinkos tyrimas",0,1
2020-03-26,"731","Reklama",0,1
2020-03-26,"743","Vertimo raštu ir žodžiu veikla",0,1
2020-03-26,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,3
2020-03-26,"783","Kitas darbo jėgos teikimas",0,2
2020-03-26,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",0,1
2020-03-26,"801","Privati apsauga",0,1
2020-03-26,"812","Valymo veikla",0,2
2020-03-26,"813","Kraštovaizdžio tvarkymas",0,1
2020-03-26,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,1
2020-03-26,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",0,2
2020-03-26,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",0,8
2020-03-26,"842","Bendruomenei teikiamų paslaugų užtikrinimas",0,5
2020-03-26,"843","Privalomojo (valstybinio) socialinio draudimo veikla",1,1
2020-03-26,"851","Ikimokyklinis ugdymas",0,1
2020-03-26,"852","Pradinis ugdymas",0,1
2020-03-26,"853","Vidurinis ugdymas",1,3
2020-03-26,"854","Aukštasis mokslas",1,9
2020-03-26,"855","Kitas mokymas",0,1
2020-03-26,"860","Žmonių sveikatos priežiūros veikla",0,12
2020-03-26,"861","Ligoninių veikla",4,59
2020-03-26,"862","Medicininės ir odontologinės praktikos veikla",4,24
2020-03-26,"869","Kita žmonių sveikatos priežiūros veikla",0,12
2020-03-26,"879","Kita stacionarinė globos veikla",0,1
2020-03-26,"881","Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla",0,1
2020-03-26,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",0,1
2020-03-26,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",0,1
