"day","confirmed","tests","deaths","deaths_1","deaths_2","active","vaccinated_1","vaccinated_2","vaccinated_3","partialy_protected","fully_protected","booster_protected","infection_1","infection_2","infection_3","confirmed_daily","tests_daily","tests_mobile_daily","tests_pcr_daily","tests_ag_daily","tests_ab_daily","tests_positive_daily","tests_pcr_positive_daily","tests_ag_positive_daily","tests_ab_positive_daily","deaths_daily","deaths_1_daily","deaths_2_daily","deaths_population_daily","vaccinated_1_daily","vaccinated_2_daily","vaccinated_3_daily","infection_1_daily","infection_2_daily","infection_3_daily","population","hospitalized","icu","ventilated","oxygen","tpr_dgn","tpr_pcr","tpr_ag","tpr_ab","confirmed_100k","dgn_100k","deaths_100k","deaths_1_100k","deaths_2_100k","tests_100k","tests_mobile_100k","confirmed_growth_weekly","dgn_growth_weekly","tpr_dgn_diff_weekly","tpr_pcr_diff_weekly","tpr_ag_diff_weekly","tpr_ab_diff_weekly","deaths_growth_weekly","deaths_1_growth_weekly","deaths_2_growth_weekly","vaccinated_1_percent","vaccinated_2_percent","vaccinated_3_percent","partialy_protected_percent","fully_protected_percent","booster_protected_percent"
2022-09-17,1235556,8858068,19644,9305,16085,19842,1954585,1660190,882438,74796,1820264,938276,1123873,110304,110304,142,404,0,146,258,46,123,24,99,43,9,2,4,98,1,2,1,107,35,0,2810761,162,9,6,0,45.98,27.58,48.26,77.87,523.345812753201,392.029062591946,2.91735939128229,0.4625081961789,1.60098990985004,886.058971218115,0,54.72,55.37,4.19,5.34,3.51,-4.23999999999999,27.78,450,36.84,69.54,59.07,31.39,2.66,64.76,33.38
2022-09-18,1235656,8858396,19651,9305,16092,18240,1954586,1660191,882438,74796,1820266,938282,1123952,110324,110324,100,328,0,96,232,7,85,27,58,7,7,0,7,122,1,1,0,79,20,1,2810761,158,9,7,0,45.82,27.59,48.08,77.93,525.124690430812,393.594474948244,2.98851449838674,0.426930642626677,1.74330012405893,891.004251161874,0,54.79,54.85,3.97,5.2,3.29,-4.27,33.33,1000,57.89,69.54,59.07,31.39,2.66,64.76,33.38
2022-09-19,1238491,8862263,19661,9307,16101,20067,1954601,1660213,882475,74813,1820279,938325,1126136,110945,110945,2835,3867,0,406,3461,274,1892,110,1782,228,10,2,9,113,15,22,37,2184,621,30,2810761,167,12,5,0,45.85,27.37,48.22,80.83,569.952407906613,422.092095343574,3.16640226614785,0.4625081961789,2.02792055247671,938.286819832778,0,42.32,43.21,2.04,3.47,1.75,1.5,54.29,450,85,69.54,59.07,31.4,2.66,64.76,33.38
2022-09-20,1240267,8865355,19669,9307,16106,21005,1954636,1660240,882531,74840,1820316,938406,1127433,111413,111413,1776,3092,0,298,2794,224,1390,92,1298,181,8,0,5,92,35,27,56,1297,468,11,2810761,174,12,5,0,45.53,28.45,47.68,82.11,596.493262856572,443.723247903326,3.2375573732523,0.4625081961789,2.06349810602894,981.833745380699,0,28.79,29.01,0.770000000000003,3.52,0.380000000000003,4.59,84.38,233.33,105.26,69.54,59.07,31.4,2.66,64.76,33.39
2022-09-21,1241772,8868165,19679,9310,16113,21766,1954671,1660273,882581,74848,1820348,938463,1128566,111773,111773,1505,2810,0,275,2535,234,1150,78,1072,193,10,3,7,90,35,33,50,1133,360,12,2810761,175,13,7,0,44.78,28.41,46.79,82.7,613.392600793877,456.246546753708,3.37986758746119,0.569240856835569,2.17023076668561,1016.3083947728,0,19.13,18.88,-0.240000000000002,2.7,-0.689999999999998,5.25,50,28.57,65.22,69.54,59.07,31.4,2.66,64.76,33.39
2022-09-22,1242987,8870596,19690,9313,16118,22206,1954702,1660303,882631,74866,1820381,938547,1129485,112062,112062,1215,2431,0,275,2156,226,957,79,878,175,11,3,5,91,31,30,50,919,289,6,2810761,192,10,7,0,43.95,27.95,45.97,82.37,622.500454503247,464.785159606242,3.59333290877453,0.675973517492238,2.24138587379005,1040.92806183094,0,8.74,8.16,-1.48,1.09,-1.76,5.53,40.48,37.5,73.91,69.54,59.07,31.4,2.66,64.76,33.39
2022-09-23,1244214,8872841,19703,9314,16124,23368,1954758,1660360,882677,74899,1820440,938640,1130379,112379,112379,1227,2245,0,262,1983,203,943,61,882,170,13,1,6,108,56,57,46,894,317,16,2810761,192,10,7,0,43.09,26.79,45.23,82.13,630.220783624079,470.441990621045,3.98468599784898,0.711551071044461,2.41927364155117,1057.15142625076,0,-1.28,-2.14,-2.88,-1.41,-2.91,4.83999999999999,54.55,22.22,72,69.55,59.07,31.4,2.66,64.77,33.39
2022-09-24,1244343,8873220,19712,9315,16128,23447,1954760,1660360,882679,74899,1820440,938640,1130489,112396,112396,129,379,0,130,249,29,105,31,74,23,9,1,4,105,2,0,2,110,17,2,2810761,192,10,7,0,43.04,27.44,45.07,81.62,630.505404052497,470.548723281702,4.05584110495343,0.747128624596684,2.45485119510339,1057.7918222147,0,-1.66,-2.71,-2.94,-0.139999999999997,-3.19,3.75,47.83,-9.09,65.38,69.55,59.07,31.4,2.66,64.77,33.39
2022-09-25,1244440,8873501,19720,9315,16131,21969,1954760,1660360,882679,74899,1820442,938642,1130570,112411,112411,97,281,0,97,184,0,86,31,55,0,8,0,3,105,0,0,0,81,15,1,2810761,184,10,5,0,43.18,27.65,45.21,81.51,631.537153105511,471.224696799194,4.1625737656101,0.747128624596684,2.45485119510339,1059.35723457099,0,-2.04,-2.96,-2.64,0.0599999999999987,-2.87,3.58,43.75,-9.09,30,69.55,59.07,31.4,2.66,64.77,33.39
2022-09-26,1246699,8877039,19737,9316,16142,23198,1954788,1660385,882722,74916,1820475,938687,1132365,112854,112854,2259,3538,0,405,3133,214,1473,84,1389,150,17,1,11,134,28,25,43,1795,443,21,2810761,188,11,5,0,41.31,26.18,43.33,78.94,626.769760929513,465.7101759986,4.625081961789,0.711551071044461,2.7750491770734,1067.82469231642,0,-12.76,-12.63,-4.54,-1.19,-4.89,-1.89,40.74,-18.18,10.81,69.55,59.07,31.41,2.67,64.77,33.4
2022-09-27,1248109,8879780,19748,9317,16147,23578,1954823,1660416,882766,74935,1820513,938759,1133429,113175,113175,1410,2741,0,234,2507,181,1084,56,1028,140,11,1,5,122,35,31,44,1064,321,25,2810761,178,11,7,0,40.19,25.03,42.19,78.29,614.780125382414,456.246546753708,4.90970239020678,0.711551071044461,2.84620428417784,1062.20343885517,0,-16.91,-17.48,-5.34,-3.42,-5.49,-3.81999999999999,33.9,0,5.13,69.55,59.07,31.41,2.67,64.77,33.4
2022-09-28,1249411,8882384,19757,9318,16151,23921,1954848,1660458,882823,74953,1820538,938808,1134410,113478,113478,1302,2604,0,265,2339,206,989,61,928,170,9,1,4,126,25,42,57,981,303,18,2810761,175,12,7,0,39.64,24.16,41.7,78.19,605.245341030418,448.348329865115,4.80296972955011,0.604818410387792,2.70389406996895,1059.21492435678,0,-18.5,-19.07,-5.14,-4.25,-5.09,-4.51000000000001,36.84,-11.11,0,69.55,59.08,31.41,2.67,64.77,33.4
2022-09-29,1250432,8884518,19766,9318,16158,23932,1954886,1660502,882875,74971,1820562,938863,1135186,113713,113713,1021,2134,0,221,1913,141,756,48,708,99,9,0,7,124,38,44,52,776,235,10,2810761,172,12,7,0,39.05,23.05,41.14,77.21,589.164286824814,434.900014622375,4.80296972955011,0.569240856835569,2.84620428417784,1044.77043761458,0,-18.32,-19.92,-4.90000000000001,-4.9,-4.83,-5.16000000000001,28.81,-54.55,0,69.55,59.08,31.41,2.67,64.77,33.4
2022-09-30,1251462,8886524,19774,9320,16163,24841,1954929,1660537,882949,74981,1820595,938932,1135979,113938,113938,1030,2006,0,234,1772,221,780,72,708,184,8,2,5,109,43,35,74,793,225,12,2810761,172,12,7,0,38.54,24.15,40.42,77.22,570.948579406075,420.277640112411,4.945279943759,0.604818410387792,2.91735939128229,1026.76819551716,0,-17.64,-19.37,-4.55,-2.64,-4.81,-4.91,4.41,-45.45,-9.3,69.55,59.08,31.41,2.67,64.77,33.4
2022-10-01,1251532,8886825,19779,9322,16168,24843,1954929,1660540,882951,74981,1820596,938934,1136040,113947,113947,70,301,0,127,174,18,55,26,29,14,5,2,5,99,0,3,2,61,9,0,2810761,172,12,7,0,38.39,23.88,40.3,77.17,568.386995550315,417.85836647086,4.80296972955011,0.604818410387792,2.95293694483451,1023.10370750128,0,-18.19,-19.92,-4.65,-3.56,-4.77,-4.45,-1.47,-30,-6.98,69.55,59.08,31.41,2.67,64.77,33.4
2022-10-02,1251615,8887075,19794,9327,16176,22533,1954930,1660541,882953,74981,1820597,938934,1136113,113956,113956,83,250,0,84,166,1,65,18,47,1,15,5,8,111,1,1,2,73,9,1,2810761,167,11,6,0,38.32,23.25,40.29,77.19,567.782177139928,417.146815399815,5.0875901579679,0.782706178148907,2.98851449838674,1020.3286583242,0,-18.32,-20.25,-4.86,-4.4,-4.92,-4.32000000000001,7.25,20,15.38,69.55,59.08,31.41,2.67,64.77,33.4
2022-10-03,1253426,8890142,19801,9330,16181,22597,1954939,1660575,882990,74988,1820608,938982,1137555,114310,114310,1811,3067,0,363,2704,175,1198,82,1116,116,7,3,5,111,9,34,37,1442,354,15,2810761,178,11,5,0,37.6,23.76,39.43,76.78,531.350762302451,392.455993234572,4.98085749731123,0.81828373170113,2.84620428417784,991.866615482426,0,-18.04,-19.28,-3.71,-2.42,-3.9,-2.16,-15.79,55.56,-4.88,69.55,59.08,31.41,2.67,64.77,33.41
2022-10-04,1254490,8892470,19818,9332,16190,22091,1954947,1660606,883049,75000,1820624,939047,1138381,114542,114542,1064,2328,0,253,2075,180,784,62,722,132,17,2,9,118,8,31,59,826,232,6,2810761,165,10,6,0,36.46,23.85,38.21,76.01,506.019544173268,370.895995781925,5.30105547928123,0.889438838805576,2.98851449838674,964.685364568528,0,-18.63,-20.2,-3.73,-1.18,-3.98,-2.28,-11.39,50,4.88,69.55,59.08,31.42,2.67,64.77,33.41
2022-10-05,1255412,8894547,19830,9333,16194,21540,1954974,1660630,883107,75016,1820646,939108,1139102,114728,114728,922,2077,0,234,1843,174,685,56,629,135,12,1,4,111,27,24,58,721,186,15,2810761,167,9,6,0,35.54,24.01,37.18,74.84,485.277830452322,354.352433380142,5.37221058638568,0.81828373170113,2.88178183773007,938.607017814748,0,-21.44,-23.31,-4.1,-0.149999999999999,-4.52,-3.34999999999999,-6.41,87.5,13.16,69.55,59.08,31.42,2.67,64.77,33.41
2022-10-06,1256226,8896339,19849,9336,16206,20812,1955002,1660665,883179,75027,1820673,939161,1139718,114915,114915,814,1792,0,231,1561,163,595,58,537,137,19,3,12,143,28,35,72,616,187,11,2810761,180,7,6,0,35.21,24.51,36.79,77.15,471.011231477881,341.473358994237,5.65683101480346,0.81828373170113,3.13082471259563,915.872961094878,0,-22.18,-23.44,-3.84,1.46,-4.35,-0.0599999999999881,9.21,260,20,69.55,59.08,31.42,2.67,64.78,33.41
2022-10-07,1257052,8898112,19864,9337,16212,21496,1955027,1660730,883298,75070,1820719,939216,1140356,115094,115094,826,1773,0,255,1518,166,592,62,530,122,15,1,6,130,25,65,119,638,179,9,2810761,180,7,6,0,34.29,23.53,35.95,74.91,456.744632503439,328.985637697407,5.72798612190791,0.81828373170113,3.13082471259563,899.080355818229,0,-22.88,-24.63,-4.25,-0.619999999999997,-4.47,-2.31,26.76,183.33,25.64,69.56,59.08,31.43,2.67,64.78,33.42
2022-10-08,1257130,8898411,19881,9340,16224,21474,1955027,1660730,883299,75071,1820719,939218,1140419,115107,115107,78,299,0,96,203,27,60,20,40,26,17,3,12,102,0,0,1,63,13,2,2810761,180,7,6,0,34.34,23.61,35.96,75.51,454.930177272276,327.384647787556,6.01260655032569,0.889438838805576,3.41544514101341,896.234151534051,0,-22.13,-23.82,-4.05,-0.27,-4.34,-1.66,52.24,157.14,40,69.56,59.08,31.43,2.67,64.78,33.42
2022-10-09,1257197,8898682,19897,9343,16234,18706,1955027,1660731,883303,75071,1820719,939218,1140480,115112,115112,67,271,0,124,147,1,61,32,29,1,16,3,10,116,0,1,4,61,5,1,2810761,193,8,5,0,34.25,23.91,35.85,75.51,453.862850665709,326.495208948751,6.29722697874348,0.996171499462245,3.66448801587897,895.878375998528,0,-22.2,-23.59,-4.07,0.66,-4.44,-1.67999999999999,39.19,33.33,28.89,69.56,59.08,31.43,2.67,64.78,33.42
2022-10-10,1258710,8901557,19911,9345,16241,18443,1955043,1660757,883361,75082,1820737,939267,1141656,115434,115434,1513,2875,0,311,2564,145,1019,72,947,101,14,2,7,120,16,26,58,1176,322,15,2810761,209,11,3,0,33.25,24.07,34.65,76.4,427.321995715751,310.342999636042,6.19049431808681,1.03174905301447,3.52217780167008,872.290457993405,0,-21.45,-22.96,-4.35,0.309999999999999,-4.78,-0.379999999999995,71.88,7.14,53.85,69.56,59.09,31.43,2.67,64.78,33.42
2022-10-11,1259587,8903735,19923,9349,16248,17815,1955065,1660788,883435,75089,1820756,939321,1142317,115635,115635,877,2178,0,252,1926,156,674,53,621,110,12,4,7,98,22,31,74,661,201,15,2810761,190,11,2,0,32.72,23.49,34.14,75.96,408.359159672416,295.75620267963,6.22607187163903,1.13848171367114,3.59333290877453,852.260295343503,0,-20.12,-20.34,-3.74,-0.360000000000003,-4.07,-0.0500000000000114,50,13.33,34.88,69.56,59.09,31.43,2.67,64.78,33.42
2022-10-12,1260325,8905655,19937,9353,16257,17338,1955095,1660825,883490,75105,1820791,939383,1142875,115808,115808,738,1920,0,242,1678,198,535,38,497,157,14,4,9,106,30,37,55,558,173,7,2810761,199,13,2,0,31.83,22.17,33.35,76.4,388.293419468962,279.603993366921,6.40395963940015,1.24521437432781,3.77122067653564,827.925248713783,0,-18.13,-18.2,-3.71,-1.84,-3.83,1.56,46.58,33.33,46.51,69.56,59.09,31.43,2.67,64.78,33.42
2022-10-13,1260950,8907419,19949,9356,16263,16736,1955131,1660862,883600,75126,1820829,939440,1143365,115935,115935,625,1764,0,234,1530,180,456,41,415,148,12,3,6,86,36,37,110,490,127,8,2810761,191,12,3,0,30.66,21,32.19,76.17,374.204708262282,268.930727301254,6.51069230005682,1.35194703498448,3.73564312298342,814.76155389946,0,-18.47,-18.38,-4.55,-3.51,-4.6,-0.980000000000004,20.48,11.11,18.75,69.56,59.09,31.44,2.67,64.78,33.42
2022-10-14,1261591,8908992,19964,9359,16271,17248,1955152,1660901,883712,75149,1820862,939515,1143859,116068,116068,641,1573,0,212,1361,208,453,40,413,176,15,3,8,126,21,39,112,494,133,14,2810761,191,12,3,0,29.94,20.12,31.48,78.58,360.365039930467,257.296867289677,6.75973517492238,1.3875245885367,3.84237578364009,799.356473211347,0,-18.8,-18.02,-4.35,-3.41,-4.47,3.67,11.11,29.41,20.41,69.56,59.09,31.44,2.67,64.78,33.43
2022-10-15,1261650,8909319,19979,9361,16278,17210,1955153,1660902,883715,75149,1820865,939517,1143908,116078,116078,59,327,0,132,195,27,58,27,31,26,15,2,7,108,1,1,3,49,10,0,2810761,191,12,3,0,29.85,20.11,31.41,78.58,359.973686841393,257.403599950334,7.11551071044461,1.3875245885367,3.91353089074453,800.281489603705,0,-19.26,-18.17,-4.49,-3.5,-4.55,3.06999999999999,-3.92,16.67,-3.57,69.56,59.09,31.44,2.67,64.78,33.43
2022-10-16,1261703,8909599,19997,9367,16291,15004,1955153,1660902,883715,75149,1820866,939519,1143957,116082,116082,53,280,0,104,176,8,41,17,24,8,18,6,13,138,0,0,0,49,4,0,2810761,173,13,6,0,29.64,19.37,31.26,78.74,358.906360234826,256.54973866508,7.22224337110128,1.42310214208892,4.09141865850565,801.348816210272,0,-19.28,-18.59,-4.61,-4.54,-4.59,3.22999999999999,-2.91,50,-1.72,69.56,59.09,31.44,2.67,64.78,33.43
2022-10-17,1262863,8912188,20008,9368,16298,14754,1955170,1660938,883770,75155,1820890,939564,1144884,116307,116307,1160,2589,0,279,2310,141,772,54,718,105,11,1,7,119,17,36,55,927,225,8,2810761,169,11,3,0,28.12,18.56,29.63,79.52,335.745372872329,241.393700851833,7.36455358531017,1.35194703498448,4.1625737656101,784.342745612309,0,-21.4,-21.26,-5.13,-5.51,-5.02,3.11999999999999,-11.82,53.33,-5,69.56,59.09,31.44,2.67,64.78,33.43
2022-10-18,1263599,8914211,20023,9369,16308,14188,1955198,1660975,883856,75160,1820915,939624,1145466,116449,116449,736,2023,0,281,1742,196,537,44,493,157,15,1,10,134,28,37,86,582,142,11,2810761,166,10,2,0,27.22,17.59,28.81,81.11,324.0759353072,232.606045124434,7.29339847820572,1.31636948143225,4.19815131916232,773.491591778881,0,-21.29,-22.63,-5.5,-5.9,-5.33,5.15000000000001,-4.76,17.65,3.45,69.56,59.09,31.45,2.67,64.78,33.43
2022-10-19,1264149,8915872,20034,9371,16314,13717,1955232,1661009,883966,75174,1820929,939685,1145887,116573,116573,550,1661,0,214,1447,178,416,35,381,140,11,2,6,108,34,34,110,421,124,5,2810761,151,9,2,0,26.75,17.72,28.25,81.02,310.841085385773,223.035683218886,7.2578209246535,1.35194703498448,4.26930642626677,758.691329501156,0,-22.17,-22.71,-5.08,-4.45,-5.1,4.61999999999999,-9.35,-10,-9.52,69.56,59.09,31.45,2.67,64.78,33.43
2022-10-20,1264650,8917429,20044,9371,16320,13188,1955251,1661030,884051,75190,1820948,939766,1146276,116680,116680,501,1557,0,188,1369,140,365,24,341,106,10,0,6,111,19,21,85,389,107,5,2810761,139,8,3,0,26.39,17.09,27.92,79.96,299.705311123927,214.852845901875,6.93762294268349,1.24521437432781,4.05584110495343,750.330604416384,0,-21.68,-22.23,-4.27,-3.91,-4.27,3.78999999999999,-5,-25,0,69.56,59.1,31.45,2.68,64.78,33.43
2022-10-21,1265130,8918789,20060,9376,16330,13598,1955280,1661067,884151,75203,1821003,939876,1146651,116785,116785,480,1360,0,178,1182,156,349,24,325,132,16,5,10,123,29,37,100,375,105,0,2810761,139,8,3,0,25.91,16.35,27.47,79.67,287.395477594858,206.207500388685,6.97320049623572,1.3875245885367,4.19815131916232,735.637074799316,0,-22.03,-22.1,-4.03,-3.77,-4.01,1.09,-4,-22.73,0,69.56,59.1,31.46,2.68,64.79,33.44
2022-10-22,1265172,8919053,20072,9378,16336,13557,1955280,1661067,884151,75203,1821003,939877,1146687,116790,116790,42,264,0,105,159,54,27,7,20,51,12,2,6,130,0,0,0,36,5,1,2810761,139,8,3,0,25.76,15.2,27.45,80.07,286.114685666978,205.033441121461,6.7953127284746,1.35194703498448,3.98468599784898,734.391860424988,0,-22.08,-23,-4.09,-4.91,-3.96,1.48999999999999,-5.1,-19.05,7.41,69.56,59.1,31.46,2.68,64.79,33.44
2022-10-23,1265208,8919299,20081,9380,16340,11782,1955280,1661067,884152,75203,1821004,939881,1146717,116796,116796,36,246,0,83,163,0,29,9,20,0,9,2,4,127,0,0,1,30,6,0,2810761,130,7,3,0,25.72,14.83,27.45,79.88,285.011781506859,203.89495940779,6.54626985360904,1.31636948143225,3.77122067653564,733.502421586183,0,-22.21,-22.9,-3.92,-4.54,-3.81,1.14,-16,-45.83,-14.04,69.56,59.1,31.46,2.68,64.79,33.44
2022-10-24,1266057,8921641,20091,9384,16347,11567,1955299,1661085,884211,75216,1821021,939942,1147348,116998,116998,849,2342,0,269,2073,160,647,49,598,122,10,4,7,107,19,18,59,631,202,16,2810761,136,10,4,0,25.07,14.57,26.77,80.09,261.388285948183,190.660109486363,6.40395963940015,1.3875245885367,3.77122067653564,714.539585542848,0,-23.09,-20.71,-3.05,-3.99,-2.86,0.570000000000007,-14.43,-30.43,-14.04,69.56,59.1,31.46,2.68,64.79,33.44
2022-10-25,1266624,8923345,20103,9385,16353,11212,1955330,1661121,884301,75226,1821049,940014,1147792,117119,117119,567,1704,0,277,1427,146,409,42,367,100,12,1,6,101,31,36,90,444,121,2,2810761,131,9,5,0,24.55,14.46,26.24,78.06,250.359244346994,181.232057795024,6.40395963940015,1.28079192788003,3.73564312298342,697.675825159094,0,-24.6,-21.39,-2.67,-3.13,-2.57,-3.05,-20,-20,-25,69.57,59.1,31.46,2.68,64.79,33.44
2022-10-26,1267154,8924908,20112,9385,16356,10928,1955342,1661147,884394,75241,1821079,940068,1148207,117225,117225,530,1563,0,183,1380,190,395,31,364,153,9,0,3,126,12,26,93,415,106,9,2810761,125,12,7,0,24.58,14.5,26.25,78.49,242.959113208131,176.251200297713,6.22607187163903,1.13848171367114,3.52217780167008,684.97463854095,0,-21.42,-18.73,-2.17,-3.22,-2,-2.53,-19.59,-22.22,-26.32,69.57,59.1,31.46,2.68,64.79,33.45
2022-10-27,1267559,8926261,20129,9389,16369,10507,1955355,1661169,884481,75259,1821110,940173,1148526,117309,117309,405,1353,0,201,1152,181,297,37,260,145,17,4,13,105,13,22,87,319,84,2,2810761,135,13,8,0,24.38,15.35,25.93,79.26,235.132051426642,170.594369282909,6.40395963940015,1.17405926722336,3.77122067653564,670.352264030987,0,-21.38,-18.51,-2.01,-1.74,-1.99,-0.699999999999989,-10.53,20,-14.04,69.57,59.1,31.47,2.68,64.79,33.45
2022-10-28,1268002,8927569,20136,9391,16374,10872,1955382,1661195,884606,75274,1821134,940294,1148876,117396,117396,443,1308,0,218,1090,158,319,35,284,132,7,2,5,88,27,26,125,350,87,6,2810761,135,13,8,0,24.18,15.72,25.7,79.08,228.087695823302,165.826977106912,6.11933921098236,1.13848171367114,3.66448801587897,660.924212339648,0,-18.85,-16.35,-1.73,-0.630000000000001,-1.77,-0.590000000000003,-20.83,-11.76,-25.42,69.57,59.1,31.47,2.68,64.79,33.45
2022-10-29,1268040,8927865,20143,9391,16377,10843,1955382,1661195,884606,75275,1821135,940297,1148903,117406,117406,38,296,0,127,169,28,32,14,18,23,7,0,3,112,0,0,0,27,10,1,2810761,135,13,8,0,24.15,15.98,25.64,78.22,227.340567198705,164.901960714554,5.83471878256458,1.06732660656669,3.52217780167008,659.821308179529,0,-18.57,-15.12,-1.61,0.780000000000001,-1.81,-1.84999999999999,-23.66,-23.53,-29.31,69.57,59.1,31.47,2.68,64.79,33.45
2022-10-30,1268079,8928095,20152,9393,16382,9369,1955382,1661195,884606,75275,1821135,940297,1148935,117413,117413,39,230,0,73,157,2,36,13,23,1,9,2,5,102,0,0,0,32,7,0,2810761,111,10,7,0,24.27,16.39,25.7,78.15,226.842481448974,164.724072946793,5.51452080059457,0.925016392357799,3.2375573732523,658.042430501917,0,-18.09,-14.43,-1.45,1.56,-1.75,-1.72999999999999,-15.48,0,-14.29,69.57,59.1,31.47,2.68,64.79,33.45
2022-10-31,1268658,8929753,20167,9395,16393,9071,1955397,1661214,884676,75284,1821160,940355,1149396,117524,117524,579,1658,0,274,1384,153,390,36,354,115,15,2,11,104,15,19,70,461,111,7,2810761,111,10,7,0,23.15,15.37,24.71,77.97,206.171922835133,151.133447489844,5.65683101480346,0.960593945910022,3.37986758746119,624.919728144798,0,-18.57,-20.76,-1.92,0.799999999999999,-2.06,-2.12,-8.43,-31.25,-6.12,69.57,59.1,31.47,2.68,64.79,33.46
2022-11-01,1268696,8929976,20172,9395,16395,8371,1955397,1661214,884676,75303,1821191,940439,1149427,117531,117531,38,223,0,85,138,10,29,15,14,9,5,0,2,91,0,0,0,31,7,0,2810761,111,10,7,0,22.59,15.59,24.08,80.06,181.338790455681,133.060050285314,5.30105547928123,0.925016392357799,3.09524715904341,560.880131750796,0,-31.5,-33.18,-1.96,1.13,-2.16,2,-13.75,-37.5,-6.67,69.57,59.1,31.47,2.68,64.79,33.46
2022-11-02,1268730,8930245,20182,9398,16399,7780,1955397,1661214,884676,75321,1821219,940540,1149453,117537,117537,34,269,0,91,178,0,31,15,16,0,10,3,4,93,0,0,0,26,6,2,2810761,109,9,7,0,21.25,15.43,22.7,79.89,162.980772822734,119.362692167708,5.26547792572901,0.960593945910022,3.02409205193896,511.356177206102,0,-47.55,-48.94,-3.33,0.93,-3.55,1.40000000000001,-10.26,-7.14,2.38,69.57,59.1,31.47,2.68,64.79,33.46
2022-11-03,1269386,8932087,20189,9399,16400,7795,1955416,1661243,884754,75332,1821232,940624,1149968,117668,117668,656,1842,0,314,1528,142,436,37,399,107,7,1,1,112,19,29,78,515,131,10,2810761,109,8,5,0,21.85,13.96,23.86,78.5,168.495293623328,121.888698469916,5.15874526507234,0.996171499462245,2.84620428417784,521.495779968485,0,-37.19,-40.87,-2.53,-1.39,-2.07,-0.760000000000005,-29.41,-44.44,-36.73,69.57,59.1,31.48,2.68,64.79,33.47
2022-11-04,1269762,8933393,20192,9399,16400,8112,1955450,1661290,884862,75345,1821261,940717,1150263,117743,117743,376,1306,0,197,1109,122,266,29,237,103,3,0,0,100,34,47,108,295,75,6,2810761,109,8,5,0,20.95,13.7,22.75,78.34,164.795228053897,118.935761525082,4.69623706889344,0.81828373170113,2.49042874865561,519.574592076665,0,-38.72,-42.53,-3.23,-2.02,-2.95,-0.739999999999995,-26.32,-46.67,-40.91,69.57,59.1,31.48,2.68,64.8,33.47
2022-11-05,1269805,8933638,20196,9400,16402,8102,1955450,1661290,884862,75345,1821261,940717,1150299,117750,117750,43,245,0,93,152,16,36,13,23,15,4,1,2,108,0,0,0,36,7,0,2810761,109,8,5,0,21.2,14.02,22.94,78.65,164.830805607449,119.255959507052,4.41161664047566,0.782706178148907,2.34811853444672,518.898618559173,0,-38.46,-42.48,-2.95,-1.96,-2.7,0.430000000000007,-25.35,-30.77,-39.02,69.57,59.1,31.48,2.68,64.8,33.47
2022-11-06,1269834,8933849,20201,9402,16406,6971,1955450,1661290,884862,75345,1821261,940718,1150325,117752,117752,29,211,0,76,135,1,23,11,12,1,5,2,4,89,0,0,0,26,2,1,2810761,99,7,6,0,21.05,13.81,22.82,78.83,164.581762732584,119.042494185738,4.26930642626677,0.782706178148907,2.34811853444672,517.653404184845,0,-38.87,-43.28,-3.22,-2.58,-2.88,0.679999999999993,-30.99,-30.77,-42.86,69.57,59.1,31.48,2.68,64.8,33.47
