"day","administrative_level_2","administrative_level_3","vaccinated_1","vaccinated_2","vaccinated_3","partial_protection","full_protection","booster_protection","vaccinated_daily_1","vaccinated_daily_2","vaccinated_daily_3"
2021-11-11,"Šiaulių apskr.","Radviliškio r.",22402,17867,1341,566,21049,733,24,19,92
2021-11-12,"Šiaulių apskr.","Radviliškio r.",22459,17894,1528,575,21113,795,57,27,187
2021-11-13,"Šiaulių apskr.","Radviliškio r.",22470,17901,1542,576,21126,803,11,7,14
2021-11-14,"Šiaulių apskr.","Radviliškio r.",22470,17901,1543,576,21127,803,0,0,1
2021-11-15,"Šiaulių apskr.","Radviliškio r.",22506,17910,1592,576,21127,803,36,9,49
2021-11-16,"Šiaulių apskr.","Radviliškio r.",22539,17928,1645,576,21127,803,33,18,53
2021-11-17,"Šiaulių apskr.","Radviliškio r.",22565,17951,1716,577,21177,839,26,23,71
2021-11-18,"Šiaulių apskr.","Radviliškio r.",22595,17973,1834,582,21210,914,30,22,118
2021-11-19,"Šiaulių apskr.","Radviliškio r.",22663,18002,2073,597,21239,1065,68,29,239
2021-11-20,"Šiaulių apskr.","Radviliškio r.",22681,18007,2089,598,21247,1092,18,5,16
2021-11-21,"Šiaulių apskr.","Radviliškio r.",22681,18007,2089,599,21248,1094,0,0,0
2021-11-22,"Šiaulių apskr.","Radviliškio r.",22707,18017,2185,607,21265,1141,26,10,96
2021-11-23,"Šiaulių apskr.","Radviliškio r.",22732,18025,2286,609,21289,1205,25,8,101
2021-11-24,"Šiaulių apskr.","Radviliškio r.",22749,18043,2373,612,21305,1253,17,18,87
2021-11-25,"Šiaulių apskr.","Radviliškio r.",22789,18073,2501,613,21335,1346,40,30,128
2021-11-26,"Šiaulių apskr.","Radviliškio r.",22859,18123,2699,624,21375,1533,70,50,198
2021-11-27,"Šiaulių apskr.","Radviliškio r.",22879,18129,2735,628,21382,1547,20,6,36
2021-11-28,"Šiaulių apskr.","Radviliškio r.",22879,18129,2741,628,21382,1548,0,0,6
2021-11-29,"Šiaulių apskr.","Radviliškio r.",22913,18151,2820,634,21405,1598,34,22,79
2021-11-30,"Šiaulių apskr.","Radviliškio r.",22936,18174,2898,635,21446,1651,23,23,78
2021-12-01,"Šiaulių apskr.","Radviliškio r.",22963,18195,3019,639,21479,1726,27,21,121
2021-12-02,"Šiaulių apskr.","Radviliškio r.",22990,18213,3157,642,21517,1846,27,18,138
2021-12-03,"Šiaulių apskr.","Radviliškio r.",23050,18264,3403,656,21569,2092,60,51,246
2021-12-04,"Šiaulių apskr.","Radviliškio r.",23057,18274,3443,658,21585,2109,7,10,40
2021-12-05,"Šiaulių apskr.","Radviliškio r.",23058,18274,3446,658,21585,2109,1,0,3
2021-12-06,"Šiaulių apskr.","Radviliškio r.",23083,18299,3538,660,21609,2207,25,25,92
2021-12-07,"Šiaulių apskr.","Radviliškio r.",23119,18319,3649,676,21620,2313,36,20,111
2021-12-08,"Šiaulių apskr.","Radviliškio r.",23152,18338,3752,684,21643,2404,33,19,103
2021-12-09,"Šiaulių apskr.","Radviliškio r.",23163,18356,3895,707,21682,2540,11,18,143
2021-12-10,"Šiaulių apskr.","Radviliškio r.",23218,18402,4155,744,21751,2751,55,46,260
2021-12-11,"Šiaulių apskr.","Radviliškio r.",23220,18407,4189,754,21764,2790,2,5,34
2021-12-12,"Šiaulių apskr.","Radviliškio r.",23220,18407,4190,754,21764,2796,0,0,1
2021-12-13,"Šiaulių apskr.","Radviliškio r.",23240,18434,4297,769,21804,2876,20,27,107
2020-12-01,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-02,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-03,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-04,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-05,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-06,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-07,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-08,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-09,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-10,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-11,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-12,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-13,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-14,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-15,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-16,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-17,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-18,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-19,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-20,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-21,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-22,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-23,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-24,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-25,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-26,"Šiaulių apskr.","Šiaulių m.",0,0,0,0,0,0,0,0,0
2020-12-27,"Šiaulių apskr.","Šiaulių m.",81,0,0,0,0,0,81,0,0
2020-12-28,"Šiaulių apskr.","Šiaulių m.",255,0,0,0,0,0,174,0,0
2020-12-29,"Šiaulių apskr.","Šiaulių m.",482,0,0,0,0,0,227,0,0
2020-12-30,"Šiaulių apskr.","Šiaulių m.",614,0,0,0,0,0,132,0,0
2020-12-31,"Šiaulių apskr.","Šiaulių m.",614,0,0,0,0,0,0,0,0
2021-01-01,"Šiaulių apskr.","Šiaulių m.",614,0,0,0,0,0,0,0,0
2021-01-02,"Šiaulių apskr.","Šiaulių m.",614,0,0,0,0,0,0,0,0
2021-01-03,"Šiaulių apskr.","Šiaulių m.",614,0,0,0,0,0,0,0,0
2021-01-04,"Šiaulių apskr.","Šiaulių m.",614,0,0,0,0,0,0,0,0
2021-01-05,"Šiaulių apskr.","Šiaulių m.",616,0,0,0,0,0,2,0,0
2021-01-06,"Šiaulių apskr.","Šiaulių m.",693,0,0,0,0,0,77,0,0
2021-01-07,"Šiaulių apskr.","Šiaulių m.",847,0,0,0,0,0,154,0,0
2021-01-08,"Šiaulių apskr.","Šiaulių m.",971,0,0,0,0,0,124,0,0
2021-01-09,"Šiaulių apskr.","Šiaulių m.",973,0,0,0,0,0,2,0,0
2021-01-10,"Šiaulių apskr.","Šiaulių m.",973,0,0,0,0,0,0,0,0
2021-01-11,"Šiaulių apskr.","Šiaulių m.",1091,0,0,0,0,0,118,0,0
2021-01-12,"Šiaulių apskr.","Šiaulių m.",1130,0,0,0,0,0,39,0,0
2021-01-13,"Šiaulių apskr.","Šiaulių m.",1377,0,0,2,0,0,247,0,0
2021-01-14,"Šiaulių apskr.","Šiaulių m.",1531,0,0,2,0,0,154,0,0
2021-01-15,"Šiaulių apskr.","Šiaulių m.",1748,0,0,2,0,0,217,0,0
2021-01-16,"Šiaulių apskr.","Šiaulių m.",1752,0,0,2,0,0,4,0,0
2021-01-17,"Šiaulių apskr.","Šiaulių m.",1754,5,0,2,0,0,2,5,0
2021-01-18,"Šiaulių apskr.","Šiaulių m.",1854,11,0,2,0,0,100,6,0
2021-01-19,"Šiaulių apskr.","Šiaulių m.",1870,164,0,2,0,0,16,153,0
2021-01-20,"Šiaulių apskr.","Šiaulių m.",1880,334,0,2,0,0,10,170,0
2021-01-21,"Šiaulių apskr.","Šiaulių m.",1888,592,0,4,0,0,8,258,0
2021-01-22,"Šiaulių apskr.","Šiaulių m.",1915,594,0,9,0,0,27,2,0
2021-01-23,"Šiaulių apskr.","Šiaulių m.",1915,594,0,9,0,0,0,0,0
2021-01-24,"Šiaulių apskr.","Šiaulių m.",1915,594,0,9,0,0,0,0,0
2021-01-25,"Šiaulių apskr.","Šiaulių m.",1918,594,0,9,0,0,3,0,0
2021-01-26,"Šiaulių apskr.","Šiaulių m.",1957,596,0,10,0,0,39,2,0
2021-01-27,"Šiaulių apskr.","Šiaulių m.",1999,608,0,14,0,0,42,12,0
2021-01-28,"Šiaulių apskr.","Šiaulių m.",2013,664,0,16,0,0,14,56,0
2021-01-29,"Šiaulių apskr.","Šiaulių m.",2036,844,0,18,0,0,23,180,0
2021-01-30,"Šiaulių apskr.","Šiaulių m.",2036,942,0,18,0,0,0,98,0
2021-01-31,"Šiaulių apskr.","Šiaulių m.",2036,942,0,18,5,0,0,0,0
2021-02-01,"Šiaulių apskr.","Šiaulių m.",2042,948,0,20,11,0,6,6,0
2021-02-02,"Šiaulių apskr.","Šiaulių m.",2125,1092,0,20,164,0,83,144,0
2021-02-03,"Šiaulių apskr.","Šiaulių m.",2227,1306,0,20,334,0,102,214,0
2021-02-04,"Šiaulių apskr.","Šiaulių m.",2400,1554,0,20,592,0,173,248,0
2021-02-05,"Šiaulių apskr.","Šiaulių m.",2500,1767,0,20,594,0,100,213,0
2021-02-06,"Šiaulių apskr.","Šiaulių m.",2501,1769,0,20,594,0,1,2,0
2021-02-07,"Šiaulių apskr.","Šiaulių m.",2501,1769,0,20,594,0,0,0,0
2021-02-08,"Šiaulių apskr.","Šiaulių m.",2578,1784,0,20,594,0,77,15,0
2021-02-09,"Šiaulių apskr.","Šiaulių m.",2643,1797,0,20,596,0,65,13,0
2021-02-10,"Šiaulių apskr.","Šiaulių m.",2929,1809,0,20,608,0,286,12,0
2021-02-11,"Šiaulių apskr.","Šiaulių m.",3354,1818,0,21,664,0,425,9,0
2021-02-12,"Šiaulių apskr.","Šiaulių m.",3491,1823,0,21,844,0,137,5,0
2021-02-13,"Šiaulių apskr.","Šiaulių m.",3569,1823,0,21,942,0,78,0,0
2021-02-14,"Šiaulių apskr.","Šiaulių m.",3569,1823,0,21,942,0,0,0,0
2021-02-15,"Šiaulių apskr.","Šiaulių m.",3678,1848,0,21,948,0,109,25,0
2021-02-16,"Šiaulių apskr.","Šiaulių m.",3679,1850,0,21,1092,0,1,2,0
2021-02-17,"Šiaulių apskr.","Šiaulių m.",4060,1923,0,24,1306,0,381,73,0
2021-02-18,"Šiaulių apskr.","Šiaulių m.",4572,1936,0,26,1554,0,512,13,0
2021-02-19,"Šiaulių apskr.","Šiaulių m.",4974,1960,0,26,1767,0,402,24,0
2021-02-20,"Šiaulių apskr.","Šiaulių m.",5074,1960,0,26,1769,0,100,0,0
2021-02-21,"Šiaulių apskr.","Šiaulių m.",5076,1960,0,26,1769,0,2,0,0
2021-02-22,"Šiaulių apskr.","Šiaulių m.",5121,1970,0,27,1784,0,45,10,0
2021-02-23,"Šiaulių apskr.","Šiaulių m.",5406,1975,0,28,1797,0,285,5,0
2021-02-24,"Šiaulių apskr.","Šiaulių m.",5943,1981,0,31,1809,0,537,6,0
2021-02-25,"Šiaulių apskr.","Šiaulių m.",6233,1983,0,35,1818,0,290,2,0
2021-02-26,"Šiaulių apskr.","Šiaulių m.",6536,1994,0,37,1823,0,303,11,0
2021-02-27,"Šiaulių apskr.","Šiaulių m.",6691,1994,0,38,1823,0,155,0,0
2021-02-28,"Šiaulių apskr.","Šiaulių m.",6691,1994,0,38,1823,0,0,0,0
2021-03-01,"Šiaulių apskr.","Šiaulių m.",6850,1996,0,38,1848,0,159,2,0
2021-03-02,"Šiaulių apskr.","Šiaulių m.",7193,2074,0,38,1850,0,343,78,0
2021-03-03,"Šiaulių apskr.","Šiaulių m.",7511,2281,0,38,1923,0,318,207,0
2021-03-04,"Šiaulių apskr.","Šiaulių m.",7760,2616,0,43,1936,0,249,335,0
2021-03-05,"Šiaulių apskr.","Šiaulių m.",8020,2815,0,53,1960,0,260,199,0
2021-03-06,"Šiaulių apskr.","Šiaulių m.",8022,2887,0,57,1960,0,2,72,0
2021-03-07,"Šiaulių apskr.","Šiaulių m.",8022,2887,0,57,1960,0,0,0,0
2021-03-08,"Šiaulių apskr.","Šiaulių m.",8200,2964,0,57,1970,0,178,77,0
2021-03-09,"Šiaulių apskr.","Šiaulių m.",8554,3094,0,59,1975,0,354,130,0
2021-03-10,"Šiaulių apskr.","Šiaulių m.",9190,3163,0,69,1981,0,636,69,0
2021-03-11,"Šiaulių apskr.","Šiaulių m.",9191,3165,0,72,1983,0,1,2,0
2021-03-12,"Šiaulių apskr.","Šiaulių m.",9463,3632,0,75,1994,0,272,467,0
2021-03-13,"Šiaulių apskr.","Šiaulių m.",9527,3632,0,81,1994,0,64,0,0
2021-03-14,"Šiaulių apskr.","Šiaulių m.",9529,3633,0,81,1994,0,2,1,0
2021-03-15,"Šiaulių apskr.","Šiaulių m.",9712,3719,0,83,1996,0,183,86,0
2021-03-16,"Šiaulių apskr.","Šiaulių m.",9825,4070,0,86,2074,0,113,351,0
2021-03-17,"Šiaulių apskr.","Šiaulių m.",9878,4364,0,87,2281,0,53,294,0
2021-03-18,"Šiaulių apskr.","Šiaulių m.",10356,4664,0,88,2616,0,478,300,0
2021-03-19,"Šiaulių apskr.","Šiaulių m.",10439,4878,0,89,2815,0,83,214,0
2021-03-20,"Šiaulių apskr.","Šiaulių m.",10440,4880,0,89,2887,0,1,2,0
2021-03-21,"Šiaulių apskr.","Šiaulių m.",10441,4881,0,89,2887,0,1,1,0
2021-03-22,"Šiaulių apskr.","Šiaulių m.",10571,4883,0,90,2964,0,130,2,0
2021-03-23,"Šiaulių apskr.","Šiaulių m.",10665,5195,0,94,3094,0,94,312,0
2021-03-24,"Šiaulių apskr.","Šiaulių m.",11517,5407,0,100,3163,0,852,212,0
2021-03-25,"Šiaulių apskr.","Šiaulių m.",11898,5519,0,100,3165,0,381,112,0
2021-03-26,"Šiaulių apskr.","Šiaulių m.",12305,5685,0,102,3632,0,407,166,0
2021-03-27,"Šiaulių apskr.","Šiaulių m.",12386,5686,0,102,3632,0,81,1,0
2021-03-28,"Šiaulių apskr.","Šiaulių m.",12387,5686,0,102,3633,0,1,0,0
2021-03-29,"Šiaulių apskr.","Šiaulių m.",12422,5703,0,104,3719,0,35,17,0
2021-03-30,"Šiaulių apskr.","Šiaulių m.",12479,5993,0,106,4070,0,57,290,0
2021-03-31,"Šiaulių apskr.","Šiaulių m.",12974,6569,0,107,4364,0,495,576,0
2021-04-01,"Šiaulių apskr.","Šiaulių m.",13475,6646,0,109,4664,0,501,77,0
2021-04-02,"Šiaulių apskr.","Šiaulių m.",14012,6736,0,109,4878,0,537,90,0
2021-04-03,"Šiaulių apskr.","Šiaulių m.",14035,6737,0,109,4880,0,23,1,0
2021-04-04,"Šiaulių apskr.","Šiaulių m.",14051,6737,0,109,4881,0,16,0,0
2021-04-05,"Šiaulių apskr.","Šiaulių m.",14078,6737,0,110,4883,0,27,0,0
2021-04-06,"Šiaulių apskr.","Šiaulių m.",14404,6745,0,111,5195,0,326,8,0
2021-04-07,"Šiaulių apskr.","Šiaulių m.",14669,6801,0,118,5407,0,265,56,0
2021-04-08,"Šiaulių apskr.","Šiaulių m.",15310,7087,0,119,5519,0,641,286,0
2021-04-09,"Šiaulių apskr.","Šiaulių m.",16251,7327,0,125,5685,0,941,240,0
2021-04-10,"Šiaulių apskr.","Šiaulių m.",16858,7328,0,125,5686,0,607,1,0
2021-04-11,"Šiaulių apskr.","Šiaulių m.",16873,7328,0,126,5686,0,15,0,0
2021-04-12,"Šiaulių apskr.","Šiaulių m.",17193,7424,0,127,5703,0,320,96,0
2021-04-13,"Šiaulių apskr.","Šiaulių m.",17762,7462,0,127,5993,0,569,38,0
2021-04-14,"Šiaulių apskr.","Šiaulių m.",18538,7818,0,130,6569,0,776,356,0
2021-04-15,"Šiaulių apskr.","Šiaulių m.",18754,8155,0,133,6646,0,216,337,0
2021-04-16,"Šiaulių apskr.","Šiaulių m.",19157,8220,0,141,6736,0,403,65,0
2021-04-17,"Šiaulių apskr.","Šiaulių m.",19608,8227,0,141,6737,0,451,7,0
2021-04-18,"Šiaulių apskr.","Šiaulių m.",19609,8227,0,141,6737,0,1,0,0
2021-04-19,"Šiaulių apskr.","Šiaulių m.",19639,8242,0,141,6737,0,30,15,0
2021-04-20,"Šiaulių apskr.","Šiaulių m.",19835,8365,0,147,6745,0,196,123,0
2021-04-21,"Šiaulių apskr.","Šiaulių m.",20943,8861,0,151,6801,0,1108,496,0
2021-04-22,"Šiaulių apskr.","Šiaulių m.",21130,9037,0,157,7087,0,187,176,0
2021-04-23,"Šiaulių apskr.","Šiaulių m.",21406,9236,0,161,7327,0,276,199,0
2021-04-24,"Šiaulių apskr.","Šiaulių m.",21717,9237,0,162,7328,0,311,1,0
2021-04-25,"Šiaulių apskr.","Šiaulių m.",21719,9237,0,162,7328,0,2,0,0
2021-04-26,"Šiaulių apskr.","Šiaulių m.",21767,9259,0,163,7424,0,48,22,0
2021-04-27,"Šiaulių apskr.","Šiaulių m.",21984,9266,0,174,7462,0,217,7,0
2021-04-28,"Šiaulių apskr.","Šiaulių m.",22069,9331,0,186,7818,0,85,65,0
2021-04-29,"Šiaulių apskr.","Šiaulių m.",22145,9939,0,187,8155,0,76,608,0
2021-04-30,"Šiaulių apskr.","Šiaulių m.",22405,11052,0,190,8220,0,260,1113,0
2021-05-01,"Šiaulių apskr.","Šiaulių m.",22476,11380,1,195,8227,0,71,328,1
2021-05-02,"Šiaulių apskr.","Šiaulių m.",22476,11384,1,195,8227,0,0,4,0
2021-05-03,"Šiaulių apskr.","Šiaulių m.",22563,11412,1,195,8242,0,87,28,0
2021-05-04,"Šiaulių apskr.","Šiaulių m.",22696,11696,1,195,8365,0,133,284,0
2021-05-05,"Šiaulių apskr.","Šiaulių m.",23254,12135,1,200,8861,0,558,439,0
2021-05-06,"Šiaulių apskr.","Šiaulių m.",24106,12779,1,202,9037,0,852,644,0
2021-05-07,"Šiaulių apskr.","Šiaulių m.",24802,13105,1,204,9236,0,696,326,0
2021-05-08,"Šiaulių apskr.","Šiaulių m.",24922,13131,1,207,9237,0,120,26,0
2021-05-09,"Šiaulių apskr.","Šiaulių m.",25002,13132,1,207,9237,0,80,1,0
2021-05-10,"Šiaulių apskr.","Šiaulių m.",25147,13255,1,208,9259,0,145,123,0
2021-05-11,"Šiaulių apskr.","Šiaulių m.",25875,13483,1,209,9266,0,728,228,0
2021-05-12,"Šiaulių apskr.","Šiaulių m.",26348,14761,1,209,9331,0,473,1278,0
2021-05-13,"Šiaulių apskr.","Šiaulių m.",26834,14931,1,210,9942,0,486,170,0
2021-05-14,"Šiaulių apskr.","Šiaulių m.",28059,15354,1,217,11060,0,1225,423,0
2021-05-15,"Šiaulių apskr.","Šiaulių m.",28106,15364,1,217,11388,1,47,10,0
2021-05-16,"Šiaulių apskr.","Šiaulių m.",28107,15367,1,217,11392,1,1,3,0
2021-05-17,"Šiaulių apskr.","Šiaulių m.",28259,15613,1,217,11424,1,152,246,0
2021-05-18,"Šiaulių apskr.","Šiaulių m.",28984,15866,1,218,11711,1,725,253,0
2021-05-19,"Šiaulių apskr.","Šiaulių m.",29427,16018,1,228,12152,1,443,152,0
2021-05-20,"Šiaulių apskr.","Šiaulių m.",30833,16267,1,233,12798,1,1406,249,0
2021-05-21,"Šiaulių apskr.","Šiaulių m.",31200,16674,2,246,13124,1,367,407,1
2021-05-22,"Šiaulių apskr.","Šiaulių m.",31210,16733,2,248,13151,1,10,59,0
2021-05-23,"Šiaulių apskr.","Šiaulių m.",31217,16734,2,250,13152,1,7,1,0
2021-05-24,"Šiaulių apskr.","Šiaulių m.",31317,16847,2,252,13275,1,100,113,0
2021-05-25,"Šiaulių apskr.","Šiaulių m.",32179,17035,2,256,13507,1,862,188,0
2021-05-26,"Šiaulių apskr.","Šiaulių m.",32391,17184,2,259,14787,1,212,149,0
2021-05-27,"Šiaulių apskr.","Šiaulių m.",32867,18076,3,262,14961,1,476,892,1
2021-05-28,"Šiaulių apskr.","Šiaulių m.",34044,18464,3,272,15384,1,1177,388,0
2021-05-29,"Šiaulių apskr.","Šiaulių m.",34636,18522,3,272,15394,1,592,58,0
2021-05-30,"Šiaulių apskr.","Šiaulių m.",34644,18523,3,272,15397,1,8,1,0
2021-05-31,"Šiaulių apskr.","Šiaulių m.",34715,18595,3,272,15644,1,71,72,0
2021-06-01,"Šiaulių apskr.","Šiaulių m.",35469,18784,3,272,15933,1,754,189,0
2021-06-02,"Šiaulių apskr.","Šiaulių m.",36358,19377,5,274,16196,1,889,593,2
2021-06-03,"Šiaulių apskr.","Šiaulių m.",37466,19766,5,280,16464,1,1108,389,0
2021-06-04,"Šiaulių apskr.","Šiaulių m.",37893,20887,6,283,16960,2,427,1121,1
2021-06-05,"Šiaulių apskr.","Šiaulių m.",38052,20928,6,285,17020,2,159,41,0
2021-06-06,"Šiaulių apskr.","Šiaulių m.",38133,20929,6,285,17022,2,81,1,0
2021-06-07,"Šiaulių apskr.","Šiaulių m.",38419,21188,6,285,17157,2,286,259,0
2021-06-08,"Šiaulių apskr.","Šiaulių m.",38727,22355,8,287,17378,2,308,1167,2
2021-06-09,"Šiaulių apskr.","Šiaulių m.",39447,22806,8,290,17544,2,720,451,0
2021-06-10,"Šiaulių apskr.","Šiaulių m.",39581,24090,9,291,18444,3,134,1284,1
2021-06-11,"Šiaulių apskr.","Šiaulių m.",39964,24498,9,296,18910,3,383,408,0
2021-06-12,"Šiaulių apskr.","Šiaulių m.",40419,24591,9,300,19074,3,455,93,0
2021-06-13,"Šiaulių apskr.","Šiaulių m.",40440,24594,9,301,19075,3,21,3,0
2021-06-14,"Šiaulių apskr.","Šiaulių m.",40669,24855,9,301,19167,3,229,261,0
2021-06-15,"Šiaulių apskr.","Šiaulių m.",40726,25915,9,310,19360,3,57,1060,0
2021-06-16,"Šiaulių apskr.","Šiaulių m.",40984,26379,9,315,19974,5,258,464,0
2021-06-17,"Šiaulių apskr.","Šiaulių m.",41298,26903,9,322,20376,5,314,524,0
2021-06-18,"Šiaulių apskr.","Šiaulių m.",41484,27935,9,328,21516,6,186,1032,0
2021-06-19,"Šiaulių apskr.","Šiaulių m.",41583,28393,9,330,21577,6,99,458,0
2021-06-20,"Šiaulių apskr.","Šiaulių m.",41587,28397,9,331,21578,6,4,4,0
2021-06-21,"Šiaulių apskr.","Šiaulių m.",41729,28670,9,333,21866,6,142,273,0
2021-06-22,"Šiaulių apskr.","Šiaulių m.",41832,29594,9,336,23063,8,103,924,0
2021-06-23,"Šiaulių apskr.","Šiaulių m.",41969,30526,10,342,23820,8,137,932,1
2021-06-24,"Šiaulių apskr.","Šiaulių m.",42022,31429,11,343,25130,9,53,903,1
2021-06-25,"Šiaulių apskr.","Šiaulių m.",42208,32332,11,351,25580,9,186,903,0
2021-06-26,"Šiaulių apskr.","Šiaulių m.",42212,32434,11,356,25923,9,4,102,0
2021-06-27,"Šiaulių apskr.","Šiaulių m.",42215,32505,11,356,25943,9,3,71,0
2021-06-28,"Šiaulių apskr.","Šiaulių m.",42275,32952,11,356,26221,9,60,447,0
2021-06-29,"Šiaulių apskr.","Šiaulių m.",42520,33496,11,358,27284,9,245,544,0
2021-06-30,"Šiaulių apskr.","Šiaulių m.",42690,34051,11,361,27753,9,170,555,0
2021-07-01,"Šiaulių apskr.","Šiaulių m.",42903,34431,11,370,28288,9,213,380,0
2021-07-02,"Šiaulių apskr.","Šiaulių m.",43266,34829,11,378,29337,9,363,398,0
2021-07-03,"Šiaulių apskr.","Šiaulių m.",43484,35091,11,383,29800,9,218,262,0
2021-07-04,"Šiaulių apskr.","Šiaulių m.",43487,35094,11,383,29806,9,3,3,0
2021-07-05,"Šiaulių apskr.","Šiaulių m.",43603,35507,11,385,30090,9,116,413,0
2021-07-06,"Šiaulių apskr.","Šiaulių m.",43612,35525,11,388,31025,9,9,18,0
2021-07-07,"Šiaulių apskr.","Šiaulių m.",43761,36120,11,408,31958,10,149,595,0
2021-07-08,"Šiaulių apskr.","Šiaulių m.",43902,36526,11,411,32861,11,141,406,0
2021-07-09,"Šiaulių apskr.","Šiaulių m.",44118,36880,11,421,33766,11,216,354,0
2021-07-10,"Šiaulių apskr.","Šiaulių m.",44199,37200,11,421,33868,11,81,320,0
2021-07-11,"Šiaulių apskr.","Šiaulių m.",44203,37200,11,421,33939,11,4,0,0
2021-07-12,"Šiaulių apskr.","Šiaulių m.",44286,37421,11,424,34388,11,83,221,0
2021-07-13,"Šiaulių apskr.","Šiaulių m.",44388,37549,11,439,34996,11,102,128,0
2021-07-14,"Šiaulių apskr.","Šiaulių m.",44507,37740,11,441,35622,11,119,191,0
2021-07-15,"Šiaulių apskr.","Šiaulių m.",44889,37825,11,446,36042,11,382,85,0
2021-07-16,"Šiaulių apskr.","Šiaulių m.",45275,38118,11,452,36605,11,386,293,0
2021-07-17,"Šiaulių apskr.","Šiaulių m.",45482,38290,11,457,36953,11,207,172,0
2021-07-18,"Šiaulių apskr.","Šiaulių m.",45487,38295,11,457,36959,11,5,5,0
2021-07-19,"Šiaulių apskr.","Šiaulių m.",45638,38454,11,460,37377,11,151,159,0
2021-07-20,"Šiaulių apskr.","Šiaulių m.",45910,38607,11,460,37397,11,272,153,0
2021-07-21,"Šiaulių apskr.","Šiaulių m.",46261,38723,11,471,37998,11,351,116,0
2021-07-22,"Šiaulių apskr.","Šiaulių m.",46677,38892,11,482,38423,11,416,169,0
2021-07-23,"Šiaulių apskr.","Šiaulių m.",47159,39116,11,499,38799,11,482,224,0
2021-07-24,"Šiaulių apskr.","Šiaulių m.",47508,39243,11,504,39140,11,349,127,0
2021-07-25,"Šiaulių apskr.","Šiaulių m.",47516,39244,11,504,39143,11,8,1,0
2021-07-26,"Šiaulių apskr.","Šiaulių m.",47894,39384,11,507,39376,11,378,140,0
2021-07-27,"Šiaulių apskr.","Šiaulių m.",48271,39445,11,519,39509,11,377,61,0
2021-07-28,"Šiaulių apskr.","Šiaulių m.",48669,39773,11,534,39711,11,398,328,0
2021-07-29,"Šiaulių apskr.","Šiaulių m.",49303,39908,11,545,39988,11,634,135,0
2021-07-30,"Šiaulių apskr.","Šiaulių m.",49793,40228,11,566,40467,11,490,320,0
2021-07-31,"Šiaulių apskr.","Šiaulių m.",50067,40290,11,576,40716,11,274,62,0
2021-08-01,"Šiaulių apskr.","Šiaulių m.",50073,40306,11,576,40722,11,6,16,0
2021-08-02,"Šiaulių apskr.","Šiaulių m.",50297,40485,11,590,40890,11,224,179,0
2021-08-03,"Šiaulių apskr.","Šiaulių m.",50522,40568,11,613,41065,11,225,83,0
2021-08-04,"Šiaulių apskr.","Šiaulių m.",50944,40706,11,645,41203,11,422,138,0
2021-08-05,"Šiaulių apskr.","Šiaulių m.",51744,40876,11,678,41380,11,800,170,0
2021-08-06,"Šiaulių apskr.","Šiaulių m.",52685,41246,11,703,41638,11,941,370,0
2021-08-07,"Šiaulių apskr.","Šiaulių m.",53158,41340,11,723,41783,11,473,94,0
2021-08-08,"Šiaulių apskr.","Šiaulių m.",53171,41340,11,723,41790,11,13,0,0
2021-08-09,"Šiaulių apskr.","Šiaulių m.",53575,41486,11,741,42016,11,404,146,0
2021-08-10,"Šiaulių apskr.","Šiaulių m.",53992,41686,11,776,42090,11,417,200,0
