"lab_name","day","test_type","tests_positive","gmp_indication","tests"
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-09,"1477",8,"kontaktai",24
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-09,"1477",40,"simptomai",160
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-10,"1477",40,"simptomai",149
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-10,"1477",0,"profilaktika",48
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-10,"1477",16,"kontaktai",41
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-10,"1477",12,"kiti",90
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-11,"1477",102,"simptomai",339
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-11,"1477",5,"kiti",154
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-11,"1477",18,"kontaktai",65
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-11,"1477",5,"profilaktika",81
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-12,"1477",26,"kontaktai",74
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-12,"1477",4,"kiti",270
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-12,"1477",111,"simptomai",355
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-12,"1477",10,"profilaktika",236
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-13,"1477",1,"kiti",180
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-13,"1477",11,"profilaktika",318
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-13,"1477",15,"kontaktai",31
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-13,"1477",88,"simptomai",288
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-14,"1477",7,"profilaktika",263
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-14,"1477",4,"kontaktai",29
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-14,"1477",37,"simptomai",191
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-14,"1477",3,"kiti",258
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-15,"1477",2,"kiti",209
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-15,"1477",11,"profilaktika",188
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-15,"1477",10,"kontaktai",63
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-15,"1477",64,"simptomai",190
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-16,"1477",8,"kiti",141
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-16,"1477",49,"simptomai",104
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-16,"1477",12,"kontaktai",27
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-16,"1477",7,"profilaktika",79
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-17,"1477",8,"profilaktika",106
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-17,"1477",13,"kontaktai",52
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-17,"1477",72,"simptomai",189
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-17,"1477",6,"kiti",114
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-18,"1477",130,"simptomai",303
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-18,"1477",13,"kontaktai",60
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-18,"1477",15,"profilaktika",154
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-18,"1477",4,"kiti",105
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-19,"1477",52,"simptomai",214
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-19,"1477",3,"kiti",71
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-19,"1477",9,"profilaktika",203
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-19,"1477",11,"kontaktai",37
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-20,"1477",27,"kontaktai",80
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-20,"1477",159,"simptomai",390
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-20,"1477",15,"profilaktika",191
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-20,"1477",5,"kiti",133
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-21,"1477",78,"simptomai",255
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-21,"1477",5,"kiti",241
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-21,"1477",12,"profilaktika",139
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-21,"1477",16,"kontaktai",58
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-22,"1477",11,"kiti",356
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-22,"1477",103,"simptomai",274
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-22,"1477",12,"profilaktika",126
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-22,"1477",30,"kontaktai",78
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-23,"1477",21,"kontaktai",72
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-23,"1477",114,"simptomai",327
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-23,"1477",7,"kiti",304
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-23,"1477",10,"profilaktika",108
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-24,"1477",11,"kontaktai",57
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-24,"1477",4,"kiti",168
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-24,"1477",15,"profilaktika",115
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-24,"1477",134,"simptomai",407
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-25,"1477",2,"kiti",109
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-25,"1477",146,"simptomai",414
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-25,"1477",13,"kontaktai",51
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-25,"1477",15,"profilaktika",86
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-26,"1477",15,"kontaktai",124
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-26,"1477",18,"profilaktika",177
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-26,"1477",129,"simptomai",396
"Nacionalinis maisto ir veterinarijos rizikos vertinimo institutas",2021-02-26,"1477",10,"kiti",166
"Nacionalinis vėžio institutas",2020-04-03,"1477",0,"profilaktika",80
"Nacionalinis vėžio institutas",2020-04-04,"1477",8,"profilaktika",185
"Nacionalinis vėžio institutas",2020-04-05,"1477",1,"profilaktika",211
"Nacionalinis vėžio institutas",2020-04-07,"1477",1,"profilaktika",63
"Nacionalinis vėžio institutas",2020-04-08,"1477",1,"profilaktika",73
"Nacionalinis vėžio institutas",2020-04-09,"1477",1,"profilaktika",147
"Nacionalinis vėžio institutas",2020-04-10,"1477",1,"profilaktika",149
"Nacionalinis vėžio institutas",2020-04-11,"1477",0,"profilaktika",199
"Nacionalinis vėžio institutas",2020-04-14,"1477",0,"profilaktika",45
"Nacionalinis vėžio institutas",2020-04-15,"1477",0,"profilaktika",49
"Nacionalinis vėžio institutas",2020-04-16,"1477",0,"profilaktika",176
"Nacionalinis vėžio institutas",2020-04-17,"1477",1,"profilaktika",373
"Nacionalinis vėžio institutas",2020-04-18,"1477",1,"profilaktika",259
"Nacionalinis vėžio institutas",2020-04-19,"1477",0,"profilaktika",38
"Nacionalinis vėžio institutas",2020-04-20,"1477",0,"profilaktika",159
"Nacionalinis vėžio institutas",2020-04-21,"1477",0,"profilaktika",478
"Nacionalinis vėžio institutas",2020-04-22,"1477",0,"profilaktika",487
"Nacionalinis vėžio institutas",2020-04-23,"1477",1,"profilaktika",514
"Nacionalinis vėžio institutas",2020-04-24,"1477",0,"profilaktika",451
"Nacionalinis vėžio institutas",2020-04-25,"1477",0,"profilaktika",313
"Nacionalinis vėžio institutas",2020-04-26,"1477",0,"profilaktika",15
"Nacionalinis vėžio institutas",2020-04-27,"1477",0,"profilaktika",206
"Nacionalinis vėžio institutas",2020-04-28,"1477",0,"profilaktika",228
"Nacionalinis vėžio institutas",2020-04-29,"1477",0,"profilaktika",547
"Nacionalinis vėžio institutas",2020-04-30,"1477",0,"profilaktika",329
"Nacionalinis vėžio institutas",2020-05-04,"1477",0,"profilaktika",276
"Nacionalinis vėžio institutas",2020-05-05,"1477",0,"profilaktika",422
"Nacionalinis vėžio institutas",2020-05-06,"1477",0,"profilaktika",424
"Nacionalinis vėžio institutas",2020-05-06,"1477",0,"kiti",1
"Nacionalinis vėžio institutas",2020-05-07,"1477",0,"profilaktika",391
"Nacionalinis vėžio institutas",2020-05-08,"1477",0,"profilaktika",415
"Nacionalinis vėžio institutas",2020-05-09,"1477",0,"kiti",3
"Nacionalinis vėžio institutas",2020-05-09,"1477",0,"profilaktika",208
"Nacionalinis vėžio institutas",2020-05-10,"1477",0,"profilaktika",13
"Nacionalinis vėžio institutas",2020-05-11,"1477",0,"profilaktika",290
"Nacionalinis vėžio institutas",2020-05-11,"1477",0,"kiti",1
"Nacionalinis vėžio institutas",2020-05-12,"1477",0,"profilaktika",452
"Nacionalinis vėžio institutas",2020-05-13,"1477",0,"profilaktika",459
"Nacionalinis vėžio institutas",2020-05-13,"1477",0,"kiti",18
"Nacionalinis vėžio institutas",2020-05-14,"1477",0,"kiti",16
"Nacionalinis vėžio institutas",2020-05-14,"1477",0,"profilaktika",580
"Nacionalinis vėžio institutas",2020-05-15,"1477",0,"profilaktika",471
"Nacionalinis vėžio institutas",2020-05-15,"1477",0,"kiti",12
"Nacionalinis vėžio institutas",2020-05-16,"1477",0,"kiti",4
"Nacionalinis vėžio institutas",2020-05-16,"1477",0,"profilaktika",351
"Nacionalinis vėžio institutas",2020-05-18,"1477",0,"profilaktika",158
"Nacionalinis vėžio institutas",2020-05-18,"1477",0,"kiti",302
"Nacionalinis vėžio institutas",2020-05-19,"1477",2,"profilaktika",308
"Nacionalinis vėžio institutas",2020-05-19,"1477",0,"kiti",316
"Nacionalinis vėžio institutas",2020-05-19,"1477",0,"simptomai",4
"Nacionalinis vėžio institutas",2020-05-20,"1477",0,"kiti",75
"Nacionalinis vėžio institutas",2020-05-20,"1477",0,"profilaktika",456
"Nacionalinis vėžio institutas",2020-05-20,"1477",0,"simptomai",4
"Nacionalinis vėžio institutas",2020-05-21,"1477",0,"simptomai",5
"Nacionalinis vėžio institutas",2020-05-21,"1477",0,"kiti",29
"Nacionalinis vėžio institutas",2020-05-21,"1477",2,"profilaktika",334
"Nacionalinis vėžio institutas",2020-05-22,"1477",0,"simptomai",4
"Nacionalinis vėžio institutas",2020-05-22,"1477",0,"kiti",20
"Nacionalinis vėžio institutas",2020-05-22,"1477",2,"profilaktika",147
"Nacionalinis vėžio institutas",2020-05-23,"1477",0,"profilaktika",131
"Nacionalinis vėžio institutas",2020-05-23,"1477",0,"kiti",21
"Nacionalinis vėžio institutas",2020-05-23,"1477",0,"simptomai",1
"Nacionalinis vėžio institutas",2020-05-25,"1477",0,"profilaktika",323
"Nacionalinis vėžio institutas",2020-05-25,"1477",0,"simptomai",2
"Nacionalinis vėžio institutas",2020-05-25,"1477",0,"kiti",36
"Nacionalinis vėžio institutas",2020-05-26,"1477",0,"kiti",2
"Nacionalinis vėžio institutas",2020-05-26,"1477",0,"profilaktika",262
"Nacionalinis vėžio institutas",2020-05-27,"1477",0,"simptomai",2
"Nacionalinis vėžio institutas",2020-05-27,"1477",0,"kiti",67
"Nacionalinis vėžio institutas",2020-05-27,"1477",0,"profilaktika",457
"Nacionalinis vėžio institutas",2020-05-28,"1477",1,"profilaktika",362
"Nacionalinis vėžio institutas",2020-05-28,"1477",0,"kiti",48
"Nacionalinis vėžio institutas",2020-05-29,"1477",0,"kiti",41
"Nacionalinis vėžio institutas",2020-05-29,"1477",0,"simptomai",1
"Nacionalinis vėžio institutas",2020-05-29,"1477",0,"profilaktika",391
"Nacionalinis vėžio institutas",2020-05-30,"1477",0,"profilaktika",37
"Nacionalinis vėžio institutas",2020-06-01,"1477",0,"profilaktika",322
"Nacionalinis vėžio institutas",2020-06-01,"1477",0,"kiti",40
"Nacionalinis vėžio institutas",2020-06-02,"1477",0,"profilaktika",232
"Nacionalinis vėžio institutas",2020-06-02,"1477",0,"kiti",31
"Nacionalinis vėžio institutas",2020-06-02,"1477",0,"simptomai",5
"Nacionalinis vėžio institutas",2020-06-03,"1477",0,"simptomai",1
"Nacionalinis vėžio institutas",2020-06-03,"1477",1,"profilaktika",137
"Nacionalinis vėžio institutas",2020-06-03,"1477",0,"kiti",26
"Nacionalinis vėžio institutas",2020-06-03,"1477",0,"kontaktai",14
"Nacionalinis vėžio institutas",2020-06-04,"1477",0,"kiti",37
"Nacionalinis vėžio institutas",2020-06-04,"1477",0,"profilaktika",234
"Nacionalinis vėžio institutas",2020-06-04,"1477",0,"kontaktai",5
"Nacionalinis vėžio institutas",2020-06-05,"1477",0,"kiti",40
"Nacionalinis vėžio institutas",2020-06-05,"1477",0,"profilaktika",268
"Nacionalinis vėžio institutas",2020-06-05,"1477",0,"kontaktai",1
"Nacionalinis vėžio institutas",2020-06-06,"1477",0,"profilaktika",49
"Nacionalinis vėžio institutas",2020-06-08,"1477",0,"kontaktai",6
"Nacionalinis vėžio institutas",2020-06-08,"1477",0,"kiti",34
"Nacionalinis vėžio institutas",2020-06-08,"1477",0,"profilaktika",288
"Nacionalinis vėžio institutas",2020-06-09,"1477",0,"kiti",20
"Nacionalinis vėžio institutas",2020-06-09,"1477",0,"profilaktika",294
"Nacionalinis vėžio institutas",2020-06-09,"1477",1,"kontaktai",10
"Nacionalinis vėžio institutas",2020-06-09,"1477",0,"simptomai",2
"Nacionalinis vėžio institutas",2020-06-10,"1477",0,"kontaktai",4
"Nacionalinis vėžio institutas",2020-06-10,"1477",0,"kiti",16
"Nacionalinis vėžio institutas",2020-06-10,"1477",0,"simptomai",1
"Nacionalinis vėžio institutas",2020-06-10,"1477",0,"profilaktika",261
"Nacionalinis vėžio institutas",2020-06-11,"1477",0,"profilaktika",348
"Nacionalinis vėžio institutas",2020-06-11,"1477",0,"kiti",8
"Nacionalinis vėžio institutas",2020-06-11,"1477",0,"kontaktai",4
"Nacionalinis vėžio institutas",2020-06-12,"1477",0,"profilaktika",322
"Nacionalinis vėžio institutas",2020-06-12,"1477",0,"kiti",10
"Nacionalinis vėžio institutas",2020-06-12,"1477",0,"simptomai",2
"Nacionalinis vėžio institutas",2020-06-13,"1477",0,"profilaktika",27
"Nacionalinis vėžio institutas",2020-06-15,"1477",0,"profilaktika",198
"Nacionalinis vėžio institutas",2020-06-15,"1477",0,"kiti",34
"Nacionalinis vėžio institutas",2020-06-16,"1477",0,"profilaktika",276
"Nacionalinis vėžio institutas",2020-06-16,"1477",0,"simptomai",1
"Nacionalinis vėžio institutas",2020-06-16,"1477",0,"kontaktai",1
"Nacionalinis vėžio institutas",2020-06-16,"1477",0,"kiti",39
"Nacionalinis vėžio institutas",2020-06-17,"1477",0,"kiti",40
"Nacionalinis vėžio institutas",2020-06-17,"1477",0,"profilaktika",242
"Nacionalinis vėžio institutas",2020-06-18,"1477",0,"profilaktika",105
"Nacionalinis vėžio institutas",2020-06-19,"1477",0,"profilaktika",61
"Nacionalinis vėžio institutas",2020-06-20,"1477",0,"profilaktika",27
"Nacionalinis vėžio institutas",2020-06-22,"1477",0,"profilaktika",106
"Nacionalinis vėžio institutas",2020-06-23,"1477",0,"profilaktika",75
"Nacionalinis vėžio institutas",2020-06-25,"1477",0,"profilaktika",67
"Nacionalinis vėžio institutas",2020-06-26,"1477",0,"profilaktika",39
"Nacionalinis vėžio institutas",2020-06-27,"1477",0,"profilaktika",29
"Nacionalinis vėžio institutas",2020-06-29,"1477",0,"profilaktika",93
"Nacionalinis vėžio institutas",2020-06-30,"1477",0,"profilaktika",144
"Nacionalinis vėžio institutas",2020-07-01,"1477",0,"profilaktika",96
"Nacionalinis vėžio institutas",2020-07-01,"1477",0,"kiti",1
"Nacionalinis vėžio institutas",2020-07-02,"1477",0,"profilaktika",78
"Nacionalinis vėžio institutas",2020-07-03,"1477",0,"profilaktika",50
"Nacionalinis vėžio institutas",2020-07-04,"1477",0,"profilaktika",19
"Nacionalinis vėžio institutas",2020-07-07,"1477",0,"profilaktika",125
"Nacionalinis vėžio institutas",2020-07-08,"1477",0,"profilaktika",57
"Nacionalinis vėžio institutas",2020-07-09,"1477",0,"profilaktika",46
"Nacionalinis vėžio institutas",2020-07-10,"1477",0,"profilaktika",35
"Nacionalinis vėžio institutas",2020-07-11,"1477",0,"profilaktika",31
"Nacionalinis vėžio institutas",2020-07-13,"1477",0,"profilaktika",85
"Nacionalinis vėžio institutas",2020-07-14,"1477",0,"profilaktika",86
"Nacionalinis vėžio institutas",2020-07-15,"1477",0,"profilaktika",73
"Nacionalinis vėžio institutas",2020-07-16,"1477",0,"profilaktika",53
"Nacionalinis vėžio institutas",2020-07-17,"1477",0,"profilaktika",48
"Nacionalinis vėžio institutas",2020-07-18,"1477",0,"profilaktika",32
"Nacionalinis vėžio institutas",2020-07-20,"1477",0,"profilaktika",36
"Nacionalinis vėžio institutas",2020-07-21,"1477",0,"profilaktika",28
"Nacionalinis vėžio institutas",2020-07-22,"1477",0,"profilaktika",15
"Nacionalinis vėžio institutas",2020-07-23,"1477",0,"profilaktika",10
"Nacionalinis vėžio institutas",2020-07-24,"1477",0,"profilaktika",5
"Nacionalinis vėžio institutas",2020-07-25,"1477",0,"profilaktika",11
