"administrative_level_2","administrative_level_3","age","age5","age10","sex","population"
"Šiaulių apskr.","Kelmės r.","35","35-40","30-40","Vyras",69
"Šiaulių apskr.","Kelmės r.","36","35-40","30-40","Vyras",44
"Šiaulių apskr.","Kelmės r.","37","35-40","30-40","Vyras",87
"Šiaulių apskr.","Kelmės r.","38","35-40","30-40","Vyras",66
"Šiaulių apskr.","Kelmės r.","39","35-40","30-40","Vyras",71
"Šiaulių apskr.","Kelmės r.","40","40-45","40-50","Vyras",97
"Šiaulių apskr.","Kelmės r.","41","40-45","40-50","Vyras",107
"Šiaulių apskr.","Kelmės r.","42","40-45","40-50","Vyras",142
"Šiaulių apskr.","Kelmės r.","43","40-45","40-50","Vyras",141
"Šiaulių apskr.","Kelmės r.","44","40-45","40-50","Vyras",147
"Šiaulių apskr.","Kelmės r.","45","45-50","40-50","Vyras",157
"Šiaulių apskr.","Kelmės r.","46","45-50","40-50","Vyras",152
"Šiaulių apskr.","Kelmės r.","47","45-50","40-50","Vyras",178
"Šiaulių apskr.","Kelmės r.","48","45-50","40-50","Vyras",207
"Šiaulių apskr.","Kelmės r.","49","45-50","40-50","Vyras",191
"Šiaulių apskr.","Kelmės r.","50","50-55","50-60","Vyras",222
"Šiaulių apskr.","Kelmės r.","51","50-55","50-60","Vyras",197
"Šiaulių apskr.","Kelmės r.","52","50-55","50-60","Vyras",221
"Šiaulių apskr.","Kelmės r.","53","50-55","50-60","Vyras",214
"Šiaulių apskr.","Kelmės r.","54","50-55","50-60","Vyras",188
"Šiaulių apskr.","Kelmės r.","55","55-60","50-60","Vyras",206
"Šiaulių apskr.","Kelmės r.","56","55-60","50-60","Vyras",239
"Šiaulių apskr.","Kelmės r.","57","55-60","50-60","Vyras",202
"Šiaulių apskr.","Kelmės r.","58","55-60","50-60","Vyras",224
"Šiaulių apskr.","Kelmės r.","59","55-60","50-60","Vyras",216
"Šiaulių apskr.","Kelmės r.","60","60-65","60-70","Vyras",250
"Šiaulių apskr.","Kelmės r.","61","60-65","60-70","Vyras",218
"Šiaulių apskr.","Kelmės r.","62","60-65","60-70","Vyras",262
"Šiaulių apskr.","Kelmės r.","63","60-65","60-70","Vyras",189
"Šiaulių apskr.","Kelmės r.","64","60-65","60-70","Vyras",202
"Šiaulių apskr.","Kelmės r.","65","65-70","60-70","Vyras",204
"Šiaulių apskr.","Kelmės r.","66","65-70","60-70","Vyras",188
"Šiaulių apskr.","Kelmės r.","67","65-70","60-70","Vyras",199
"Šiaulių apskr.","Kelmės r.","68","65-70","60-70","Vyras",171
"Šiaulių apskr.","Kelmės r.","69","65-70","60-70","Vyras",185
"Šiaulių apskr.","Kelmės r.","70","70-75","70-80","Vyras",198
"Šiaulių apskr.","Kelmės r.","71","70-75","70-80","Vyras",181
"Šiaulių apskr.","Kelmės r.","72","70-75","70-80","Vyras",153
"Šiaulių apskr.","Kelmės r.","73","70-75","70-80","Vyras",148
"Šiaulių apskr.","Kelmės r.","74","70-75","70-80","Vyras",122
"Šiaulių apskr.","Kelmės r.","75","75-80","70-80","Vyras",173
"Šiaulių apskr.","Kelmės r.","76","75-80","70-80","Vyras",147
"Šiaulių apskr.","Kelmės r.","77","75-80","70-80","Vyras",153
"Šiaulių apskr.","Kelmės r.","78","75-80","70-80","Vyras",177
"Šiaulių apskr.","Kelmės r.","79","75-80","70-80","Vyras",173
"Šiaulių apskr.","Kelmės r.","80","80+","80+","Vyras",151
"Šiaulių apskr.","Kelmės r.","81","80+","80+","Vyras",141
"Šiaulių apskr.","Kelmės r.","82","80+","80+","Vyras",156
"Šiaulių apskr.","Kelmės r.","83","80+","80+","Vyras",149
"Šiaulių apskr.","Kelmės r.","84","80+","80+","Vyras",151
"Šiaulių apskr.","Kelmės r.","85 ir vyresni","80+","80+","Vyras",681
"Šiaulių apskr.","Pakruojo r.","0","0-5","0-10","Vyras",67
"Šiaulių apskr.","Pakruojo r.","1","0-5","0-10","Vyras",69
"Šiaulių apskr.","Pakruojo r.","2","0-5","0-10","Vyras",67
"Šiaulių apskr.","Pakruojo r.","3","0-5","0-10","Vyras",82
"Šiaulių apskr.","Pakruojo r.","4","0-5","0-10","Vyras",64
"Šiaulių apskr.","Pakruojo r.","5","5-10","0-10","Vyras",73
"Šiaulių apskr.","Pakruojo r.","6","5-10","0-10","Vyras",98
"Šiaulių apskr.","Pakruojo r.","7","5-10","0-10","Vyras",104
"Šiaulių apskr.","Pakruojo r.","8","5-10","0-10","Vyras",88
"Šiaulių apskr.","Pakruojo r.","9","5-10","0-10","Vyras",74
"Šiaulių apskr.","Pakruojo r.","10","10-15","10-20","Vyras",77
"Šiaulių apskr.","Pakruojo r.","11","10-15","10-20","Vyras",62
"Šiaulių apskr.","Pakruojo r.","12","10-15","10-20","Vyras",78
"Šiaulių apskr.","Pakruojo r.","13","10-15","10-20","Vyras",79
"Šiaulių apskr.","Pakruojo r.","14","10-15","10-20","Vyras",108
"Šiaulių apskr.","Pakruojo r.","15","15-20","10-20","Vyras",82
"Šiaulių apskr.","Pakruojo r.","16","15-20","10-20","Vyras",90
"Šiaulių apskr.","Pakruojo r.","17","15-20","10-20","Vyras",118
"Šiaulių apskr.","Pakruojo r.","18","15-20","10-20","Vyras",99
"Šiaulių apskr.","Pakruojo r.","19","15-20","10-20","Vyras",117
"Šiaulių apskr.","Pakruojo r.","20","20-25","20-30","Vyras",112
"Šiaulių apskr.","Pakruojo r.","21","20-25","20-30","Vyras",125
"Šiaulių apskr.","Pakruojo r.","22","20-25","20-30","Vyras",123
"Šiaulių apskr.","Pakruojo r.","23","20-25","20-30","Vyras",94
"Šiaulių apskr.","Pakruojo r.","24","20-25","20-30","Vyras",111
"Šiaulių apskr.","Pakruojo r.","25","25-30","20-30","Vyras",106
"Šiaulių apskr.","Pakruojo r.","26","25-30","20-30","Vyras",108
"Šiaulių apskr.","Pakruojo r.","27","25-30","20-30","Vyras",89
"Šiaulių apskr.","Pakruojo r.","28","25-30","20-30","Vyras",128
"Šiaulių apskr.","Pakruojo r.","29","25-30","20-30","Vyras",43
"Šiaulių apskr.","Pakruojo r.","30","30-35","30-40","Vyras",52
"Šiaulių apskr.","Pakruojo r.","31","30-35","30-40","Vyras",45
"Šiaulių apskr.","Pakruojo r.","32","30-35","30-40","Vyras",38
"Šiaulių apskr.","Pakruojo r.","33","30-35","30-40","Vyras",45
"Šiaulių apskr.","Pakruojo r.","34","30-35","30-40","Vyras",48
"Šiaulių apskr.","Pakruojo r.","35","35-40","30-40","Vyras",60
"Šiaulių apskr.","Pakruojo r.","36","35-40","30-40","Vyras",39
"Šiaulių apskr.","Pakruojo r.","37","35-40","30-40","Vyras",36
"Šiaulių apskr.","Pakruojo r.","38","35-40","30-40","Vyras",64
"Šiaulių apskr.","Pakruojo r.","39","35-40","30-40","Vyras",71
"Šiaulių apskr.","Pakruojo r.","40","40-45","40-50","Vyras",89
"Šiaulių apskr.","Pakruojo r.","41","40-45","40-50","Vyras",78
"Šiaulių apskr.","Pakruojo r.","42","40-45","40-50","Vyras",89
"Šiaulių apskr.","Pakruojo r.","43","40-45","40-50","Vyras",110
"Šiaulių apskr.","Pakruojo r.","44","40-45","40-50","Vyras",111
"Šiaulių apskr.","Pakruojo r.","45","45-50","40-50","Vyras",120
"Šiaulių apskr.","Pakruojo r.","46","45-50","40-50","Vyras",128
"Šiaulių apskr.","Pakruojo r.","47","45-50","40-50","Vyras",123
"Šiaulių apskr.","Pakruojo r.","48","45-50","40-50","Vyras",145
"Šiaulių apskr.","Pakruojo r.","49","45-50","40-50","Vyras",161
"Šiaulių apskr.","Pakruojo r.","50","50-55","50-60","Vyras",172
"Šiaulių apskr.","Pakruojo r.","51","50-55","50-60","Vyras",158
"Šiaulių apskr.","Pakruojo r.","52","50-55","50-60","Vyras",149
"Šiaulių apskr.","Pakruojo r.","53","50-55","50-60","Vyras",152
"Šiaulių apskr.","Pakruojo r.","54","50-55","50-60","Vyras",166
"Šiaulių apskr.","Pakruojo r.","55","55-60","50-60","Vyras",141
"Šiaulių apskr.","Pakruojo r.","56","55-60","50-60","Vyras",169
"Šiaulių apskr.","Pakruojo r.","57","55-60","50-60","Vyras",176
"Šiaulių apskr.","Pakruojo r.","58","55-60","50-60","Vyras",164
"Šiaulių apskr.","Pakruojo r.","59","55-60","50-60","Vyras",173
"Šiaulių apskr.","Pakruojo r.","60","60-65","60-70","Vyras",181
"Šiaulių apskr.","Pakruojo r.","61","60-65","60-70","Vyras",151
"Šiaulių apskr.","Pakruojo r.","62","60-65","60-70","Vyras",157
"Šiaulių apskr.","Pakruojo r.","63","60-65","60-70","Vyras",155
"Šiaulių apskr.","Pakruojo r.","64","60-65","60-70","Vyras",145
"Šiaulių apskr.","Pakruojo r.","65","65-70","60-70","Vyras",136
"Šiaulių apskr.","Pakruojo r.","66","65-70","60-70","Vyras",132
"Šiaulių apskr.","Pakruojo r.","67","65-70","60-70","Vyras",133
"Šiaulių apskr.","Pakruojo r.","68","65-70","60-70","Vyras",131
"Šiaulių apskr.","Pakruojo r.","69","65-70","60-70","Vyras",138
"Šiaulių apskr.","Pakruojo r.","70","70-75","70-80","Vyras",134
"Šiaulių apskr.","Pakruojo r.","71","70-75","70-80","Vyras",146
"Šiaulių apskr.","Pakruojo r.","72","70-75","70-80","Vyras",116
"Šiaulių apskr.","Pakruojo r.","73","70-75","70-80","Vyras",114
"Šiaulių apskr.","Pakruojo r.","74","70-75","70-80","Vyras",82
"Šiaulių apskr.","Pakruojo r.","75","75-80","70-80","Vyras",119
"Šiaulių apskr.","Pakruojo r.","76","75-80","70-80","Vyras",118
"Šiaulių apskr.","Pakruojo r.","77","75-80","70-80","Vyras",123
"Šiaulių apskr.","Pakruojo r.","78","75-80","70-80","Vyras",142
"Šiaulių apskr.","Pakruojo r.","79","75-80","70-80","Vyras",117
"Šiaulių apskr.","Pakruojo r.","80","80+","80+","Vyras",100
"Šiaulių apskr.","Pakruojo r.","81","80+","80+","Vyras",103
"Šiaulių apskr.","Pakruojo r.","82","80+","80+","Vyras",84
"Šiaulių apskr.","Pakruojo r.","83","80+","80+","Vyras",95
"Šiaulių apskr.","Pakruojo r.","84","80+","80+","Vyras",89
"Šiaulių apskr.","Pakruojo r.","85 ir vyresni","80+","80+","Vyras",421
"Šiaulių apskr.","Radviliškio r.","0","0-5","0-10","Vyras",119
"Šiaulių apskr.","Radviliškio r.","1","0-5","0-10","Vyras",145
"Šiaulių apskr.","Radviliškio r.","2","0-5","0-10","Vyras",142
"Šiaulių apskr.","Radviliškio r.","3","0-5","0-10","Vyras",126
"Šiaulių apskr.","Radviliškio r.","4","0-5","0-10","Vyras",187
"Šiaulių apskr.","Radviliškio r.","5","5-10","0-10","Vyras",170
"Šiaulių apskr.","Radviliškio r.","6","5-10","0-10","Vyras",161
"Šiaulių apskr.","Radviliškio r.","7","5-10","0-10","Vyras",180
"Šiaulių apskr.","Radviliškio r.","8","5-10","0-10","Vyras",156
"Šiaulių apskr.","Radviliškio r.","9","5-10","0-10","Vyras",176
"Šiaulių apskr.","Radviliškio r.","10","10-15","10-20","Vyras",178
"Šiaulių apskr.","Radviliškio r.","11","10-15","10-20","Vyras",137
"Šiaulių apskr.","Radviliškio r.","12","10-15","10-20","Vyras",169
"Šiaulių apskr.","Radviliškio r.","13","10-15","10-20","Vyras",180
"Šiaulių apskr.","Radviliškio r.","14","10-15","10-20","Vyras",189
"Šiaulių apskr.","Radviliškio r.","15","15-20","10-20","Vyras",167
"Šiaulių apskr.","Radviliškio r.","16","15-20","10-20","Vyras",182
"Šiaulių apskr.","Radviliškio r.","17","15-20","10-20","Vyras",177
"Šiaulių apskr.","Radviliškio r.","18","15-20","10-20","Vyras",197
"Šiaulių apskr.","Radviliškio r.","19","15-20","10-20","Vyras",183
"Šiaulių apskr.","Radviliškio r.","20","20-25","20-30","Vyras",179
"Šiaulių apskr.","Radviliškio r.","21","20-25","20-30","Vyras",212
"Šiaulių apskr.","Radviliškio r.","22","20-25","20-30","Vyras",197
"Šiaulių apskr.","Radviliškio r.","23","20-25","20-30","Vyras",208
"Šiaulių apskr.","Radviliškio r.","24","20-25","20-30","Vyras",201
"Šiaulių apskr.","Radviliškio r.","25","25-30","20-30","Vyras",192
"Šiaulių apskr.","Radviliškio r.","26","25-30","20-30","Vyras",166
"Šiaulių apskr.","Radviliškio r.","27","25-30","20-30","Vyras",235
"Šiaulių apskr.","Radviliškio r.","28","25-30","20-30","Vyras",205
"Šiaulių apskr.","Radviliškio r.","29","25-30","20-30","Vyras",156
"Šiaulių apskr.","Radviliškio r.","30","30-35","30-40","Vyras",110
"Šiaulių apskr.","Radviliškio r.","31","30-35","30-40","Vyras",97
"Šiaulių apskr.","Radviliškio r.","32","30-35","30-40","Vyras",110
"Šiaulių apskr.","Radviliškio r.","33","30-35","30-40","Vyras",105
"Šiaulių apskr.","Radviliškio r.","34","30-35","30-40","Vyras",122
"Šiaulių apskr.","Radviliškio r.","35","35-40","30-40","Vyras",97
"Šiaulių apskr.","Radviliškio r.","36","35-40","30-40","Vyras",130
"Šiaulių apskr.","Radviliškio r.","37","35-40","30-40","Vyras",136
"Šiaulių apskr.","Radviliškio r.","38","35-40","30-40","Vyras",124
"Šiaulių apskr.","Radviliškio r.","39","35-40","30-40","Vyras",114
"Šiaulių apskr.","Radviliškio r.","40","40-45","40-50","Vyras",156
"Šiaulių apskr.","Radviliškio r.","41","40-45","40-50","Vyras",144
"Šiaulių apskr.","Radviliškio r.","42","40-45","40-50","Vyras",166
"Šiaulių apskr.","Radviliškio r.","43","40-45","40-50","Vyras",198
"Šiaulių apskr.","Radviliškio r.","44","40-45","40-50","Vyras",198
"Šiaulių apskr.","Radviliškio r.","45","45-50","40-50","Vyras",210
"Šiaulių apskr.","Radviliškio r.","46","45-50","40-50","Vyras",244
"Šiaulių apskr.","Radviliškio r.","47","45-50","40-50","Vyras",213
"Šiaulių apskr.","Radviliškio r.","48","45-50","40-50","Vyras",276
"Šiaulių apskr.","Radviliškio r.","49","45-50","40-50","Vyras",280
"Šiaulių apskr.","Radviliškio r.","50","50-55","50-60","Vyras",274
"Šiaulių apskr.","Radviliškio r.","51","50-55","50-60","Vyras",309
"Šiaulių apskr.","Radviliškio r.","52","50-55","50-60","Vyras",293
"Šiaulių apskr.","Radviliškio r.","53","50-55","50-60","Vyras",284
"Šiaulių apskr.","Radviliškio r.","54","50-55","50-60","Vyras",296
"Šiaulių apskr.","Radviliškio r.","55","55-60","50-60","Vyras",297
"Šiaulių apskr.","Radviliškio r.","56","55-60","50-60","Vyras",304
"Šiaulių apskr.","Radviliškio r.","57","55-60","50-60","Vyras",316
"Šiaulių apskr.","Radviliškio r.","58","55-60","50-60","Vyras",327
"Šiaulių apskr.","Radviliškio r.","59","55-60","50-60","Vyras",337
"Šiaulių apskr.","Radviliškio r.","60","60-65","60-70","Vyras",317
"Šiaulių apskr.","Radviliškio r.","61","60-65","60-70","Vyras",316
"Šiaulių apskr.","Radviliškio r.","62","60-65","60-70","Vyras",316
"Šiaulių apskr.","Radviliškio r.","63","60-65","60-70","Vyras",303
"Šiaulių apskr.","Radviliškio r.","64","60-65","60-70","Vyras",271
"Šiaulių apskr.","Radviliškio r.","65","65-70","60-70","Vyras",243
"Šiaulių apskr.","Radviliškio r.","66","65-70","60-70","Vyras",279
"Šiaulių apskr.","Radviliškio r.","67","65-70","60-70","Vyras",216
"Šiaulių apskr.","Radviliškio r.","68","65-70","60-70","Vyras",242
"Šiaulių apskr.","Radviliškio r.","69","65-70","60-70","Vyras",230
"Šiaulių apskr.","Radviliškio r.","70","70-75","70-80","Vyras",240
"Šiaulių apskr.","Radviliškio r.","71","70-75","70-80","Vyras",223
"Šiaulių apskr.","Radviliškio r.","72","70-75","70-80","Vyras",200
"Šiaulių apskr.","Radviliškio r.","73","70-75","70-80","Vyras",195
"Šiaulių apskr.","Radviliškio r.","74","70-75","70-80","Vyras",205
"Šiaulių apskr.","Radviliškio r.","75","75-80","70-80","Vyras",223
"Šiaulių apskr.","Radviliškio r.","76","75-80","70-80","Vyras",173
"Šiaulių apskr.","Radviliškio r.","77","75-80","70-80","Vyras",217
"Šiaulių apskr.","Radviliškio r.","78","75-80","70-80","Vyras",244
"Šiaulių apskr.","Radviliškio r.","79","75-80","70-80","Vyras",209
"Šiaulių apskr.","Radviliškio r.","80","80+","80+","Vyras",186
"Šiaulių apskr.","Radviliškio r.","81","80+","80+","Vyras",201
"Šiaulių apskr.","Radviliškio r.","82","80+","80+","Vyras",201
"Šiaulių apskr.","Radviliškio r.","83","80+","80+","Vyras",165
"Šiaulių apskr.","Radviliškio r.","84","80+","80+","Vyras",183
"Šiaulių apskr.","Radviliškio r.","85 ir vyresni","80+","80+","Vyras",777
"Šiaulių apskr.","Šiaulių m.","0","0-5","0-10","Vyras",436
"Šiaulių apskr.","Šiaulių m.","1","0-5","0-10","Vyras",465
"Šiaulių apskr.","Šiaulių m.","2","0-5","0-10","Vyras",559
"Šiaulių apskr.","Šiaulių m.","3","0-5","0-10","Vyras",569
"Šiaulių apskr.","Šiaulių m.","4","0-5","0-10","Vyras",544
"Šiaulių apskr.","Šiaulių m.","5","5-10","0-10","Vyras",533
"Šiaulių apskr.","Šiaulių m.","6","5-10","0-10","Vyras",516
"Šiaulių apskr.","Šiaulių m.","7","5-10","0-10","Vyras",504
"Šiaulių apskr.","Šiaulių m.","8","5-10","0-10","Vyras",482
"Šiaulių apskr.","Šiaulių m.","9","5-10","0-10","Vyras",481
"Šiaulių apskr.","Šiaulių m.","10","10-15","10-20","Vyras",495
"Šiaulių apskr.","Šiaulių m.","11","10-15","10-20","Vyras",481
"Šiaulių apskr.","Šiaulių m.","12","10-15","10-20","Vyras",432
"Šiaulių apskr.","Šiaulių m.","13","10-15","10-20","Vyras",411
"Šiaulių apskr.","Šiaulių m.","14","10-15","10-20","Vyras",354
"Šiaulių apskr.","Šiaulių m.","15","15-20","10-20","Vyras",400
"Šiaulių apskr.","Šiaulių m.","16","15-20","10-20","Vyras",407
"Šiaulių apskr.","Šiaulių m.","17","15-20","10-20","Vyras",378
"Šiaulių apskr.","Šiaulių m.","18","15-20","10-20","Vyras",383
"Šiaulių apskr.","Šiaulių m.","19","15-20","10-20","Vyras",371
"Šiaulių apskr.","Šiaulių m.","20","20-25","20-30","Vyras",435
"Šiaulių apskr.","Šiaulių m.","21","20-25","20-30","Vyras",422
"Šiaulių apskr.","Šiaulių m.","22","20-25","20-30","Vyras",472
"Šiaulių apskr.","Šiaulių m.","23","20-25","20-30","Vyras",517
"Šiaulių apskr.","Šiaulių m.","24","20-25","20-30","Vyras",526
"Šiaulių apskr.","Šiaulių m.","25","25-30","20-30","Vyras",532
"Šiaulių apskr.","Šiaulių m.","26","25-30","20-30","Vyras",490
"Šiaulių apskr.","Šiaulių m.","27","25-30","20-30","Vyras",654
"Šiaulių apskr.","Šiaulių m.","28","25-30","20-30","Vyras",673
"Šiaulių apskr.","Šiaulių m.","29","25-30","20-30","Vyras",632
"Šiaulių apskr.","Šiaulių m.","30","30-35","30-40","Vyras",686
"Šiaulių apskr.","Šiaulių m.","31","30-35","30-40","Vyras",652
"Šiaulių apskr.","Šiaulių m.","32","30-35","30-40","Vyras",651
"Šiaulių apskr.","Šiaulių m.","33","30-35","30-40","Vyras",709
"Šiaulių apskr.","Šiaulių m.","34","30-35","30-40","Vyras",611
"Šiaulių apskr.","Šiaulių m.","35","35-40","30-40","Vyras",616
"Šiaulių apskr.","Šiaulių m.","36","35-40","30-40","Vyras",676
"Šiaulių apskr.","Šiaulių m.","37","35-40","30-40","Vyras",560
"Šiaulių apskr.","Šiaulių m.","38","35-40","30-40","Vyras",565
"Šiaulių apskr.","Šiaulių m.","39","35-40","30-40","Vyras",514
"Šiaulių apskr.","Šiaulių m.","40","40-45","40-50","Vyras",567
"Šiaulių apskr.","Šiaulių m.","41","40-45","40-50","Vyras",568
"Šiaulių apskr.","Šiaulių m.","42","40-45","40-50","Vyras",511
"Šiaulių apskr.","Šiaulių m.","43","40-45","40-50","Vyras",555
"Šiaulių apskr.","Šiaulių m.","44","40-45","40-50","Vyras",600
"Šiaulių apskr.","Šiaulių m.","45","45-50","40-50","Vyras",652
"Šiaulių apskr.","Šiaulių m.","46","45-50","40-50","Vyras",602
"Šiaulių apskr.","Šiaulių m.","47","45-50","40-50","Vyras",688
"Šiaulių apskr.","Šiaulių m.","48","45-50","40-50","Vyras",661
"Šiaulių apskr.","Šiaulių m.","49","45-50","40-50","Vyras",733
"Šiaulių apskr.","Šiaulių m.","50","50-55","50-60","Vyras",727
"Šiaulių apskr.","Šiaulių m.","51","50-55","50-60","Vyras",712
"Šiaulių apskr.","Šiaulių m.","52","50-55","50-60","Vyras",716
"Šiaulių apskr.","Šiaulių m.","53","50-55","50-60","Vyras",720
"Šiaulių apskr.","Šiaulių m.","54","50-55","50-60","Vyras",771
"Šiaulių apskr.","Šiaulių m.","55","55-60","50-60","Vyras",792
"Šiaulių apskr.","Šiaulių m.","56","55-60","50-60","Vyras",840
"Šiaulių apskr.","Šiaulių m.","57","55-60","50-60","Vyras",853
"Šiaulių apskr.","Šiaulių m.","58","55-60","50-60","Vyras",907
"Šiaulių apskr.","Šiaulių m.","59","55-60","50-60","Vyras",952
"Šiaulių apskr.","Šiaulių m.","60","60-65","60-70","Vyras",1010
"Šiaulių apskr.","Šiaulių m.","61","60-65","60-70","Vyras",945
"Šiaulių apskr.","Šiaulių m.","62","60-65","60-70","Vyras",914
"Šiaulių apskr.","Šiaulių m.","63","60-65","60-70","Vyras",904
"Šiaulių apskr.","Šiaulių m.","64","60-65","60-70","Vyras",771
"Šiaulių apskr.","Šiaulių m.","65","65-70","60-70","Vyras",780
"Šiaulių apskr.","Šiaulių m.","66","65-70","60-70","Vyras",718
"Šiaulių apskr.","Šiaulių m.","67","65-70","60-70","Vyras",686
"Šiaulių apskr.","Šiaulių m.","68","65-70","60-70","Vyras",622
"Šiaulių apskr.","Šiaulių m.","69","65-70","60-70","Vyras",647
"Šiaulių apskr.","Šiaulių m.","70","70-75","70-80","Vyras",678
"Šiaulių apskr.","Šiaulių m.","71","70-75","70-80","Vyras",689
"Šiaulių apskr.","Šiaulių m.","72","70-75","70-80","Vyras",555
"Šiaulių apskr.","Šiaulių m.","73","70-75","70-80","Vyras",575
"Šiaulių apskr.","Šiaulių m.","74","70-75","70-80","Vyras",544
"Šiaulių apskr.","Šiaulių m.","75","75-80","70-80","Vyras",613
"Šiaulių apskr.","Šiaulių m.","76","75-80","70-80","Vyras",482
"Šiaulių apskr.","Šiaulių m.","77","75-80","70-80","Vyras",532
"Šiaulių apskr.","Šiaulių m.","78","75-80","70-80","Vyras",569
"Šiaulių apskr.","Šiaulių m.","79","75-80","70-80","Vyras",529
"Šiaulių apskr.","Šiaulių m.","80","80+","80+","Vyras",493
