"test_date","evrk_group_code","tests_positive","tests_negative"
"2020-11-30T00:00:00Z","799",0,1
"2020-11-30T00:00:00Z","801",5,11
"2020-11-30T00:00:00Z","811",0,1
"2020-11-30T00:00:00Z","812",4,24
"2020-11-30T00:00:00Z","813",1,6
"2020-11-30T00:00:00Z","821",0,2
"2020-11-30T00:00:00Z","822",1,7
"2020-11-30T00:00:00Z","823",0,1
"2020-11-30T00:00:00Z","829",2,3
"2020-11-30T00:00:00Z","840",2,7
"2020-11-30T00:00:00Z","841",16,58
"2020-11-30T00:00:00Z","842",24,72
"2020-11-30T00:00:00Z","843",2,4
"2020-11-30T00:00:00Z","850",2,3
"2020-11-30T00:00:00Z","851",40,51
"2020-11-30T00:00:00Z","852",9,18
"2020-11-30T00:00:00Z","853",49,139
"2020-11-30T00:00:00Z","854",13,113
"2020-11-30T00:00:00Z","855",3,30
"2020-11-30T00:00:00Z","856",2,1
"2020-11-30T00:00:00Z","860",23,119
"2020-11-30T00:00:00Z","861",126,1940
"2020-11-30T00:00:00Z","862",42,498
"2020-11-30T00:00:00Z","869",19,208
"2020-11-30T00:00:00Z","871",1,6
"2020-11-30T00:00:00Z","872",1,9
"2020-11-30T00:00:00Z","873",35,191
"2020-11-30T00:00:00Z","879",4,34
"2020-11-30T00:00:00Z","880",4,15
"2020-11-30T00:00:00Z","881",2,34
"2020-11-30T00:00:00Z","889",4,19
"2020-11-30T00:00:00Z","900",4,20
"2020-11-30T00:00:00Z","910",3,4
"2020-11-30T00:00:00Z","920",0,1
"2020-11-30T00:00:00Z","930",2,4
"2020-11-30T00:00:00Z","931",1,16
"2020-11-30T00:00:00Z","932",1,9
"2020-11-30T00:00:00Z","941",5,9
"2020-11-30T00:00:00Z","942",0,4
"2020-11-30T00:00:00Z","949",7,45
"2020-11-30T00:00:00Z","951",1,3
"2020-11-30T00:00:00Z","960",5,10
"2020-12-01T00:00:00Z","010",0,2
"2020-12-01T00:00:00Z","011",1,13
"2020-12-01T00:00:00Z","014",11,25
"2020-12-01T00:00:00Z","015",3,12
"2020-12-01T00:00:00Z","016",3,0
"2020-12-01T00:00:00Z","021",6,7
"2020-12-01T00:00:00Z","022",0,10
"2020-12-01T00:00:00Z","024",0,7
"2020-12-01T00:00:00Z","032",0,1
"2020-12-01T00:00:00Z","081",0,2
"2020-12-01T00:00:00Z","089",1,1
"2020-12-01T00:00:00Z","100",4,5
"2020-12-01T00:00:00Z","101",6,74
"2020-12-01T00:00:00Z","102",8,23
"2020-12-01T00:00:00Z","103",0,12
"2020-12-01T00:00:00Z","105",5,12
"2020-12-01T00:00:00Z","106",3,14
"2020-12-01T00:00:00Z","107",11,39
"2020-12-01T00:00:00Z","108",5,10
"2020-12-01T00:00:00Z","109",5,1
"2020-12-01T00:00:00Z","110",4,6
"2020-12-01T00:00:00Z","120",0,3
"2020-12-01T00:00:00Z","130",0,1
"2020-12-01T00:00:00Z","131",9,0
"2020-12-01T00:00:00Z","132",2,2
"2020-12-01T00:00:00Z","133",1,0
"2020-12-01T00:00:00Z","139",5,29
"2020-12-01T00:00:00Z","140",0,1
"2020-12-01T00:00:00Z","141",23,41
"2020-12-01T00:00:00Z","143",2,1
"2020-12-01T00:00:00Z","160",1,3
"2020-12-01T00:00:00Z","161",14,21
"2020-12-01T00:00:00Z","162",8,24
"2020-12-01T00:00:00Z","171",0,3
"2020-12-01T00:00:00Z","172",4,15
"2020-12-01T00:00:00Z","181",2,5
"2020-12-01T00:00:00Z","192",1,3
"2020-12-01T00:00:00Z","201",8,6
"2020-12-01T00:00:00Z","203",2,11
"2020-12-01T00:00:00Z","204",0,5
"2020-12-01T00:00:00Z","205",5,0
"2020-12-01T00:00:00Z","206",0,1
"2020-12-01T00:00:00Z","212",1,1
"2020-12-01T00:00:00Z","222",15,19
"2020-12-01T00:00:00Z","231",2,7
"2020-12-01T00:00:00Z","233",0,1
"2020-12-01T00:00:00Z","234",0,1
"2020-12-01T00:00:00Z","236",5,5
"2020-12-01T00:00:00Z","237",0,3
"2020-12-01T00:00:00Z","243",2,0
"2020-12-01T00:00:00Z","250",1,2
"2020-12-01T00:00:00Z","251",11,11
"2020-12-01T00:00:00Z","252",0,22
"2020-12-01T00:00:00Z","254",0,1
"2020-12-01T00:00:00Z","255",2,2
"2020-12-01T00:00:00Z","256",3,8
"2020-12-01T00:00:00Z","259",5,23
"2020-12-01T00:00:00Z","261",2,1
"2020-12-01T00:00:00Z","262",0,2
"2020-12-01T00:00:00Z","263",0,3
"2020-12-01T00:00:00Z","264",0,3
"2020-12-01T00:00:00Z","265",1,0
"2020-12-01T00:00:00Z","267",0,2
"2020-12-01T00:00:00Z","271",1,3
"2020-12-01T00:00:00Z","273",1,0
"2020-12-01T00:00:00Z","274",0,4
"2020-12-01T00:00:00Z","275",0,4
"2020-12-01T00:00:00Z","282",4,8
"2020-12-01T00:00:00Z","283",1,2
"2020-12-01T00:00:00Z","292",1,2
"2020-12-01T00:00:00Z","293",8,16
"2020-12-01T00:00:00Z","301",0,3
"2020-12-01T00:00:00Z","302",2,1
"2020-12-01T00:00:00Z","309",5,0
"2020-12-01T00:00:00Z","310",45,75
"2020-12-01T00:00:00Z","320",1,0
"2020-12-01T00:00:00Z","321",1,4
"2020-12-01T00:00:00Z","325",7,91
"2020-12-01T00:00:00Z","329",0,3
"2020-12-01T00:00:00Z","331",5,14
"2020-12-01T00:00:00Z","332",1,2
"2020-12-01T00:00:00Z","351",5,23
"2020-12-01T00:00:00Z","352",0,1
"2020-12-01T00:00:00Z","353",5,6
"2020-12-01T00:00:00Z","360",5,11
"2020-12-01T00:00:00Z","370",0,7
"2020-12-01T00:00:00Z","380",0,1
"2020-12-01T00:00:00Z","381",3,7
"2020-12-01T00:00:00Z","382",6,6
"2020-12-01T00:00:00Z","410",1,0
"2020-12-01T00:00:00Z","411",1,7
"2020-12-01T00:00:00Z","412",22,34
"2020-12-01T00:00:00Z","420",2,9
"2020-12-01T00:00:00Z","421",10,9
"2020-12-01T00:00:00Z","422",3,13
"2020-12-01T00:00:00Z","429",2,3
"2020-12-01T00:00:00Z","430",4,7
"2020-12-01T00:00:00Z","431",2,6
"2020-12-01T00:00:00Z","432",22,32
"2020-12-01T00:00:00Z","433",5,4
"2020-12-01T00:00:00Z","439",4,14
"2020-12-01T00:00:00Z","450",3,4
"2020-12-01T00:00:00Z","451",6,10
"2020-12-01T00:00:00Z","452",12,17
"2020-12-01T00:00:00Z","453",4,20
"2020-12-01T00:00:00Z","454",0,2
"2020-12-01T00:00:00Z","460",2,5
"2020-12-01T00:00:00Z","461",2,12
"2020-12-01T00:00:00Z","462",6,11
"2020-12-01T00:00:00Z","463",14,100
"2020-12-01T00:00:00Z","464",21,36
"2020-12-01T00:00:00Z","465",3,4
"2020-12-01T00:00:00Z","466",14,25
"2020-12-01T00:00:00Z","467",22,53
"2020-12-01T00:00:00Z","469",2,7
"2020-12-01T00:00:00Z","470",1,1
"2020-12-01T00:00:00Z","471",59,82
"2020-12-01T00:00:00Z","472",0,4
"2020-12-01T00:00:00Z","473",9,5
"2020-12-01T00:00:00Z","474",0,9
"2020-12-01T00:00:00Z","475",5,18
"2020-12-01T00:00:00Z","476",3,5
"2020-12-01T00:00:00Z","477",25,66
"2020-12-01T00:00:00Z","478",3,5
"2020-12-01T00:00:00Z","479",8,20
"2020-12-01T00:00:00Z","492",3,7
"2020-12-01T00:00:00Z","493",8,35
"2020-12-01T00:00:00Z","494",32,70
"2020-12-01T00:00:00Z","495",0,2
"2020-12-01T00:00:00Z","503",0,1
"2020-12-01T00:00:00Z","520",2,2
"2020-12-01T00:00:00Z","521",0,8
"2020-12-01T00:00:00Z","522",29,45
"2020-12-01T00:00:00Z","530",0,1
"2020-12-01T00:00:00Z","531",2,7
"2020-12-01T00:00:00Z","532",0,1
"2020-12-01T00:00:00Z","550",0,1
"2020-12-01T00:00:00Z","551",4,16
"2020-12-01T00:00:00Z","552",2,1
"2020-12-01T00:00:00Z","560",3,8
"2020-12-01T00:00:00Z","561",13,47
"2020-12-01T00:00:00Z","562",3,9
"2020-12-01T00:00:00Z","563",0,3
"2020-12-01T00:00:00Z","581",2,8
"2020-12-01T00:00:00Z","582",4,11
"2020-12-01T00:00:00Z","591",0,4
"2020-12-01T00:00:00Z","600",0,1
"2020-12-01T00:00:00Z","602",0,1
"2020-12-01T00:00:00Z","610",0,1
"2020-12-01T00:00:00Z","611",1,5
"2020-12-01T00:00:00Z","612",0,3
"2020-12-01T00:00:00Z","620",8,20
"2020-12-01T00:00:00Z","631",2,6
"2020-12-01T00:00:00Z","639",0,4
"2020-12-01T00:00:00Z","640",0,1
"2020-12-01T00:00:00Z","641",6,13
"2020-12-01T00:00:00Z","642",0,3
"2020-12-01T00:00:00Z","649",0,3
"2020-12-01T00:00:00Z","651",6,9
"2020-12-01T00:00:00Z","661",2,2
"2020-12-01T00:00:00Z","662",0,3
"2020-12-01T00:00:00Z","663",0,1
"2020-12-01T00:00:00Z","680",0,1
"2020-12-01T00:00:00Z","681",1,8
"2020-12-01T00:00:00Z","682",11,40
"2020-12-01T00:00:00Z","683",5,8
"2020-12-01T00:00:00Z","691",4,9
"2020-12-01T00:00:00Z","692",7,20
"2020-12-01T00:00:00Z","701",0,9
"2020-12-01T00:00:00Z","702",5,29
"2020-12-01T00:00:00Z","710",0,1
"2020-12-01T00:00:00Z","711",5,17
"2020-12-01T00:00:00Z","712",3,6
"2020-12-01T00:00:00Z","720",2,0
"2020-12-01T00:00:00Z","721",7,74
"2020-12-01T00:00:00Z","722",1,3
"2020-12-01T00:00:00Z","731",0,20
"2020-12-01T00:00:00Z","732",1,4
"2020-12-01T00:00:00Z","741",1,1
"2020-12-01T00:00:00Z","742",0,1
"2020-12-01T00:00:00Z","743",1,4
"2020-12-01T00:00:00Z","749",1,0
"2020-12-01T00:00:00Z","750",3,6
"2020-12-01T00:00:00Z","770",1,1
"2020-12-01T00:00:00Z","771",2,9
"2020-12-01T00:00:00Z","772",0,4
"2020-12-01T00:00:00Z","773",0,6
"2020-12-01T00:00:00Z","780",0,1
"2020-12-01T00:00:00Z","781",1,6
"2020-12-01T00:00:00Z","782",6,20
"2020-12-01T00:00:00Z","783",2,13
"2020-12-01T00:00:00Z","790",1,0
"2020-12-01T00:00:00Z","791",1,3
"2020-12-01T00:00:00Z","801",7,20
"2020-12-01T00:00:00Z","802",1,3
"2020-12-01T00:00:00Z","811",4,4
"2020-12-01T00:00:00Z","812",14,22
"2020-12-01T00:00:00Z","813",2,5
"2020-12-01T00:00:00Z","820",0,1
"2020-12-01T00:00:00Z","821",4,1
"2020-12-01T00:00:00Z","822",0,4
"2020-12-01T00:00:00Z","829",3,7
"2020-12-01T00:00:00Z","840",1,4
"2020-12-01T00:00:00Z","841",37,85
"2020-12-01T00:00:00Z","842",42,143
"2020-12-01T00:00:00Z","843",2,4
"2020-12-01T00:00:00Z","850",1,3
"2020-12-01T00:00:00Z","851",47,61
"2020-12-01T00:00:00Z","852",21,13
"2020-12-01T00:00:00Z","853",88,160
"2020-12-01T00:00:00Z","854",13,167
"2020-12-01T00:00:00Z","855",10,28
"2020-12-01T00:00:00Z","856",0,4
"2020-12-01T00:00:00Z","860",21,191
"2020-12-01T00:00:00Z","861",200,2875
"2020-12-01T00:00:00Z","862",81,929
"2020-12-01T00:00:00Z","869",26,242
"2020-12-01T00:00:00Z","871",2,23
"2020-12-01T00:00:00Z","872",2,9
"2020-12-01T00:00:00Z","873",28,206
"2020-12-01T00:00:00Z","879",10,57
"2020-12-01T00:00:00Z","880",2,38
"2020-12-01T00:00:00Z","881",6,40
"2020-12-01T00:00:00Z","889",14,15
"2020-12-01T00:00:00Z","900",7,19
"2020-12-01T00:00:00Z","910",9,13
"2020-12-01T00:00:00Z","920",1,5
"2020-12-01T00:00:00Z","930",0,4
"2020-12-01T00:00:00Z","931",7,27
"2020-12-01T00:00:00Z","932",3,8
"2020-12-01T00:00:00Z","941",2,9
"2020-12-01T00:00:00Z","942",0,1
"2020-12-01T00:00:00Z","949",12,50
"2020-12-01T00:00:00Z","952",0,2
"2020-12-01T00:00:00Z","960",4,28
"2020-12-01T00:00:00Z","970",0,2
"2020-12-02T00:00:00Z","011",5,8
"2020-12-02T00:00:00Z","014",16,24
"2020-12-02T00:00:00Z","015",6,6
"2020-12-02T00:00:00Z","016",0,2
"2020-12-02T00:00:00Z","020",0,3
"2020-12-02T00:00:00Z","021",3,5
"2020-12-02T00:00:00Z","022",1,12
"2020-12-02T00:00:00Z","024",0,4
"2020-12-02T00:00:00Z","031",1,2
"2020-12-02T00:00:00Z","032",2,0
"2020-12-02T00:00:00Z","081",0,3
"2020-12-02T00:00:00Z","100",0,1
"2020-12-02T00:00:00Z","101",8,9
"2020-12-02T00:00:00Z","102",5,20
"2020-12-02T00:00:00Z","103",0,1
"2020-12-02T00:00:00Z","105",6,11
"2020-12-02T00:00:00Z","106",0,4
"2020-12-02T00:00:00Z","107",7,40
"2020-12-02T00:00:00Z","108",5,10
"2020-12-02T00:00:00Z","109",3,6
"2020-12-02T00:00:00Z","110",3,22
"2020-12-02T00:00:00Z","120",1,3
"2020-12-02T00:00:00Z","130",3,0
"2020-12-02T00:00:00Z","131",5,4
"2020-12-02T00:00:00Z","132",1,2
"2020-12-02T00:00:00Z","133",0,2
"2020-12-02T00:00:00Z","139",9,42
"2020-12-02T00:00:00Z","140",2,3
"2020-12-02T00:00:00Z","141",27,40
"2020-12-02T00:00:00Z","143",6,1
"2020-12-02T00:00:00Z","151",0,2
"2020-12-02T00:00:00Z","160",0,2
"2020-12-02T00:00:00Z","161",8,15
"2020-12-02T00:00:00Z","162",16,32
"2020-12-02T00:00:00Z","171",0,1
"2020-12-02T00:00:00Z","172",3,7
"2020-12-02T00:00:00Z","181",6,5
"2020-12-02T00:00:00Z","192",6,6
"2020-12-02T00:00:00Z","201",3,29
"2020-12-02T00:00:00Z","203",0,2
"2020-12-02T00:00:00Z","204",0,1
"2020-12-02T00:00:00Z","205",2,3
"2020-12-02T00:00:00Z","210",0,1
"2020-12-02T00:00:00Z","212",0,1
"2020-12-02T00:00:00Z","220",1,0
"2020-12-02T00:00:00Z","221",0,2
"2020-12-02T00:00:00Z","222",14,47
"2020-12-02T00:00:00Z","231",1,8
"2020-12-02T00:00:00Z","232",0,1
"2020-12-02T00:00:00Z","235",0,1
"2020-12-02T00:00:00Z","236",8,6
"2020-12-02T00:00:00Z","237",1,0
"2020-12-02T00:00:00Z","239",0,7
"2020-12-02T00:00:00Z","243",2,0
"2020-12-02T00:00:00Z","244",0,1
"2020-12-02T00:00:00Z","250",1,1
"2020-12-02T00:00:00Z","251",8,9
"2020-12-02T00:00:00Z","252",2,18
"2020-12-02T00:00:00Z","255",1,15
"2020-12-02T00:00:00Z","256",3,11
"2020-12-02T00:00:00Z","257",0,1
"2020-12-02T00:00:00Z","259",4,53
"2020-12-02T00:00:00Z","260",0,1
"2020-12-02T00:00:00Z","261",2,4
"2020-12-02T00:00:00Z","262",0,2
"2020-12-02T00:00:00Z","263",0,1
"2020-12-02T00:00:00Z","264",0,1
"2020-12-02T00:00:00Z","265",0,1
"2020-12-02T00:00:00Z","266",0,1
"2020-12-02T00:00:00Z","267",1,4
"2020-12-02T00:00:00Z","271",1,3
"2020-12-02T00:00:00Z","273",2,1
"2020-12-02T00:00:00Z","274",1,0
"2020-12-02T00:00:00Z","275",1,41
"2020-12-02T00:00:00Z","281",1,0
"2020-12-02T00:00:00Z","282",6,4
"2020-12-02T00:00:00Z","283",2,1
"2020-12-02T00:00:00Z","289",0,1
"2020-12-02T00:00:00Z","290",0,1
"2020-12-02T00:00:00Z","292",2,3
"2020-12-02T00:00:00Z","293",8,12
"2020-12-02T00:00:00Z","301",1,2
"2020-12-02T00:00:00Z","302",2,4
"2020-12-02T00:00:00Z","309",5,1
"2020-12-02T00:00:00Z","310",62,97
"2020-12-02T00:00:00Z","321",0,3
"2020-12-02T00:00:00Z","325",9,78
"2020-12-02T00:00:00Z","329",1,4
"2020-12-02T00:00:00Z","330",1,1
"2020-12-02T00:00:00Z","331",12,9
"2020-12-02T00:00:00Z","332",0,1
"2020-12-02T00:00:00Z","351",9,21
"2020-12-02T00:00:00Z","353",8,9
"2020-12-02T00:00:00Z","360",10,5
"2020-12-02T00:00:00Z","370",0,2
"2020-12-02T00:00:00Z","380",0,1
"2020-12-02T00:00:00Z","381",6,3
"2020-12-02T00:00:00Z","382",12,6
"2020-12-02T00:00:00Z","383",0,1
"2020-12-02T00:00:00Z","410",4,12
"2020-12-02T00:00:00Z","411",2,4
"2020-12-02T00:00:00Z","412",39,66
"2020-12-02T00:00:00Z","420",2,7
"2020-12-02T00:00:00Z","421",9,16
"2020-12-02T00:00:00Z","422",12,12
"2020-12-02T00:00:00Z","429",3,0
"2020-12-02T00:00:00Z","430",5,3
"2020-12-02T00:00:00Z","431",1,6
"2020-12-02T00:00:00Z","432",19,41
"2020-12-02T00:00:00Z","433",8,20
"2020-12-02T00:00:00Z","439",7,11
"2020-12-02T00:00:00Z","450",0,4
"2020-12-02T00:00:00Z","451",5,18
"2020-12-02T00:00:00Z","452",10,16
"2020-12-02T00:00:00Z","453",11,20
"2020-12-02T00:00:00Z","454",0,2
"2020-12-02T00:00:00Z","460",1,4
"2020-12-02T00:00:00Z","461",5,10
"2020-12-02T00:00:00Z","462",3,3
"2020-12-02T00:00:00Z","463",11,91
"2020-12-02T00:00:00Z","464",17,38
"2020-12-02T00:00:00Z","465",4,8
"2020-12-02T00:00:00Z","466",5,18
"2020-12-02T00:00:00Z","467",27,65
"2020-12-02T00:00:00Z","469",3,11
"2020-12-02T00:00:00Z","470",6,6
"2020-12-02T00:00:00Z","471",43,92
"2020-12-02T00:00:00Z","472",1,6
"2020-12-02T00:00:00Z","473",3,5
"2020-12-02T00:00:00Z","474",0,1
"2020-12-02T00:00:00Z","475",11,23
"2020-12-02T00:00:00Z","476",3,8
"2020-12-02T00:00:00Z","477",22,89
"2020-12-02T00:00:00Z","478",0,7
"2020-12-02T00:00:00Z","479",9,25
"2020-12-02T00:00:00Z","490",1,1
"2020-12-02T00:00:00Z","491",0,1
"2020-12-02T00:00:00Z","492",4,6
"2020-12-02T00:00:00Z","493",10,25
"2020-12-02T00:00:00Z","494",36,88
"2020-12-02T00:00:00Z","495",1,0
"2020-12-02T00:00:00Z","501",0,1
"2020-12-02T00:00:00Z","503",0,2
"2020-12-02T00:00:00Z","511",0,1
"2020-12-02T00:00:00Z","512",0,1
"2020-12-02T00:00:00Z","521",3,4
"2020-12-02T00:00:00Z","522",29,57
"2020-12-02T00:00:00Z","531",2,10
"2020-12-02T00:00:00Z","532",3,0
"2020-12-02T00:00:00Z","550",0,1
"2020-12-02T00:00:00Z","551",2,7
"2020-12-02T00:00:00Z","552",0,3
"2020-12-02T00:00:00Z","559",0,9
"2020-12-02T00:00:00Z","560",2,11
"2020-12-02T00:00:00Z","561",13,46
"2020-12-02T00:00:00Z","562",6,13
"2020-12-02T00:00:00Z","563",2,7
"2020-12-02T00:00:00Z","580",0,1
"2020-12-02T00:00:00Z","581",4,5
"2020-12-02T00:00:00Z","582",0,1
"2020-12-02T00:00:00Z","590",0,2
"2020-12-02T00:00:00Z","591",0,2
"2020-12-02T00:00:00Z","602",0,4
"2020-12-02T00:00:00Z","611",3,6
"2020-12-02T00:00:00Z","612",0,3
"2020-12-02T00:00:00Z","620",11,34
"2020-12-02T00:00:00Z","630",0,1
"2020-12-02T00:00:00Z","631",1,10
"2020-12-02T00:00:00Z","640",0,1
"2020-12-02T00:00:00Z","641",8,24
"2020-12-02T00:00:00Z","642",0,1
"2020-12-02T00:00:00Z","649",0,7
"2020-12-02T00:00:00Z","650",0,1
"2020-12-02T00:00:00Z","651",1,8
"2020-12-02T00:00:00Z","661",0,3
"2020-12-02T00:00:00Z","662",1,2
"2020-12-02T00:00:00Z","663",0,1
"2020-12-02T00:00:00Z","680",0,1
"2020-12-02T00:00:00Z","681",1,5
"2020-12-02T00:00:00Z","682",13,55
"2020-12-02T00:00:00Z","683",4,11
"2020-12-02T00:00:00Z","691",2,16
"2020-12-02T00:00:00Z","692",7,18
"2020-12-02T00:00:00Z","701",4,4
"2020-12-02T00:00:00Z","702",4,25
"2020-12-02T00:00:00Z","710",1,4
"2020-12-02T00:00:00Z","711",6,23
"2020-12-02T00:00:00Z","712",5,3
"2020-12-02T00:00:00Z","721",10,69
"2020-12-02T00:00:00Z","722",0,5
"2020-12-02T00:00:00Z","730",0,1
"2020-12-02T00:00:00Z","731",3,21
"2020-12-02T00:00:00Z","732",0,3
"2020-12-02T00:00:00Z","740",1,0
"2020-12-02T00:00:00Z","741",0,4
"2020-12-02T00:00:00Z","742",0,1
"2020-12-02T00:00:00Z","743",0,3
"2020-12-02T00:00:00Z","749",0,1
"2020-12-02T00:00:00Z","750",2,6
"2020-12-02T00:00:00Z","770",0,2
"2020-12-02T00:00:00Z","771",4,4
"2020-12-02T00:00:00Z","772",0,1
"2020-12-02T00:00:00Z","773",2,7
"2020-12-02T00:00:00Z","774",0,1
"2020-12-02T00:00:00Z","781",0,5
"2020-12-02T00:00:00Z","782",5,15
"2020-12-02T00:00:00Z","783",1,5
"2020-12-02T00:00:00Z","791",3,3
"2020-12-02T00:00:00Z","799",1,1
"2020-12-02T00:00:00Z","801",16,18
"2020-12-02T00:00:00Z","802",0,1
"2020-12-02T00:00:00Z","810",2,1
"2020-12-02T00:00:00Z","811",3,4
"2020-12-02T00:00:00Z","812",10,28
"2020-12-02T00:00:00Z","813",3,5
"2020-12-02T00:00:00Z","820",1,1
"2020-12-02T00:00:00Z","821",0,1
"2020-12-02T00:00:00Z","822",0,6
"2020-12-02T00:00:00Z","829",4,10
"2020-12-02T00:00:00Z","840",3,8
"2020-12-02T00:00:00Z","841",31,78
"2020-12-02T00:00:00Z","842",49,152
"2020-12-02T00:00:00Z","843",5,7
"2020-12-02T00:00:00Z","850",1,5
"2020-12-02T00:00:00Z","851",48,119
"2020-12-02T00:00:00Z","852",11,23
"2020-12-02T00:00:00Z","853",100,195
"2020-12-02T00:00:00Z","854",14,195
"2020-12-02T00:00:00Z","855",15,33
"2020-12-02T00:00:00Z","856",0,8
"2020-12-02T00:00:00Z","860",33,330
"2020-12-02T00:00:00Z","861",159,3033
"2020-12-02T00:00:00Z","862",87,1238
"2020-12-02T00:00:00Z","869",33,351
"2020-12-02T00:00:00Z","870",0,2
"2020-12-02T00:00:00Z","871",2,33
"2020-12-02T00:00:00Z","872",3,8
"2020-12-02T00:00:00Z","873",42,485
"2020-12-02T00:00:00Z","879",8,106
"2020-12-02T00:00:00Z","880",3,37
"2020-12-02T00:00:00Z","881",7,62
"2020-12-02T00:00:00Z","889",5,55
"2020-12-02T00:00:00Z","900",8,22
"2020-12-02T00:00:00Z","910",8,16
"2020-12-02T00:00:00Z","920",1,3
"2020-12-02T00:00:00Z","930",2,9
"2020-12-02T00:00:00Z","931",6,17
"2020-12-02T00:00:00Z","932",4,27
"2020-12-02T00:00:00Z","941",1,6
"2020-12-02T00:00:00Z","942",1,2
"2020-12-02T00:00:00Z","949",11,31
"2020-12-02T00:00:00Z","951",0,2
"2020-12-02T00:00:00Z","952",2,0
"2020-12-02T00:00:00Z","960",9,47
"2020-12-02T00:00:00Z","970",0,2
"2020-12-03T00:00:00Z","011",5,6
"2020-12-03T00:00:00Z","014",18,36
"2020-12-03T00:00:00Z","015",2,15
"2020-12-03T00:00:00Z","016",4,3
"2020-12-03T00:00:00Z","020",0,2
"2020-12-03T00:00:00Z","021",2,6
"2020-12-03T00:00:00Z","022",0,4
"2020-12-03T00:00:00Z","024",1,3
"2020-12-03T00:00:00Z","032",1,0
"2020-12-03T00:00:00Z","081",2,7
"2020-12-03T00:00:00Z","089",0,2
"2020-12-03T00:00:00Z","090",0,1
"2020-12-03T00:00:00Z","100",1,0
"2020-12-03T00:00:00Z","101",4,15
"2020-12-03T00:00:00Z","102",8,11
"2020-12-03T00:00:00Z","103",0,1
"2020-12-03T00:00:00Z","105",4,15
"2020-12-03T00:00:00Z","106",1,1
"2020-12-03T00:00:00Z","107",10,17
"2020-12-03T00:00:00Z","108",2,9
"2020-12-03T00:00:00Z","109",2,3
"2020-12-03T00:00:00Z","110",2,6
"2020-12-03T00:00:00Z","120",1,1
"2020-12-03T00:00:00Z","130",1,1
"2020-12-03T00:00:00Z","131",6,6
"2020-12-03T00:00:00Z","132",1,4
"2020-12-03T00:00:00Z","133",1,2
"2020-12-03T00:00:00Z","139",30,72
"2020-12-03T00:00:00Z","140",0,1
"2020-12-03T00:00:00Z","141",43,35
"2020-12-03T00:00:00Z","143",2,4
"2020-12-03T00:00:00Z","152",1,0
"2020-12-03T00:00:00Z","161",11,32
"2020-12-03T00:00:00Z","162",17,27
"2020-12-03T00:00:00Z","170",0,1
"2020-12-03T00:00:00Z","172",4,7
"2020-12-03T00:00:00Z","181",8,9
"2020-12-03T00:00:00Z","192",2,5
"2020-12-03T00:00:00Z","201",2,13
"2020-12-03T00:00:00Z","203",2,0
"2020-12-03T00:00:00Z","204",2,0
"2020-12-03T00:00:00Z","205",4,3
"2020-12-03T00:00:00Z","212",1,2
"2020-12-03T00:00:00Z","220",1,0
"2020-12-03T00:00:00Z","221",1,1
"2020-12-03T00:00:00Z","222",16,26
"2020-12-03T00:00:00Z","231",4,6
"2020-12-03T00:00:00Z","234",0,1
"2020-12-03T00:00:00Z","235",0,3
"2020-12-03T00:00:00Z","236",4,4
"2020-12-03T00:00:00Z","237",0,1
"2020-12-03T00:00:00Z","243",1,0
"2020-12-03T00:00:00Z","250",3,2
"2020-12-03T00:00:00Z","251",11,21
"2020-12-03T00:00:00Z","252",3,11
"2020-12-03T00:00:00Z","254",0,3
"2020-12-03T00:00:00Z","255",4,34
"2020-12-03T00:00:00Z","256",4,5
"2020-12-03T00:00:00Z","259",7,34
"2020-12-03T00:00:00Z","261",0,3
"2020-12-03T00:00:00Z","262",0,1
"2020-12-03T00:00:00Z","263",1,1
"2020-12-03T00:00:00Z","264",0,2
"2020-12-03T00:00:00Z","267",3,4
"2020-12-03T00:00:00Z","271",1,1
"2020-12-03T00:00:00Z","273",0,3
"2020-12-03T00:00:00Z","274",2,2
"2020-12-03T00:00:00Z","275",6,4
"2020-12-03T00:00:00Z","279",0,1
"2020-12-03T00:00:00Z","282",5,7
"2020-12-03T00:00:00Z","284",1,1
"2020-12-03T00:00:00Z","289",1,0
"2020-12-03T00:00:00Z","290",0,2
"2020-12-03T00:00:00Z","292",1,4
"2020-12-03T00:00:00Z","293",8,14
"2020-12-03T00:00:00Z","300",0,1
"2020-12-03T00:00:00Z","301",1,2
"2020-12-03T00:00:00Z","302",5,2
"2020-12-03T00:00:00Z","309",3,3
"2020-12-03T00:00:00Z","310",63,81
"2020-12-03T00:00:00Z","320",2,0
"2020-12-03T00:00:00Z","325",6,49
"2020-12-03T00:00:00Z","329",0,4
"2020-12-03T00:00:00Z","331",16,20
"2020-12-03T00:00:00Z","332",1,3
"2020-12-03T00:00:00Z","351",11,16
"2020-12-03T00:00:00Z","353",5,9
"2020-12-03T00:00:00Z","360",7,10
"2020-12-03T00:00:00Z","370",1,0
"2020-12-03T00:00:00Z","380",0,1
"2020-12-03T00:00:00Z","381",2,7
"2020-12-03T00:00:00Z","382",10,13
"2020-12-03T00:00:00Z","383",1,1
"2020-12-03T00:00:00Z","390",0,1
"2020-12-03T00:00:00Z","410",5,10
"2020-12-03T00:00:00Z","411",4,14
"2020-12-03T00:00:00Z","412",34,45
"2020-12-03T00:00:00Z","420",9,21
"2020-12-03T00:00:00Z","421",9,15
"2020-12-03T00:00:00Z","422",6,16
"2020-12-03T00:00:00Z","429",1,10
"2020-12-03T00:00:00Z","430",2,4
