"daily_deaths_all","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","date","dgn_pos_cum","dgn_pos_day","dgn_prc_cum","dgn_prc_day","dgn_tot_day","municipality_code","municipality_name"
3,0,0,0,2020-08-15,18,0,0.2,0,6,"82","Utenos r. sav."
1,0,0,0,2020-08-15,13,1,0.5,8.3,12,"84","Šakių r. sav."
2,0,0,0,2020-08-15,53,0,1.1,0,48,"85","Šalčininkų r. sav."
2,0,0,0,2020-08-15,34,0,0.8,0,5,"86","Švenčionių r. sav."
0,0,0,0,2020-08-15,7,0,0.2,0,7,"87","Šilalės r. sav."
1,0,0,0,2020-08-15,21,0,0.4,0,26,"88","Šilutės r. sav."
1,0,0,0,2020-08-15,40,0,1.4,0,9,"89","Širvintų r. sav."
3,0,0,0,2020-08-15,4,0,0.1,0,5,"91","Šiaulių r. sav."
0,0,0,0,2020-08-15,7,0,0.2,0,15,"94","Jurbarko r. sav."
90,0,0,0,2020-08-16,4007,40,0.8,2.9,1370,"00","Lietuva"
1,0,0,0,2020-08-16,39,0,0.3,0,106,"11","Alytaus m. sav."
0,0,0,0,2020-08-16,0,0,0,0,1,"12","Birštono sav."
10,0,0,0,2020-08-16,1205,21,0.9,4.9,431,"13","Vilniaus m. sav."
0,0,0,0,2020-08-16,2,0,0,0,1,"15","Druskininkų sav."
1,0,0,0,2020-08-16,117,0,0.9,0,25,"18","Marijampolės sav."
11,0,0,0,2020-08-16,319,4,0.6,2.1,187,"19","Kauno m. sav."
4,0,0,0,2020-08-16,635,2,1.8,2.1,96,"21","Klaipėdos m. sav."
0,0,0,0,2020-08-16,1,0,0.3,0,0,"23","Neringos sav."
0,0,0,0,2020-08-16,20,0,0.6,0,5,"25","Palangos m. sav."
2,0,0,0,2020-08-16,76,0,0.5,0,28,"27","Panevėžio m. sav."
2,0,0,0,2020-08-16,38,0,0.2,0,27,"29","Šiaulių m. sav."
0,0,0,0,2020-08-16,15,0,0.5,0,3,"30","Visagino sav."
2,0,0,0,2020-08-16,4,0,0.1,0,4,"32","Akmenės r. sav."
1,0,0,0,2020-08-16,4,0,0.1,0,31,"33","Alytaus r. sav."
2,0,0,0,2020-08-16,8,0,0.2,0,4,"34","Anykščių r. sav."
0,0,0,0,2020-08-16,3,0,0.1,0,0,"36","Biržų r. sav."
0,0,0,0,2020-08-16,3,0,0.1,0,11,"38","Varėnos r. sav."
2,0,0,0,2020-08-16,9,0,0.2,0,13,"39","Vilkaviškio r. sav."
1,0,0,0,2020-08-16,537,0,2.1,0,52,"41","Vilniaus r. sav."
2,0,0,0,2020-08-16,11,0,0.3,0,0,"42","Elektrėnų sav."
3,0,0,0,2020-08-16,6,0,0.2,0,5,"43","Zarasų r. sav."
0,0,0,0,2020-08-16,26,0,0.8,0,4,"45","Ignalinos r. sav."
0,0,0,0,2020-08-16,18,0,0.2,0,10,"46","Jonavos r. sav."
1,0,0,0,2020-08-16,14,0,0.4,0,6,"47","Joniškio r. sav."
0,0,0,0,2020-08-16,11,0,0.7,0,3,"48","Kalvarijos sav."
0,0,0,0,2020-08-16,5,1,0.1,11.1,9,"49","Kaišiadorių r. sav."
2,0,0,0,2020-08-16,63,0,0.6,0,33,"52","Kauno r. sav."
1,0,0,0,2020-08-16,12,0,0.2,0,6,"53","Kėdainių r. sav."
1,0,0,0,2020-08-16,2,0,0.1,0,12,"54","Kelmės r. sav."
3,0,0,0,2020-08-16,98,4,1.1,11.8,34,"55","Klaipėdos r. sav."
3,0,0,0,2020-08-16,116,0,1.7,0,15,"56","Kretingos r. sav."
1,0,0,0,2020-08-16,8,0,0.2,0,8,"57","Kupiškio r. sav."
0,0,0,0,2020-08-16,10,0,0.6,0,4,"58","Kazlų Rūdos sav."
1,0,0,0,2020-08-16,9,0,0.3,0,2,"59","Lazdijų r. sav."
4,0,0,0,2020-08-16,22,0,0.3,0,3,"61","Mažeikių r. sav."
1,0,0,0,2020-08-16,27,0,1,0,6,"62","Molėtų r. sav."
0,0,0,0,2020-08-16,2,0,0.3,0,1,"63","Pagėgių sav."
0,0,0,0,2020-08-16,1,0,0,0,8,"65","Pakruojo r. sav."
1,0,0,0,2020-08-16,11,0,0.2,0,7,"66","Panevėžio r. sav."
1,0,0,0,2020-08-16,12,0,0.4,0,1,"67","Pasvalio r. sav."
3,0,0,0,2020-08-16,12,0,0.3,0,6,"68","Plungės r. sav."
1,0,0,0,2020-08-16,23,1,0.5,6.7,15,"69","Prienų r. sav."
2,0,0,0,2020-08-16,10,0,0.2,0,5,"71","Radviliškio r. sav."
1,0,0,0,2020-08-16,7,0,0.2,0,8,"72","Raseinių r. sav."
3,0,0,0,2020-08-16,6,0,0.1,0,4,"73","Rokiškio r. sav."
0,0,0,0,2020-08-16,5,0,0.6,0,0,"74","Rietavo sav."
0,0,0,0,2020-08-16,2,0,0.1,0,2,"75","Skuodo r. sav."
1,0,0,0,2020-08-16,21,0,0.4,0,13,"77","Tauragės r. sav."
0,0,0,0,2020-08-16,13,0,0.2,0,13,"78","Telšių r. sav."
0,0,0,0,2020-08-16,44,5,0.8,38.5,13,"79","Trakų r. sav."
1,0,0,0,2020-08-16,146,0,1.5,0,5,"81","Ukmergės r. sav."
3,0,0,0,2020-08-16,18,0,0.2,0,22,"82","Utenos r. sav."
0,0,0,0,2020-08-16,13,0,0.5,0,7,"84","Šakių r. sav."
1,0,0,0,2020-08-16,54,1,1.1,14.3,7,"85","Šalčininkų r. sav."
2,0,0,0,2020-08-16,34,0,0.8,0,5,"86","Švenčionių r. sav."
0,0,0,0,2020-08-16,8,1,0.3,16.7,6,"87","Šilalės r. sav."
1,0,0,0,2020-08-16,21,0,0.4,0,18,"88","Šilutės r. sav."
1,0,0,0,2020-08-16,40,0,1.4,0,0,"89","Širvintų r. sav."
4,0,0,0,2020-08-16,4,0,0.1,0,9,"91","Šiaulių r. sav."
1,0,0,0,2020-08-16,7,0,0.2,0,10,"94","Jurbarko r. sav."
102,0,0,0,2020-08-17,4029,22,0.8,0.8,2873,"00","Lietuva"
3,0,0,0,2020-08-17,39,0,0.3,0,22,"11","Alytaus m. sav."
0,0,0,0,2020-08-17,0,0,0,0,2,"12","Birštono sav."
19,0,0,0,2020-08-17,1214,9,0.9,0.9,1052,"13","Vilniaus m. sav."
1,0,0,0,2020-08-17,2,0,0,0,3,"15","Druskininkų sav."
3,0,0,0,2020-08-17,117,0,0.9,0,13,"18","Marijampolės sav."
9,0,0,0,2020-08-17,324,5,0.7,1.3,375,"19","Kauno m. sav."
4,0,0,0,2020-08-17,636,1,1.8,0.4,238,"21","Klaipėdos m. sav."
1,0,0,0,2020-08-17,1,0,0.3,0,1,"23","Neringos sav."
1,0,0,0,2020-08-17,21,1,0.6,6.7,15,"25","Palangos m. sav."
1,0,0,0,2020-08-17,77,1,0.5,1.2,85,"27","Panevėžio m. sav."
3,0,0,0,2020-08-17,38,0,0.2,0,116,"29","Šiaulių m. sav."
1,0,0,0,2020-08-17,15,0,0.5,0,7,"30","Visagino sav."
0,0,0,0,2020-08-17,4,0,0.1,0,20,"32","Akmenės r. sav."
2,0,0,0,2020-08-17,4,0,0.1,0,7,"33","Alytaus r. sav."
1,0,0,0,2020-08-17,8,0,0.2,0,6,"34","Anykščių r. sav."
0,0,0,0,2020-08-17,3,0,0.1,0,9,"36","Biržų r. sav."
1,0,0,0,2020-08-17,3,0,0.1,0,11,"38","Varėnos r. sav."
0,0,0,0,2020-08-17,9,0,0.2,0,8,"39","Vilkaviškio r. sav."
2,0,0,0,2020-08-17,537,0,2.1,0,126,"41","Vilniaus r. sav."
1,0,0,0,2020-08-17,12,1,0.3,3.3,30,"42","Elektrėnų sav."
0,0,0,0,2020-08-17,6,0,0.2,0,5,"43","Zarasų r. sav."
2,0,0,0,2020-08-17,26,0,0.8,0,7,"45","Ignalinos r. sav."
0,0,0,0,2020-08-17,18,0,0.2,0,25,"46","Jonavos r. sav."
1,0,0,0,2020-08-17,14,0,0.4,0,10,"47","Joniškio r. sav."
0,0,0,0,2020-08-17,11,0,0.7,0,1,"48","Kalvarijos sav."
5,0,0,0,2020-08-17,5,0,0.1,0,16,"49","Kaišiadorių r. sav."
2,0,0,0,2020-08-17,63,0,0.6,0,74,"52","Kauno r. sav."
2,0,0,0,2020-08-17,12,0,0.2,0,15,"53","Kėdainių r. sav."
2,0,0,0,2020-08-17,2,0,0.1,0,16,"54","Kelmės r. sav."
0,0,0,0,2020-08-17,98,0,1.1,0,47,"55","Klaipėdos r. sav."
2,0,0,0,2020-08-17,116,0,1.7,0,28,"56","Kretingos r. sav."
2,0,0,0,2020-08-17,9,1,0.3,10,10,"57","Kupiškio r. sav."
1,0,0,0,2020-08-17,10,0,0.6,0,2,"58","Kazlų Rūdos sav."
3,0,0,0,2020-08-17,9,0,0.3,0,4,"59","Lazdijų r. sav."
4,0,0,0,2020-08-17,23,1,0.3,1.7,58,"61","Mažeikių r. sav."
2,0,0,0,2020-08-17,27,0,1,0,10,"62","Molėtų r. sav."
0,0,0,0,2020-08-17,2,0,0.3,0,4,"63","Pagėgių sav."
3,0,0,0,2020-08-17,1,0,0,0,9,"65","Pakruojo r. sav."
2,0,0,0,2020-08-17,11,0,0.2,0,27,"66","Panevėžio r. sav."
4,0,0,0,2020-08-17,12,0,0.4,0,6,"67","Pasvalio r. sav."
0,0,0,0,2020-08-17,12,0,0.3,0,25,"68","Plungės r. sav."
0,0,0,0,2020-08-17,23,0,0.5,0,11,"69","Prienų r. sav."
0,0,0,0,2020-08-17,10,0,0.2,0,17,"71","Radviliškio r. sav."
0,0,0,0,2020-08-17,7,0,0.2,0,7,"72","Raseinių r. sav."
1,0,0,0,2020-08-17,6,0,0.1,0,7,"73","Rokiškio r. sav."
0,0,0,0,2020-08-17,5,0,0.6,0,7,"74","Rietavo sav."
0,0,0,0,2020-08-17,2,0,0.1,0,14,"75","Skuodo r. sav."
2,0,0,0,2020-08-17,21,0,0.4,0,10,"77","Tauragės r. sav."
0,0,0,0,2020-08-17,13,0,0.2,0,50,"78","Telšių r. sav."
0,0,0,0,2020-08-17,45,1,0.8,4.2,24,"79","Trakų r. sav."
2,0,0,0,2020-08-17,146,0,1.5,0,12,"81","Ukmergės r. sav."
1,0,0,0,2020-08-17,18,0,0.2,0,13,"82","Utenos r. sav."
0,0,0,0,2020-08-17,13,0,0.5,0,5,"84","Šakių r. sav."
0,0,0,0,2020-08-17,55,1,1.1,3.7,27,"85","Šalčininkų r. sav."
0,0,0,0,2020-08-17,34,0,0.8,0,5,"86","Švenčionių r. sav."
1,0,0,0,2020-08-17,8,0,0.3,0,16,"87","Šilalės r. sav."
0,0,0,0,2020-08-17,21,0,0.4,0,54,"88","Šilutės r. sav."
2,0,0,0,2020-08-17,40,0,1.4,0,10,"89","Širvintų r. sav."
0,0,0,0,2020-08-17,4,0,0.1,0,30,"91","Šiaulių r. sav."
2,0,0,0,2020-08-17,7,0,0.2,0,9,"94","Jurbarko r. sav."
105,0,0,0,2020-08-18,4071,42,0.8,1,4053,"00","Lietuva"
2,0,0,0,2020-08-18,39,0,0.3,0,123,"11","Alytaus m. sav."
0,0,0,0,2020-08-18,0,0,0,0,0,"12","Birštono sav."
16,0,0,0,2020-08-18,1224,10,0.9,0.9,1164,"13","Vilniaus m. sav."
2,0,0,0,2020-08-18,2,0,0,0,17,"15","Druskininkų sav."
3,0,0,0,2020-08-18,117,0,0.9,0,41,"18","Marijampolės sav."
10,0,0,0,2020-08-18,332,8,0.7,1.3,608,"19","Kauno m. sav."
4,0,0,0,2020-08-18,638,2,1.7,0.6,336,"21","Klaipėdos m. sav."
0,0,0,0,2020-08-18,1,0,0.3,0,0,"23","Neringos sav."
2,0,0,0,2020-08-18,21,0,0.6,0,27,"25","Palangos m. sav."
2,0,0,0,2020-08-18,78,1,0.5,0.7,146,"27","Panevėžio m. sav."
4,0,0,0,2020-08-18,38,0,0.2,0,110,"29","Šiaulių m. sav."
0,0,0,0,2020-08-18,15,0,0.5,0,23,"30","Visagino sav."
2,0,0,0,2020-08-18,6,2,0.2,16.7,12,"32","Akmenės r. sav."
1,0,0,0,2020-08-18,4,0,0.1,0,21,"33","Alytaus r. sav."
0,0,0,0,2020-08-18,8,0,0.2,0,29,"34","Anykščių r. sav."
1,0,0,0,2020-08-18,3,0,0.1,0,16,"36","Biržų r. sav."
1,0,0,0,2020-08-18,3,0,0.1,0,16,"38","Varėnos r. sav."
0,0,0,0,2020-08-18,9,0,0.2,0,15,"39","Vilkaviškio r. sav."
4,0,0,0,2020-08-18,538,1,2.1,0.6,165,"41","Vilniaus r. sav."
0,0,0,0,2020-08-18,12,0,0.3,0,28,"42","Elektrėnų sav."
0,0,0,0,2020-08-18,6,0,0.2,0,14,"43","Zarasų r. sav."
0,0,0,0,2020-08-18,26,0,0.8,0,18,"45","Ignalinos r. sav."
2,0,0,0,2020-08-18,18,0,0.2,0,50,"46","Jonavos r. sav."
0,0,0,0,2020-08-18,14,0,0.4,0,20,"47","Joniškio r. sav."
1,0,0,0,2020-08-18,11,0,0.7,0,0,"48","Kalvarijos sav."
3,0,0,0,2020-08-18,8,3,0.2,5.3,57,"49","Kaišiadorių r. sav."
6,0,0,0,2020-08-18,72,9,0.7,5.5,165,"52","Kauno r. sav."
1,0,0,0,2020-08-18,12,0,0.2,0,37,"53","Kėdainių r. sav."
0,0,0,0,2020-08-18,2,0,0.1,0,19,"54","Kelmės r. sav."
2,0,0,0,2020-08-18,98,0,1,0,113,"55","Klaipėdos r. sav."
1,0,0,0,2020-08-18,117,1,1.7,2.3,44,"56","Kretingos r. sav."
1,0,0,0,2020-08-18,9,0,0.3,0,28,"57","Kupiškio r. sav."
0,0,0,0,2020-08-18,10,0,0.6,0,7,"58","Kazlų Rūdos sav."
0,0,0,0,2020-08-18,9,0,0.3,0,3,"59","Lazdijų r. sav."
1,0,0,0,2020-08-18,23,0,0.3,0,34,"61","Mažeikių r. sav."
2,0,0,0,2020-08-18,27,0,1,0,31,"62","Molėtų r. sav."
0,0,0,0,2020-08-18,2,0,0.3,0,8,"63","Pagėgių sav."
2,0,0,0,2020-08-18,1,0,0,0,16,"65","Pakruojo r. sav."
1,0,0,0,2020-08-18,12,1,0.3,3.7,27,"66","Panevėžio r. sav."
2,0,0,0,2020-08-18,12,0,0.4,0,8,"67","Pasvalio r. sav."
1,0,0,0,2020-08-18,12,0,0.3,0,13,"68","Plungės r. sav."
0,0,0,0,2020-08-18,25,2,0.5,11.8,17,"69","Prienų r. sav."
4,0,0,0,2020-08-18,10,0,0.2,0,23,"71","Radviliškio r. sav."
1,0,0,0,2020-08-18,7,0,0.2,0,12,"72","Raseinių r. sav."
4,0,0,0,2020-08-18,6,0,0.1,0,31,"73","Rokiškio r. sav."
0,0,0,0,2020-08-18,5,0,0.6,0,5,"74","Rietavo sav."
1,0,0,0,2020-08-18,2,0,0.1,0,25,"75","Skuodo r. sav."
1,0,0,0,2020-08-18,23,2,0.4,4.7,43,"77","Tauragės r. sav."
3,0,0,0,2020-08-18,13,0,0.2,0,21,"78","Telšių r. sav."
1,0,0,0,2020-08-18,45,0,0.8,0,32,"79","Trakų r. sav."
1,0,0,0,2020-08-18,146,0,1.4,0,24,"81","Ukmergės r. sav."
1,0,0,0,2020-08-18,18,0,0.2,0,51,"82","Utenos r. sav."
2,0,0,0,2020-08-18,13,0,0.5,0,6,"84","Šakių r. sav."
1,0,0,0,2020-08-18,55,0,1.1,0,30,"85","Šalčininkų r. sav."
0,0,0,0,2020-08-18,34,0,0.8,0,14,"86","Švenčionių r. sav."
1,0,0,0,2020-08-18,8,0,0.3,0,15,"87","Šilalės r. sav."
1,0,0,0,2020-08-18,21,0,0.4,0,31,"88","Šilutės r. sav."
0,0,0,0,2020-08-18,40,0,1.3,0,22,"89","Širvintų r. sav."
0,0,0,0,2020-08-18,4,0,0.1,0,28,"91","Šiaulių r. sav."
2,0,0,0,2020-08-18,7,0,0.2,0,14,"94","Jurbarko r. sav."
114,1,1,1,2020-08-19,4129,58,0.8,1.4,4058,"00","Lietuva"
5,0,0,0,2020-08-19,39,0,0.3,0,70,"11","Alytaus m. sav."
0,0,0,0,2020-08-19,0,0,0,0,1,"12","Birštono sav."
10,0,0,0,2020-08-19,1247,23,0.9,2.2,1061,"13","Vilniaus m. sav."
2,0,0,0,2020-08-19,2,0,0,0,45,"15","Druskininkų sav."
2,0,0,0,2020-08-19,119,2,0.9,2.1,94,"18","Marijampolės sav."
8,0,0,0,2020-08-19,341,9,0.7,1.6,565,"19","Kauno m. sav."
4,0,0,0,2020-08-19,640,2,1.7,0.7,286,"21","Klaipėdos m. sav."
0,0,0,0,2020-08-19,1,0,0.3,0,5,"23","Neringos sav."
0,0,0,0,2020-08-19,21,0,0.6,0,16,"25","Palangos m. sav."
3,0,0,0,2020-08-19,79,1,0.5,0.6,171,"27","Panevėžio m. sav."
1,0,0,0,2020-08-19,38,0,0.2,0,213,"29","Šiaulių m. sav."
1,0,0,0,2020-08-19,15,0,0.5,0,27,"30","Visagino sav."
4,0,0,0,2020-08-19,6,0,0.2,0,41,"32","Akmenės r. sav."
6,0,0,0,2020-08-19,4,0,0.1,0,12,"33","Alytaus r. sav."
0,0,0,0,2020-08-19,8,0,0.2,0,28,"34","Anykščių r. sav."
0,0,0,0,2020-08-19,3,0,0.1,0,8,"36","Biržų r. sav."
0,0,0,0,2020-08-19,3,0,0.1,0,13,"38","Varėnos r. sav."
4,0,0,0,2020-08-19,9,0,0.2,0,26,"39","Vilkaviškio r. sav."
5,0,0,0,2020-08-19,541,3,2.1,1.6,187,"41","Vilniaus r. sav."
0,0,0,0,2020-08-19,12,0,0.3,0,13,"42","Elektrėnų sav."
1,0,0,0,2020-08-19,7,1,0.3,9.1,11,"43","Zarasų r. sav."
1,0,0,0,2020-08-19,29,3,0.9,17.6,17,"45","Ignalinos r. sav."
1,0,0,0,2020-08-19,18,0,0.2,0,19,"46","Jonavos r. sav."
1,0,0,0,2020-08-19,14,0,0.4,0,13,"47","Joniškio r. sav."
1,0,0,0,2020-08-19,11,0,0.7,0,9,"48","Kalvarijos sav."
1,0,0,0,2020-08-19,8,0,0.2,0,36,"49","Kaišiadorių r. sav."
5,0,0,0,2020-08-19,74,2,0.7,1.8,109,"52","Kauno r. sav."
1,0,0,0,2020-08-19,13,1,0.2,3.1,32,"53","Kėdainių r. sav."
2,0,0,0,2020-08-19,2,0,0.1,0,35,"54","Kelmės r. sav."
1,0,0,0,2020-08-19,98,0,1,0,57,"55","Klaipėdos r. sav."
2,0,0,0,2020-08-19,117,0,1.7,0,38,"56","Kretingos r. sav."
0,0,0,0,2020-08-19,9,0,0.3,0,78,"57","Kupiškio r. sav."
3,0,0,0,2020-08-19,10,0,0.6,0,14,"58","Kazlų Rūdos sav."
1,0,0,0,2020-08-19,9,0,0.3,0,4,"59","Lazdijų r. sav."
3,0,0,0,2020-08-19,23,0,0.3,0,44,"61","Mažeikių r. sav."
3,0,0,0,2020-08-19,29,2,1,5.4,37,"62","Molėtų r. sav."
0,0,0,0,2020-08-19,2,0,0.3,0,3,"63","Pagėgių sav."
2,0,0,0,2020-08-19,1,0,0,0,7,"65","Pakruojo r. sav."
2,0,0,0,2020-08-19,12,0,0.3,0,42,"66","Panevėžio r. sav."
1,0,0,0,2020-08-19,12,0,0.4,0,6,"67","Pasvalio r. sav."
3,0,0,0,2020-08-19,12,0,0.3,0,24,"68","Plungės r. sav."
4,1,1,1,2020-08-19,25,0,0.5,0,25,"69","Prienų r. sav."
1,0,0,0,2020-08-19,11,1,0.2,2.6,38,"71","Radviliškio r. sav."
1,0,0,0,2020-08-19,7,0,0.2,0,20,"72","Raseinių r. sav."
3,0,0,0,2020-08-19,6,0,0.1,0,14,"73","Rokiškio r. sav."
0,0,0,0,2020-08-19,5,0,0.6,0,5,"74","Rietavo sav."
1,0,0,0,2020-08-19,2,0,0.1,0,10,"75","Skuodo r. sav."
1,0,0,0,2020-08-19,23,0,0.4,0,17,"77","Tauragės r. sav."
1,0,0,0,2020-08-19,13,0,0.2,0,101,"78","Telšių r. sav."
1,0,0,0,2020-08-19,50,5,0.9,10,50,"79","Trakų r. sav."
0,0,0,0,2020-08-19,147,1,1.5,6.3,16,"81","Ukmergės r. sav."
1,0,0,0,2020-08-19,18,0,0.2,0,40,"82","Utenos r. sav."
0,0,0,0,2020-08-19,13,0,0.5,0,24,"84","Šakių r. sav."
2,0,0,0,2020-08-19,56,1,1.1,5.3,19,"85","Šalčininkų r. sav."
1,0,0,0,2020-08-19,34,0,0.8,0,13,"86","Švenčionių r. sav."
2,0,0,0,2020-08-19,8,0,0.3,0,8,"87","Šilalės r. sav."
0,0,0,0,2020-08-19,22,1,0.4,1.6,63,"88","Šilutės r. sav."
1,0,0,0,2020-08-19,40,0,1.3,0,7,"89","Širvintų r. sav."
1,0,0,0,2020-08-19,4,0,0.1,0,60,"91","Šiaulių r. sav."
1,0,0,0,2020-08-19,7,0,0.2,0,11,"94","Jurbarko r. sav."
105,1,2,2,2020-08-20,4171,42,0.8,1.1,3817,"00","Lietuva"
4,0,0,0,2020-08-20,39,0,0.3,0,96,"11","Alytaus m. sav."
0,0,0,0,2020-08-20,0,0,0,0,6,"12","Birštono sav."
13,0,1,1,2020-08-20,1263,16,0.9,1.6,1028,"13","Vilniaus m. sav."
0,0,0,0,2020-08-20,2,0,0,0,32,"15","Druskininkų sav."
1,0,0,0,2020-08-20,119,0,0.9,0,26,"18","Marijampolės sav."
8,1,1,1,2020-08-20,353,12,0.7,1.2,979,"19","Kauno m. sav."
6,0,0,0,2020-08-20,640,0,1.7,0,77,"21","Klaipėdos m. sav."
0,0,0,0,2020-08-20,1,0,0.3,0,0,"23","Neringos sav."
1,0,0,0,2020-08-20,21,0,0.6,0,9,"25","Palangos m. sav."
1,0,0,0,2020-08-20,79,0,0.5,0,140,"27","Panevėžio m. sav."
3,0,0,0,2020-08-20,38,0,0.2,0,91,"29","Šiaulių m. sav."
1,0,0,0,2020-08-20,16,1,0.5,14.3,7,"30","Visagino sav."
1,0,0,0,2020-08-20,6,0,0.2,0,15,"32","Akmenės r. sav."
1,0,0,0,2020-08-20,4,0,0.1,0,22,"33","Alytaus r. sav."
2,0,0,0,2020-08-20,8,0,0.2,0,31,"34","Anykščių r. sav."
1,0,0,0,2020-08-20,3,0,0.1,0,19,"36","Biržų r. sav."
1,0,0,0,2020-08-20,3,0,0.1,0,14,"38","Varėnos r. sav."
2,0,0,0,2020-08-20,9,0,0.2,0,33,"39","Vilkaviškio r. sav."
4,0,0,0,2020-08-20,542,1,2.1,0.9,106,"41","Vilniaus r. sav."
0,0,0,0,2020-08-20,12,0,0.3,0,15,"42","Elektrėnų sav."
0,0,0,0,2020-08-20,7,0,0.3,0,16,"43","Zarasų r. sav."
3,0,0,0,2020-08-20,32,3,1,18.8,16,"45","Ignalinos r. sav."
0,0,0,0,2020-08-20,18,0,0.2,0,58,"46","Jonavos r. sav."
3,0,0,0,2020-08-20,14,0,0.4,0,7,"47","Joniškio r. sav."
0,0,0,0,2020-08-20,11,0,0.7,0,4,"48","Kalvarijos sav."
3,0,0,0,2020-08-20,8,0,0.2,0,26,"49","Kaišiadorių r. sav."
5,0,0,0,2020-08-20,78,4,0.8,2,204,"52","Kauno r. sav."
5,0,0,0,2020-08-20,13,0,0.2,0,45,"53","Kėdainių r. sav."
1,0,0,0,2020-08-20,2,0,0.1,0,22,"54","Kelmės r. sav."
2,0,0,0,2020-08-20,98,0,1,0,18,"55","Klaipėdos r. sav."
3,0,0,0,2020-08-20,117,0,1.7,0,4,"56","Kretingos r. sav."
1,0,0,0,2020-08-20,9,0,0.3,0,8,"57","Kupiškio r. sav."
0,0,0,0,2020-08-20,10,0,0.6,0,11,"58","Kazlų Rūdos sav."
1,0,0,0,2020-08-20,9,0,0.3,0,1,"59","Lazdijų r. sav."
3,0,0,0,2020-08-20,23,0,0.3,0,58,"61","Mažeikių r. sav."
0,0,0,0,2020-08-20,30,1,1.1,4,25,"62","Molėtų r. sav."
0,0,0,0,2020-08-20,2,0,0.3,0,3,"63","Pagėgių sav."
1,0,0,0,2020-08-20,1,0,0,0,32,"65","Pakruojo r. sav."
1,0,0,0,2020-08-20,12,0,0.3,0,34,"66","Panevėžio r. sav."
2,0,0,0,2020-08-20,12,0,0.4,0,17,"67","Pasvalio r. sav."
0,0,0,0,2020-08-20,12,0,0.3,0,4,"68","Plungės r. sav."
2,0,0,0,2020-08-20,25,0,0.5,0,47,"69","Prienų r. sav."
3,0,0,0,2020-08-20,11,0,0.2,0,33,"71","Radviliškio r. sav."
1,0,0,0,2020-08-20,7,0,0.2,0,33,"72","Raseinių r. sav."
2,0,0,0,2020-08-20,7,1,0.1,2.5,40,"73","Rokiškio r. sav."
0,0,0,0,2020-08-20,5,0,0.6,0,1,"74","Rietavo sav."
0,0,0,0,2020-08-20,2,0,0.1,0,1,"75","Skuodo r. sav."
0,0,0,0,2020-08-20,24,1,0.5,2.9,35,"77","Tauragės r. sav."
3,0,0,0,2020-08-20,13,0,0.2,0,8,"78","Telšių r. sav."
1,0,0,0,2020-08-20,51,1,0.9,1.9,52,"79","Trakų r. sav."
1,0,0,0,2020-08-20,147,0,1.5,0,16,"81","Ukmergės r. sav."
0,0,0,0,2020-08-20,18,0,0.2,0,50,"82","Utenos r. sav."
1,0,0,0,2020-08-20,13,0,0.5,0,8,"84","Šakių r. sav."
0,0,0,0,2020-08-20,56,0,1.1,0,29,"85","Šalčininkų r. sav."
1,0,0,0,2020-08-20,34,0,0.8,0,21,"86","Švenčionių r. sav."
1,0,0,0,2020-08-20,8,0,0.3,0,17,"87","Šilalės r. sav."
0,0,0,0,2020-08-20,22,0,0.4,0,3,"88","Šilutės r. sav."
2,0,0,0,2020-08-20,40,0,1.3,0,21,"89","Širvintų r. sav."
2,0,0,0,2020-08-20,4,0,0.1,0,22,"91","Šiaulių r. sav."
0,0,0,0,2020-08-20,8,1,0.2,4.8,21,"94","Jurbarko r. sav."
100,1,1,1,2020-08-21,4230,59,0.8,1.2,4836,"00","Lietuva"
2,0,0,0,2020-08-21,39,0,0.3,0,120,"11","Alytaus m. sav."
0,0,0,0,2020-08-21,0,0,0,0,3,"12","Birštono sav."
14,0,0,0,2020-08-21,1292,29,0.9,2.2,1336,"13","Vilniaus m. sav."
3,0,0,0,2020-08-21,2,0,0,0,28,"15","Druskininkų sav."
1,0,0,0,2020-08-21,119,0,0.9,0,125,"18","Marijampolės sav."
7,1,1,1,2020-08-21,361,8,0.7,1,819,"19","Kauno m. sav."
8,0,0,0,2020-08-21,642,2,1.7,0.6,339,"21","Klaipėdos m. sav."
0,0,0,0,2020-08-21,1,0,0.3,0,6,"23","Neringos sav."
2,0,0,0,2020-08-21,21,0,0.6,0,21,"25","Palangos m. sav."
4,0,0,0,2020-08-21,81,2,0.5,1.5,134,"27","Panevėžio m. sav."
4,0,0,0,2020-08-21,38,0,0.2,0,82,"29","Šiaulių m. sav."
0,0,0,0,2020-08-21,20,4,0.6,4.9,82,"30","Visagino sav."
1,0,0,0,2020-08-21,6,0,0.2,0,5,"32","Akmenės r. sav."
3,0,0,0,2020-08-21,4,0,0.1,0,15,"33","Alytaus r. sav."
0,0,0,0,2020-08-21,8,0,0.2,0,10,"34","Anykščių r. sav."
0,0,0,0,2020-08-21,3,0,0.1,0,8,"36","Biržų r. sav."
1,0,0,0,2020-08-21,3,0,0.1,0,46,"38","Varėnos r. sav."
2,0,0,0,2020-08-21,9,0,0.2,0,32,"39","Vilkaviškio r. sav."
2,0,0,0,2020-08-21,544,2,2.1,1.3,153,"41","Vilniaus r. sav."
0,0,0,0,2020-08-21,13,1,0.3,4,25,"42","Elektrėnų sav."
1,0,0,0,2020-08-21,8,1,0.3,4,25,"43","Zarasų r. sav."
